Team A,Team B,Score A,Score B,Date,Competition,SourceURL
14 Cityzens,Madison FC 14 Blue Boys,8,3,1/11/2025,CCV Stars Champions Cup,
West Valley 2014 Boys Martinez Pre-Elite64,Madison FC 14 Blue Boys,2,1,12/15/2024,Holiday Classic,
Madison FC 14 Blue Boys,Scottsdale 14 Sandsharks,0,2,12/14/2024,Holiday Classic,
AZ Arsenal 14 Boys Teal 2 SC,Madison FC 14 Blue Boys,1,4,12/14/2024,Holiday Classic,
Madison FC 14 Blue Boys,2014 Rush Boys,1,0,12/7/2024,OPEN League: Season 1,
Madison FC 14 Blue Boys,PRFC Desert Foothills 14B Predator,4,0,11/16/2024,OPEN League: Season 1,
Madison FC 14 Blue Boys,FC Deportivo AZ 2014B (Gallegos),3,6,11/10/2024,Kick for the Cure,
14 Cityzens,Madison FC 14 Blue Boys,2,3,11/10/2024,Kick for the Cure,
Playmaker Futbol Academy 14B White,Madison FC 14 Blue Boys,1,3,11/9/2024,Kick for the Cure,
Madison FC 14 Blue Boys,Amore 2014 Boys,7,3,11/9/2024,Kick for the Cure,
AZEV B2014 (WHITE),Madison FC 14 Blue Boys,2,4,11/2/2024,OPEN League: Season 1,
Madison FC 14 Blue Boys,PRFC North Valley 14B Copa,4,0,10/25/2024,Phoenix Rising FC Tournaments - Fall Classic,
Tuzos 2014 Nava,Madison FC 14 Blue Boys,3,4,10/19/2024,OPEN League: Season 1,
Madison FC 14 Blue Boys,NOS Santos 14 Boys White,1,2,9/21/2024,OPEN League: Season 1,
PRFC Southeast Valley 14B Predator,Madison FC 14 Blue Boys,2,1,9/14/2024,OPEN League: Season 1,
Madison FC 14 Blue Boys,AZ Arsenal 14 Boys Teal 2 SC,1,5,9/13/2024,OPEN League: Season 1,
Madison FC 14 Blue Boys,FSC United 14 Boys,7,1,9/8/2024,Flagstaff Soccer United Cup,
Amore 2014 Boys,Madison FC 14 Blue Boys,2,3,9/8/2024,Flagstaff Soccer United Cup,
14,Madison FC 14 Blue Boys,9,0,9/1/2024,Phoenix Rising Cup,
Madison FC 14 Blue Boys,Phoenix United 2015 Academy,1,2,8/31/2024,Phoenix Rising Cup,
State 48 FC 14 White,Madison FC 14 Blue Boys,2,3,8/31/2024,Phoenix Rising Cup,
Madison FC 14 Blue Boys,PRFC Scottsdale 14B Predator,3,5,9/20/2025,OPEN League: Season 1,
PRFC Scottsdale 14B Predator,Scottsdale 14 Sandsharks Select,1,1,9/19/2025,OPEN League: Season 1,
PRFC Scottsdale 14B Predator,Atletico Tuzos Guerrero 2014,3,0,9/7/2025,Flagstaff Soccer United Cup,
CCV Stars 14 Boys West Orange,PRFC Scottsdale 14B Predator,2,2,9/7/2025,Flagstaff Soccer United Cup,
Amore 2014 Boys,PRFC Scottsdale 14B Predator,0,6,9/6/2025,Flagstaff Soccer United Cup,
U-11 (2014) Boys Pre Academy,PRFC Scottsdale 14B Predator,4,0,4/26/2025,Arizona Presidents Cup ,
Next Level Soccer Northwest 2014 Boys,PRFC Scottsdale 14B Predator,2,3,4/13/2025,Arizona Presidents Cup ,
PRFC Scottsdale 14B Predator,Phoenix Premier FC 14B CG,2,5,4/12/2025,Arizona Presidents Cup ,
PRFC Scottsdale 14B Predator,BRAZAS FC 2015 Boys Black,1,1,3/22/2025,Tournaments Powered by Rated Sports ,
West Valley 2014 Boys Martinez Pre-Elite64,PRFC Scottsdale 14B Predator,3,0,3/21/2025,Tournaments Powered by Rated Sports ,
Legends FC AZ 14B Black,PRFC Scottsdale 14B Predator,10,1,2/23/2025,Phoenix Rising FC Tournaments - Max Shacknai Invitational,
CCV STARS 14 Boys White PEO,PRFC Scottsdale 14B Predator,3,4,2/22/2025,Phoenix Rising FC Tournaments - Max Shacknai Invitational,
PRFC Scottsdale 14B Predator,Next Level Soccer Southeast 2015 Boys Blue,3,2,2/21/2025,Phoenix Rising FC Tournaments - Max Shacknai Invitational,
PRFC Scottsdale 14B Predator,PRFC Southeast Valley 14B Predator-Central,2,3,2/15/2025,Futsal B and G ,
PRFC Scottsdale 14B Predator,AZ Arsenal 15 Boys Teal 1 JZ,2,5,1/11/2025,Futsal B and G ,
PRFC Scottsdale 14B Predator,PRFC Scottsdale 14B Copa,8,0,12/15/2024,Holiday Classic,
RSL-AZ Yuma 14 Boys Quinonez,PRFC Scottsdale 14B Predator,2,1,12/14/2024,Holiday Classic,
PRFC Scottsdale 14B Predator,14B Bratcher,5,5,10/27/2024,Phoenix Rising FC Tournaments - Fall Classic,
Phoenix Premier FC 14B CG,PRFC Scottsdale 14B Predator,7,1,10/27/2024,Phoenix Rising FC Tournaments - Fall Classic,
PRFC Scottsdale 14B Predator,CCV STARS 14 Boys Navy LAV,5,1,10/26/2024,Phoenix Rising FC Tournaments - Fall Classic,
Playmaker Futbol Academy 14B White,PRFC Scottsdale 14B Predator,2,3,10/25/2024,Phoenix Rising FC Tournaments - Fall Classic,
PRFC Scottsdale 14B Predator,PRFC West Valley 14B Pre-Academy,1,4,10/19/2024,OPEN League: Season 1,
PRFC Scottsdale 14B Predator,PRFC North Valley 14B Copa,10,1,10/5/2024,OPEN League: Season 1,
PRFC Scottsdale 14B Predator,Scottsdale 14 Sandsharks,1,3,9/14/2024,OPEN League: Season 1,
14 Cityzens,PRFC Scottsdale 14B Predator,2,5,9/7/2024,OPEN League: Season 1,
PRFC North Valley 14B Predator,PRFC Scottsdale 14B Predator,8,1,9/1/2024,Phoenix Rising Cup,
East Valley NSFC 14 Boys Aguirre,PRFC Scottsdale 14B Predator,4,1,8/31/2024,Phoenix Rising Cup,
PRFC Scottsdale 14B Predator,Next Level Soccer Northwest 2014 Boys,3,0,8/31/2024,Phoenix Rising Cup,
14 Pre-MLSN #2,14B Rayados Blue,5,1,10/4/2025,ARIZONA ADVANCED LEAGUES,
PRFC Desert Foothills 14B Pre-Academy,14 Pre-MLSN #2,1,2,9/28/2025,ARIZONA ADVANCED LEAGUES,
Chelsea 13B,14 Pre-MLSN #2,3,5,9/21/2025,Tournaments,
14 Pre-MLSN #2,14 Pre-MLSN #1,2,3,9/21/2025,Tournaments,
U-13 (2013) Boys Yuma Academy,14 Pre-MLSN #2,2,1,9/20/2025,Tournaments,
14 Pre-MLSN #2,FC Tucson Youth 13B NL,1,3,9/19/2025,Tournaments,
14 Pre-MLSN #2,Phoenix United 2015 Elite,1,4,8/31/2025,Phoenix Rising Cup,
14 Pre-MLSN #2,Playmaker Futbol Academy PRE-ECNL B14,2,4,8/30/2025,Phoenix Rising Cup,
Phoenix Premier FC 14B Pre MLS AD,14 Pre-MLSN #2,2,0,8/30/2025,Phoenix Rising Cup,
14 Pre-MLSN #2,Milan,8,0,5/25/2025,Flagstaff Soccer United Cup,
14 Pre-MLSN #2,Phoenix United FC 2014 Premier,9,0,5/25/2025,Flagstaff Soccer United Cup,
14 Pre-MLSN #2,FSC United 14 Boys,16,0,5/24/2025,Flagstaff Soccer United Cup,
Eagles F.C.,14 Pre-MLSN #2,0,5,5/24/2025,Flagstaff Soccer United Cup,
14 Pre-MLSN #2,AZSC 14B Perez,1,4,4/27/2025,Arizona Presidents Cup ,
14B GSA,14 Pre-MLSN #2,5,3,4/26/2025,Arizona Presidents Cup ,
14B JCFresquez Pre-MLS Next,14 Pre-MLSN #2,3,2,4/12/2025,Arizona Presidents Cup ,
14 ECNL #1,14 Pre-MLSN #2,2,2,4/6/2025,CDO Challenge Cup,
14 Pre-MLSN #2,CDO 14B Premier,3,2,4/6/2025,CDO Challenge Cup,
Deportivo Mexico 14B,14 Pre-MLSN #2,1,5,4/5/2025,CDO Challenge Cup,
Eagles F.C.,14 Pre-MLSN #2,0,6,3/15/2025,Pima Cup,
14 Pre-MLSN #2,14 ECNL #1,2,1,3/15/2025,Pima Cup,
CCV STARS 14 Boys Orange LAV,14 Pre-MLSN #2,1,8,3/1/2025,ARIZONA ADVANCED LEAGUES,
14 ECNL #1,14 Pre-MLSN #2,5,1,2/16/2025,Jacobs Classic,
CDO 14B Premier,14 Pre-MLSN #2,3,4,2/15/2025,Jacobs Classic,
14 Pre-MLSN #2,14B Flores,3,2,2/2/2025,ARIZONA ADVANCED LEAGUES,
14 Pre-MLSN #2,PRFC Southeast Valley 14B Predator-Central,2,0,1/19/2025,Fort Lowell Shootout,
14 Pre-MLSN #2,14B OMolina,1,2,1/18/2025,Fort Lowell Shootout,
PRFC North Valley 14B PreAcademy,14 Pre-MLSN #2,3,2,12/8/2024,ARIZONA ADVANCED LEAGUES,
14 Pre-MLSN #2,Excel Soccer Academy 14 Red,3,3,12/7/2024,ARIZONA ADVANCED LEAGUES,
14 Pre-MLSN #2,AZSC 14B Perez,3,5,11/24/2024,Heritage Cup,
14 Pre-MLSN #2,Next Level Soccer Northwest 2014 Boys,4,0,11/23/2024,Heritage Cup,
Legends FC AZ 14B Gold,14 Pre-MLSN #2,3,7,11/23/2024,Heritage Cup,
Legends FC AZ 14B FC,14 Pre-MLSN #2,6,0,11/9/2024,ARIZONA ADVANCED LEAGUES,
AZ Arsenal Pre-ECNL B14,14 Pre-MLSN #2,7,2,10/20/2024,ARIZONA ADVANCED LEAGUES,
14 Pre-MLSN #2,14B JCFresquez Pre-MLS Next,0,3,10/6/2024,ARIZONA ADVANCED LEAGUES,
14B Velasco Pre-MLS Next,14 Pre-MLSN #2,5,1,10/5/2024,ARIZONA ADVANCED LEAGUES,
14 Pre-MLSN #2,14 ECNL #1,1,1,9/29/2024,ARIZONA ADVANCED LEAGUES,
14 Pre-MLSN #2,Playmaker Futbol Academy 14B Black,3,0,9/28/2024,ARIZONA ADVANCED LEAGUES,
14 Pre-MLSN #2,Playmaker Futbol Academy 14B Gold,7,0,9/1/2024,Phoenix Rising Cup,
PRFC West Valley 14B Pre-Academy,14 Pre-MLSN #2,0,7,8/31/2024,Phoenix Rising Cup,
14 Pre-MLSN #2,Tuzos Academy Mesa 2014,1,1,8/31/2024,Phoenix Rising Cup,
PRFC West Valley 14B Pre-Academy,AZ Arsenal 14 Boys Teal SC,0,4,9/21/2025,Tournaments,
PRFC West Valley 14B Pre-Academy,CAC 14/15B (Conroy),6,0,9/20/2025,Tournaments,
Eagles F.C.,PRFC West Valley 14B Pre-Academy,2,0,9/20/2025,Tournaments,
Phoenix United 2014 Premier,PRFC West Valley 14B Pre-Academy,3,0,9/13/2025,OPEN League: Season 1,
Playmaker Futbol Academy 14B Gold,PRFC West Valley 14B Pre-Academy,3,2,4/26/2025,Arizona Presidents Cup ,
PRFC West Valley 14B Pre-Academy,CCV STARS 14 Boys Orange LAV,1,6,4/13/2025,Arizona Presidents Cup ,
15B NMarkette,PRFC West Valley 14B Pre-Academy,3,1,4/12/2025,Arizona Presidents Cup ,
PRFC West Valley 14B Pre-Academy,Next Level Soccer Southeast 2015 Boys Blue,2,3,3/9/2025,Ostrich Festival,
14B Hinds,PRFC West Valley 14B Pre-Academy,0,1,3/8/2025,Ostrich Festival,
PRFC West Valley 14B Pre-Academy,Next Level Soccer Southeast 2015 Boys Blue,3,0,3/7/2025,Ostrich Festival,
PRFC West Valley 14B Pre-Academy,Tuzos Royals 14 Pre-Academy,0,6,2/21/2025,Phoenix Rising FC Tournaments - Max Shacknai Invitational,
PRFC West Valley 14B Pre-Academy,AZ Arsenal 15 Boys Teal 1 JZ,1,4,2/1/2025,Futsal B and G ,
PRFC Southeast Valley 14B Predator-Central,PRFC West Valley 14B Pre-Academy,4,1,1/25/2025,Futsal B and G ,
PRFC West Valley 14B Pre-Academy,Playmaker Futbol Academy 14B White,5,2,1/24/2025,AZ Soccer Clash,
PRFC West Valley 14B Pre-Academy,AZ Inferno 14 Boys Black,1,0,1/10/2025,CCV Stars Champions Cup,
PRFC West Valley 14B Pre-Academy,PRFC Scottsdale 14B Pre-Academy,1,5,12/15/2024,Holiday Classic,
PRFC West Valley 14B Pre-Academy,14B OMolina,0,2,12/14/2024,Holiday Classic,
PRFC West Valley 14B Pre-Academy,14,0,6,12/7/2024,Salvation Army Christmas Angel,
2014B West,PRFC West Valley 14B Pre-Academy,12,0,12/7/2024,Salvation Army Christmas Angel,
NOS Santos 14 Boys Blue,PRFC West Valley 14B Pre-Academy,5,1,12/6/2024,Salvation Army Christmas Angel,
Scottsdale 14 Sandsharks,PRFC West Valley 14B Pre-Academy,2,0,11/21/2024,OPEN League: Season 1,
Madison FC 14 Gold Boys Storm,PRFC West Valley 14B Pre-Academy,8,0,11/10/2024,Kick for the Cure,
PRFC West Valley 14B Pre-Academy,Phoenix Premier FC 14B SW,1,2,11/10/2024,Kick for the Cure,
CAC 14/15B (Conroy),PRFC West Valley 14B Pre-Academy,0,6,11/9/2024,Kick for the Cure,
PRFC West Valley 14B Pre-Academy,PRFC Southeast Valley 14B Predator-Central,3,2,11/8/2024,Kick for the Cure,
PRFC West Valley 14B Pre-Academy,LAFC 14 BOYS,8,0,11/2/2024,OPEN League: Season 1,
PRFC West Valley 14B Pre-Academy,14 Cityzens,3,0,11/2/2024,OPEN League: Season 1,
PRFC West Valley 14B Pre-Academy,Amore 2014 Boys,4,3,10/27/2024,Phoenix Rising FC Tournaments - Fall Classic,
Phoenix Premier FC 14B CG,PRFC West Valley 14B Pre-Academy,5,0,10/26/2024,Phoenix Rising FC Tournaments - Fall Classic,
PRFC West Valley 14B Pre-Academy,PRFC Desert Foothills 14B Predator,1,0,10/25/2024,Phoenix Rising FC Tournaments - Fall Classic,
PRFC Scottsdale 14B Predator,PRFC West Valley 14B Pre-Academy,1,4,10/19/2024,OPEN League: Season 1,
AZ Arsenal 14 Boys Teal 2 PJ,PRFC West Valley 14B Pre-Academy,0,7,10/13/2024,Arsenal Challenge,
PRFC West Valley 14B Pre-Academy,PRFC North Valley 14B Copa,16,0,9/7/2024,OPEN League: Season 1,
PRFC West Valley 14B Pre-Academy,PRFC Scottsdale 14B Pre-Academy,0,8,9/1/2024,Phoenix Rising Cup,
PRFC West Valley 14B Pre-Academy,14 ECNL #2,0,7,8/31/2024,Phoenix Rising Cup,
Tuzos Academy Mesa 2014,PRFC West Valley 14B Pre-Academy,5,1,8/30/2024,Phoenix Rising Cup,
Next Level Soccer Southeast 2015 Boys Blue,Real Arizona 2014,3,3,4/27/2025,Schools Out,
AZ Arsenal 14 Boys AYDP,Real Arizona 2014,1,6,4/26/2025,Schools Out,
Real Arizona 2014,Verde Valley United FC,3,4,4/26/2025,Schools Out,
Playmaker Futbol Academy 14B White,Real Arizona 2014,1,5,3/30/2025,Tournaments Powered by Rated Sports ,
Scottsdale 14 Sandsharks,Real Arizona 2014,4,0,3/29/2025,Tournaments Powered by Rated Sports ,
Real Arizona 2014,14 Cityzens,1,6,3/29/2025,Tournaments Powered by Rated Sports ,
2014 Boys Blue,Real Arizona 2014,0,6,3/23/2025,TFC Spring Cup,
14 Boys Navy,Real Arizona 2014,0,8,3/22/2025,TFC Spring Cup,
Real Arizona 2014,PRFC Southeast Valley 14B Predator-Central,2,2,3/21/2025,TFC Spring Cup,
PRFC North Valley 15B Copa,Real Arizona 2014,2,4,3/16/2025,INFERNO CUP,
Real Arizona 2014,State 48 FC 14 White,8,2,3/16/2025,INFERNO CUP,
Real Arizona 2014,14 Cityzens,4,0,3/15/2025,INFERNO CUP,
Real Arizona 2014,2014 Tuzos Academy FV,0,8,2/15/2025,Futsal B and G ,
Real Arizona 2014,Playmaker Futbol Academy 14B White,6,2,2/8/2025,Futsal B and G ,
AZ Arsenal 14 Boys Teal 2 AP,Real Arizona 2014,2,4,2/1/2025,Futsal B and G ,
AZ Inferno 14 Boys Black,Real Arizona 2014,5,2,2/1/2025,Futsal B and G ,
Real Arizona 2014,Synergy FC 14 B,5,2,1/25/2025,Futsal B and G ,
Real Arizona 2014,Playmaker Futbol Academy 14B White,7,0,1/18/2025,Sandsharks,
Scottsdale 14 Sandsharks,Real Arizona 2014,1,1,1/17/2025,Sandsharks,
Real Arizona 2014,East Valley NSFC 14 Boys Tiggs,11,0,1/11/2025,Futsal B and G ,
Real Arizona 2014,AZ Arsenal 14 Boys AYDP,3,1,12/8/2024,Salvation Army Christmas Angel,
AZSC 14B Azanger,Real Arizona 2014,1,1,12/8/2024,Salvation Army Christmas Angel,
Phoenix Valley Soccer Club boys 2014,Real Arizona 2014,4,5,12/7/2024,Salvation Army Christmas Angel,
Real Arizona 2014,Playmaker Futbol Academy 14B White,4,2,12/7/2024,Salvation Army Christmas Angel,
Select 14B,Real Arizona 2014,3,5,11/10/2024,Kick for the Cure,
Real Arizona 2014,Phoenix United 2015 Academy,3,4,11/9/2024,Kick for the Cure,
2014 Boys Blue,Real Arizona 2014,0,5,11/9/2024,Kick for the Cure,
Real Arizona 2014,AZ Arsenal 14 Boys AYDP,4,2,10/19/2024,OPEN League: Season 1,
Real Arizona 2014,ASA 014B Magic,13,0,9/21/2024,OPEN League: Season 1,
2014 Tuzos Academy FV,Real Arizona 2014,8,0,9/14/2024,OPEN League: Season 1,
14B Bratcher,Real Arizona 2014,4,14,9/7/2024,OPEN League: Season 1,
CCV Stars 14 Boys West Orange,FC Deportivo AZ 2014B (Gallegos),0,4,9/20/2025,OPEN League: Season 1,
PRFC Southeast Valley 14B Copa,CCV Stars 14 Boys West Orange,0,12,9/13/2025,OPEN League: Season 1,
Amore 2014 Boys,CCV Stars 14 Boys West Orange,2,2,9/7/2025,Flagstaff Soccer United Cup,
CCV Stars 14 Boys West Orange,PRFC Scottsdale 14B Predator,2,2,9/7/2025,Flagstaff Soccer United Cup,
Atletico Tuzos Guerrero 2014,CCV Stars 14 Boys West Orange,1,1,9/6/2025,Flagstaff Soccer United Cup,
FC Deportivo AZ 2014B (Gallegos),CCV Stars 14 Boys West Orange,8,3,4/6/2025,Yavapai,
Madison FC 14 Blue Boys,CCV Stars 14 Boys West Orange,1,0,3/1/2025,Futsal B and G ,
AZ Arsenal 14 Boys Teal 2 SC,CCV Stars 14 Boys West Orange,0,2,3/1/2025,Futsal B and G ,
CCV Stars 14 Boys West Orange,State 48 FC 14 White,2,1,2/22/2025,Futsal B and G ,
CCV Stars 14 Boys West Orange,14 Cityzens,2,1,2/15/2025,Futsal B and G ,
Phoenix Premier FC 14B White,CCV Stars 14 Boys West Orange,2,3,2/9/2025,Desert Classic,
CCV Stars 14 Boys West Orange,FSC United 14 Boys,2,3,2/8/2025,Desert Classic,
14 Cityzens,CCV Stars 14 Boys West Orange,3,1,2/7/2025,Desert Classic,
PRFC Southeast Valley 14B Predator,CCV Stars 14 Boys West Orange,5,2,2/1/2025,Futsal B and G ,
CCV Stars 14 Boys West Orange,Kingman SC B14 McGill,2,0,1/12/2025,CCV Stars Champions Cup,
CCV Stars 14 Boys West Orange,Select 14B,2,2,1/11/2025,CCV Stars Champions Cup,
CCV Stars 14 Boys West Orange,State 48 FC 14 White,1,3,1/10/2025,CCV Stars Champions Cup,
CCV Stars 14 Boys West Orange,AZ Arsenal 14 Boys Teal 2 PJ,1,0,11/3/2024,2025 Rush Cup ,
CCV Stars 14 Boys West Orange,Scottsdale 14 Sandsharks,0,6,11/2/2024,2025 Rush Cup ,
CCV Stars 14 Boys West Orange,AZ Arsenal 15 Boys Teal 1 JZ,0,8,10/26/2024,OPEN League: Season 1,
CCV Stars 14 Boys West Orange,Playmaker Futbol Academy 14B White,2,0,10/12/2024,OPEN League: Season 1,
CCV Stars 14 Boys West Orange,State 48 FC 14 White,1,3,9/21/2024,OPEN League: Season 1,
Amore 2014 Boys,CCV Stars 14 Boys West Orange,4,3,9/8/2024,Flagstaff Soccer United Cup,
CCV Stars 14 Boys West Orange,Madison FC 14 Blue Boys,2,5,9/7/2024,Flagstaff Soccer United Cup,
Tuzos Academy Mesa 2014,Pima Surf 2014 B Blue,0,6,10/5/2025,ARIZONA ADVANCED LEAGUES,
CDO 14B Premier,Pima Surf 2014 B Blue,5,1,10/3/2025,ARIZONA ADVANCED LEAGUES,
Pima Surf 2014 B Blue,PRFC Scottsdale 14B Pre-Academy,1,3,9/28/2025,ARIZONA ADVANCED LEAGUES,
Dynamos SC 14B Gold,Pima Surf 2014 B Blue,3,2,9/21/2025,ARIZONA ADVANCED LEAGUES,
Pima Surf 2014 B Blue,CDO 14B Premier,3,3,9/19/2025,ARIZONA ADVANCED LEAGUES,
Pima Surf 2014 B Blue,Pima Surf Academy Boys 15,5,1,3/16/2025,Arizona Athletic Grounds Tournament Series,
VSC 2014 Boys Green,Pima Surf 2014 B Blue,1,4,2/28/2025,PCJSL League Play 2024/25,
Pima Surf 2014 B Blue,CDO 14B Premier,1,2,2/27/2025,PCJSL League Play 2024/25,
Pima Surf 2014 B Blue,VSC 2014 Boys Green,1,2,2/16/2025,Jacobs Classic,
Pima Surf 2014 B Blue,VSC 2014 Boys Green,1,1,2/14/2025,Jacobs Classic,
Pima Surf 2014 B Blue,14 ECNL #1,0,6,1/18/2025,Fort Lowell Shootout,
CDO 14B Premier,Pima Surf 2014 B Blue,4,2,11/2/2024,PCJSL League Play 2024/25,
Pima Surf 2014 B Blue,VSC 2014 Boys White,4,2,10/6/2024,Socctoberfest,
Pima Surf 2014 B Blue,14 ECNL #2,0,2,9/21/2024,Tournaments,
Southeast 2014 Boys Green,14B Rayados Blue,4,4,10/5/2025,ARIZONA ADVANCED LEAGUES,
Southeast 2014 Boys Green,14B Hermanson,2,1,10/4/2025,ARIZONA ADVANCED LEAGUES,
CCV Stars 14 Boys South Pre-ECNL,Southeast 2014 Boys Green,6,2,10/3/2025,ARIZONA ADVANCED LEAGUES,
Playmaker Futbol Academy 14B Gold,Southeast 2014 Boys Green,0,3,9/28/2025,The Derby 2025,
Southeast 2014 Boys Green,Phoenix Premier FC 14B SW Black,4,1,9/27/2025,The Derby 2025,
Southeast 2014 Boys Green,FSC United 14 Boys,9,0,9/27/2025,The Derby 2025,
PRFC Desert Foothills 14B Pre-Academy,Southeast 2014 Boys Green,4,0,9/19/2025,ARIZONA ADVANCED LEAGUES,
PRFC Desert Foothills 14B Pre-Academy,Southeast 2014 Boys Green,6,1,8/31/2025,Phoenix Rising Cup,
Southeast 2014 Boys Green,RSL-AZ Yuma 14 Boys Quinonez,5,3,8/30/2025,Phoenix Rising Cup,
Tuzos Academy Mesa 2014,Southeast 2014 Boys Green,3,1,8/29/2025,Phoenix Rising Cup,
AZSC 14B Azanger,Southeast 2014 Boys Green,2,1,4/19/2025,East Valley Spring Invitational,
Southeast 2014 Boys Green,Scottsdale 14 Sandsharks,0,3,4/17/2025,East Valley Spring Invitational,
14 Cityzens,Southeast 2014 Boys Green,0,0,4/15/2025,East Valley Spring Invitational,
14B Jimmy,Southeast 2014 Boys Green,1,2,3/8/2025,Ostrich Festival,
PRFC North Valley 14B Predator,Southeast 2014 Boys Green,0,1,2/23/2025,Phoenix Rising FC Tournaments - Max Shacknai Invitational,
Southeast 2014 Boys Green,Amore 2014 Boys,9,1,2/23/2025,Phoenix Rising FC Tournaments - Max Shacknai Invitational,
PRFC North Valley 14B Copa,Southeast 2014 Boys Green,0,9,2/22/2025,Phoenix Rising FC Tournaments - Max Shacknai Invitational,
Madison FC 2015 Boys Gold,Southeast 2014 Boys Green,2,5,2/9/2025,Desert Classic,
Southeast 2014 Boys Green,NOS Santos 15 Boys Blue,2,0,1/25/2025,AZ Soccer Clash,
PRFC Desert Foothills 14B Predator,Southeast 2014 Boys Green,0,4,1/24/2025,AZ Soccer Clash,
PRFC Scottsdale 15B Predator,Southeast 2014 Boys Green,1,1,1/10/2025,CCV Stars Champions Cup,
AZ Arsenal 14 Boys AYDP,Southeast 2014 Boys Green,5,3,1/5/2025,Inside Classic,
AZ Arsenal 14 Boys Teal 2 PJ,Southeast 2014 Boys Green,1,9,1/4/2025,Inside Classic,
Southeast 2014 Boys Green,AZ Arsenal 14 Boys Teal 2 AP,1,1,1/3/2025,Inside Classic,
Southeast 2014 Boys Green,Next Level Soccer Northwest 2014 Boys,1,4,12/14/2024,Holiday Classic,
14B Hinds,Southeast 2014 Boys Green,2,2,12/14/2024,Holiday Classic,
Southeast 2014 Boys Green,Legends FC AZ 14B Gold,1,6,12/6/2024,The Open,
Southeast 2014 Boys Green,14 Cityzens,1,2,10/20/2024,The Fiesta Cup ,
Southeast 2014 Boys Green,Phoenix United FC 2014 Premier,5,3,10/20/2024,The Fiesta Cup ,
14 Cityzens,Southeast 2014 Boys Green,1,2,10/19/2024,The Fiesta Cup ,
Southeast 2014 Boys Green,Phoenix United 2015 Academy,3,0,10/18/2024,The Fiesta Cup ,
Tuzos Academy Mesa 2014,Southeast 2014 Boys Green,6,4,10/11/2024,Arsenal Challenge,
PRFC Desert Foothills 14B Predator,Southeast 2014 Boys Green,2,4,8/31/2024,Phoenix Rising Cup,
Southeast 2014 Boys Green,Amore 2014 Boys,3,0,8/31/2024,Phoenix Rising Cup,
14B Negrete Pre MLS Next,14B NL #1,1,0,9/21/2025,Tournaments,
14B NL #1,14B Hermanson AL,3,2,9/20/2025,Tournaments,
CDO 14B Elite,14B NL #1,0,5,9/20/2025,Tournaments,
14B NL #1,VSC 2014 Boys Green,1,4,9/19/2025,Tournaments,
14 ECNL #1,14B NL #1,4,0,4/6/2025,CDO Challenge Cup,
14 ECNL #2,14B NL #1,5,1,4/5/2025,CDO Challenge Cup,
14B NL #1,Deportivo Mexico 14B,3,0,4/5/2025,CDO Challenge Cup,
14B NL #1,PRFC Southeast Valley 14B Pre-Academy,6,1,3/22/2025,Copper State Challenge,
14B NL #1,U-11 (2014) Boys Pre Academy,1,1,3/22/2025,Copper State Challenge,
CDO 14B Premier,14B NL #1,3,1,3/1/2025,PCJSL League Play 2024/25,
14 ECNL #1,14B NL #1,9,0,2/16/2025,Jacobs Classic,
14B NL #1,CDO 14B Premier,5,1,2/15/2025,Jacobs Classic,
14 ECNL #2,14B NL #1,6,1,2/15/2025,Jacobs Classic,
14B Flores,14B NL #1,7,1,1/18/2025,Fort Lowell Shootout,
14B NL #1,VSC 2014 Boys Green,3,0,12/28/2024,PCJSL League Play 2024/25,
14B NL #1,CDO 14B Premier,6,2,12/7/2024,PCJSL League Play 2024/25,
CDO 14B Premier,14B NL #1,4,3,11/16/2024,PCJSL League Play 2024/25,
14 ECNL #2,14B NL #1,3,2,9/22/2024,Tournaments,
14B NL #1,VSC 2014 Boys Green,4,1,9/21/2024,Tournaments,
AZSC 2014B Pre-NL Premier 2,Havasu Lions FC 14B Castillo,6,0,9/20/2025,OPEN League: Season 1,
Las Vegas Sports Academy U12 Boys Black 2014,AZSC 2014B Pre-NL Premier 2,3,1,9/13/2025,Cactus Kick Off,
AZSC 2014B Pre-NL Premier 2,Bala FC - 2014B,6,0,9/13/2025,Cactus Kick Off,
AZSC 2014B Pre-NL Premier 2,Playmaker Futbol Academy 14B Black,1,1,9/12/2025,Cactus Kick Off,
AZSC 2014B Pre-NL Premier 2,PSG 14B Red,6,1,9/6/2025,OPEN League: Season 1,
Phoenix Premier FC 14B Black,AZSC 2014B Pre-NL Premier 2,2,0,4/26/2025,Arizona Presidents Cup ,
AZSC 2014B Pre-NL Premier 2,Next Level Soccer Southeast 2014 Boys Green,2,1,4/19/2025,East Valley Spring Invitational,
AZSC 2014B Pre-NL Premier 2,14 Cityzens,2,1,4/17/2025,East Valley Spring Invitational,
Scottsdale 14 Sandsharks,AZSC 2014B Pre-NL Premier 2,3,1,4/15/2025,East Valley Spring Invitational,
CCV STARS 14 Boys White PEO,AZSC 2014B Pre-NL Premier 2,0,4,4/13/2025,Arizona Presidents Cup ,
AZSC 2014B Pre-NL Premier 2,PRFC Scottsdale 14B Copa,2,1,4/12/2025,Arizona Presidents Cup ,
AZSC 2014B Pre-NL Premier 2,Next Level Soccer Southeast 2015 Boys Blue,2,3,4/5/2025,Brazas Ginga Champions ,
