Date,Team A,Team B,Score A,Score B,Result A,Result B,Event,Competition,Division,Venue,Location,Match ID,Original Team ID,Team A Normalized,Team B Normalized,Team A Match,Team A Match Type,Team B Match,Team B Match Type
2025-09-19,Canyon Del Oro Soccer Club 2015 Boys Black,AYSO 350 Alliance 2015 Boys Blue,2,1,W,L,Cactus Cup,Cactus Cup,U11,Unknown,Arizona,u11_1702,,canyon del oro soccer club 2015 boys black,ayso 350 alliance 2015 boys blue,Canyon Del Oro Soccer Club 2015 Boys Black,EXACT,AYSO 350 Alliance 2015 Boys Blue,EXACT
2025-08-08,Canyon Del Oro Soccer Club 2015 Boys Black,Phoenix Premier FC 2015 Boys Red,4,0,W,L,AZ Cup,AZ Cup,U11,Unknown,Arizona,u11_1703,,canyon del oro soccer club 2015 boys black,phoenix premier fc 2015 boys red,Canyon Del Oro Soccer Club 2015 Boys Black,EXACT,Phoenix Premier FC 2015 Boys Red,EXACT
2024-11-06,Canyon Del Oro Soccer Club 2015 Boys Black,Scottsdale City FC 2015 Boys Black,1,4,L,W,Phoenix Premier League,Phoenix Premier League,U11,Unknown,Arizona,u11_1704,,canyon del oro soccer club 2015 boys black,scottsdale city fc 2015 boys black,Canyon Del Oro Soccer Club 2015 Boys Black,EXACT,Scottsdale City FC 2015 Boys Black,EXACT
2025-04-13,Canyon Del Oro Soccer Club 2015 Boys Black,Paladin Soccer Club 2015 Boys Red,1,1,T,T,Phoenix Premier League,Phoenix Premier League,U11,Unknown,Arizona,u11_1705,,canyon del oro soccer club 2015 boys black,paladin soccer club 2015 boys red,Canyon Del Oro Soccer Club 2015 Boys Black,EXACT,Paladin Soccer Club 2015 Boys Red,EXACT
2025-04-06,Canyon Del Oro Soccer Club 2015 Boys Black,AZ Arsenal Soccer Club 2015 Boys Black,2,0,W,L,Arizona U11 State League,Arizona U11 State League,U11,Unknown,Arizona,u11_1706,,canyon del oro soccer club 2015 boys black,az arsenal soccer club 2015 boys black,Canyon Del Oro Soccer Club 2015 Boys Black,EXACT,AZ Arsenal Soccer Club 2015 Boys Black,EXACT
2025-08-14,Canyon Del Oro Soccer Club 2015 Boys Black,East Valley/NSFC 2015 Boys,3,0,W,L,Desert Classic,Desert Classic,U11,Unknown,Arizona,u11_1707,,canyon del oro soccer club 2015 boys black,east valley/nsfc 2015 boys,Canyon Del Oro Soccer Club 2015 Boys Black,EXACT,East Valley/NSFC 2015 Boys,EXACT
2025-07-13,Canyon Del Oro Soccer Club 2015 Boys Black,FC Sonora 2015 Boys Blue,3,3,T,T,Cactus Cup,Cactus Cup,U11,Unknown,Arizona,u11_1708,,canyon del oro soccer club 2015 boys black,fc sonora 2015 boys blue,Canyon Del Oro Soccer Club 2015 Boys Black,EXACT,FC Sonora 2015 Boys Blue,EXACT
2025-09-15,Canyon Del Oro Soccer Club 2015 Boys Black,Paris Saint-Germain Academy Phoenix 2015 Boys White,3,2,W,L,Valley Championship,Valley Championship,U11,Unknown,Arizona,u11_1709,,canyon del oro soccer club 2015 boys black,paris saint-germain academy phoenix 2015 boys white,Canyon Del Oro Soccer Club 2015 Boys Black,EXACT,Paris Saint-Germain Academy Phoenix 2015 Boys White,EXACT
2025-07-17,Canyon Del Oro Soccer Club 2015 Boys Black,FBSL 2015 Boys Red,0,1,L,W,AZ Cup,AZ Cup,U11,Unknown,Arizona,u11_1710,,canyon del oro soccer club 2015 boys black,fbsl 2015 boys red,Canyon Del Oro Soccer Club 2015 Boys Black,EXACT,FBSL 2015 Boys Red,EXACT
2025-06-19,Canyon Del Oro Soccer Club 2015 Boys Black,Phoenix Rising FC 2015 Boys Blue,2,0,W,L,AZ Cup,AZ Cup,U11,Unknown,Arizona,u11_1711,,canyon del oro soccer club 2015 boys black,phoenix rising fc 2015 boys blue,Canyon Del Oro Soccer Club 2015 Boys Black,EXACT,Phoenix Rising FC 2015 Boys Blue,EXACT
2025-01-09,Canyon Del Oro Soccer Club 2015 Boys Black,RSL-AZ West Valley 2015 Boys Blue,0,4,L,W,Arizona U11 State League,Arizona U11 State League,U11,Unknown,Arizona,u11_1712,,canyon del oro soccer club 2015 boys black,rsl-az west valley 2015 boys blue,Canyon Del Oro Soccer Club 2015 Boys Black,EXACT,RSL-AZ West Valley 2015 Boys Blue,EXACT
2025-04-27,Canyon Del Oro Soccer Club 2015 Boys Black,Arizona Soccer Club 2015 Boys White,4,3,W,L,Arizona U11 State League,Arizona U11 State League,U11,Unknown,Arizona,u11_1713,,canyon del oro soccer club 2015 boys black,arizona soccer club 2015 boys white,Canyon Del Oro Soccer Club 2015 Boys Black,EXACT,Arizona Soccer Club 2015 Boys White,EXACT
2025-03-08,Canyon Del Oro Soccer Club 2015 Boys Black,Thunderbird FC 2015 Boys White,2,2,T,T,Cactus Cup,Cactus Cup,U11,Unknown,Arizona,u11_1714,,canyon del oro soccer club 2015 boys black,thunderbird fc 2015 boys white,Canyon Del Oro Soccer Club 2015 Boys Black,EXACT,Thunderbird FC 2015 Boys White,EXACT
2025-08-06,FC Deportivo Arizona 2015 Boys Blue,Excel Soccer Academy 2015 Boys White,0,1,L,W,Phoenix Premier League,Phoenix Premier League,U11,Unknown,Arizona,u11_1715,,fc deportivo arizona 2015 boys blue,excel soccer academy 2015 boys white,FC Deportivo Arizona 2015 Boys Blue,EXACT,Excel Soccer Academy 2015 Boys White,EXACT
2025-06-07,FC Deportivo Arizona 2015 Boys Blue,SC Union Maricopa Academy 2015 Boys Red,0,3,L,W,Cactus Cup,Cactus Cup,U11,Unknown,Arizona,u11_1716,,fc deportivo arizona 2015 boys blue,sc union maricopa academy 2015 boys red,FC Deportivo Arizona 2015 Boys Blue,EXACT,SC Union Maricopa Academy 2015 Boys Red,EXACT
2025-06-11,FC Deportivo Arizona 2015 Boys Blue,FBSL 2015 Boys Red,4,3,W,L,Desert Classic,Desert Classic,U11,Unknown,Arizona,u11_1717,,fc deportivo arizona 2015 boys blue,fbsl 2015 boys red,FC Deportivo Arizona 2015 Boys Blue,EXACT,FBSL 2015 Boys Red,EXACT
2025-05-28,FC Deportivo Arizona 2015 Boys Blue,Sun Warriors AZFC 2015 Boys Blue,4,3,W,L,Valley Championship,Valley Championship,U11,Unknown,Arizona,u11_1718,,fc deportivo arizona 2015 boys blue,sun warriors azfc 2015 boys blue,FC Deportivo Arizona 2015 Boys Blue,EXACT,Sun Warriors AZFC 2015 Boys Blue,EXACT
2025-05-04,FC Deportivo Arizona 2015 Boys Blue,FC Sonora 2015 Boys White,4,3,W,L,AZ Cup,AZ Cup,U11,Unknown,Arizona,u11_1719,,fc deportivo arizona 2015 boys blue,fc sonora 2015 boys white,FC Deportivo Arizona 2015 Boys Blue,EXACT,FC Sonora 2015 Boys White,EXACT
2025-09-16,FC Deportivo Arizona 2015 Boys Blue,Phoenix Rising FC 2015 Boys Blue,2,4,L,W,Valley Championship,Valley Championship,U11,Unknown,Arizona,u11_1720,,fc deportivo arizona 2015 boys blue,phoenix rising fc 2015 boys blue,FC Deportivo Arizona 2015 Boys Blue,EXACT,Phoenix Rising FC 2015 Boys Blue,EXACT
2025-05-23,FC Deportivo Arizona 2015 Boys Blue,FC Elite Arizona 2015 Boys Blue,3,3,T,T,Desert Classic,Desert Classic,U11,Unknown,Arizona,u11_1721,,fc deportivo arizona 2015 boys blue,fc elite arizona 2015 boys blue,FC Deportivo Arizona 2015 Boys Blue,EXACT,FC Elite Arizona 2015 Boys Blue,EXACT
2025-09-01,FC Deportivo Arizona 2015 Boys Blue,FBSL 2015 Boys Red,3,3,T,T,Desert Classic,Desert Classic,U11,Unknown,Arizona,u11_1722,,fc deportivo arizona 2015 boys blue,fbsl 2015 boys red,FC Deportivo Arizona 2015 Boys Blue,EXACT,FBSL 2015 Boys Red,EXACT
2025-07-17,FC Deportivo Arizona 2015 Boys Blue,RSL-AZ North 2015 Boys Blue,2,4,L,W,Arizona U11 State League,Arizona U11 State League,U11,Unknown,Arizona,u11_1723,,fc deportivo arizona 2015 boys blue,rsl-az north 2015 boys blue,FC Deportivo Arizona 2015 Boys Blue,EXACT,RSL-AZ North 2015 Boys Blue,EXACT
2025-09-12,FC Deportivo Arizona 2015 Boys Blue,Kingman SC 2015 Boys,3,1,W,L,Desert Classic,Desert Classic,U11,Unknown,Arizona,u11_1724,,fc deportivo arizona 2015 boys blue,kingman sc 2015 boys,FC Deportivo Arizona 2015 Boys Blue,EXACT,Kingman SC 2015 Boys,EXACT
2025-04-08,FC Deportivo Arizona 2015 Boys Blue,FC Arizona 2015 Boys Black,4,0,W,L,AZ Cup,AZ Cup,U11,Unknown,Arizona,u11_1725,,fc deportivo arizona 2015 boys blue,fc arizona 2015 boys black,FC Deportivo Arizona 2015 Boys Blue,EXACT,FC Arizona 2015 Boys Black,EXACT
2025-02-18,FC Deportivo Arizona 2015 Boys Blue,Epic Soccer Club 2015 Boys White,2,0,W,L,Arizona U11 State League,Arizona U11 State League,U11,Unknown,Arizona,u11_1726,,fc deportivo arizona 2015 boys blue,epic soccer club 2015 boys white,FC Deportivo Arizona 2015 Boys Blue,EXACT,Epic Soccer Club 2015 Boys White,EXACT
2025-04-08,FC Deportivo Arizona 2015 Boys Blue,Scottsdale City FC 2015 Boys Black,3,4,L,W,Cactus Cup,Cactus Cup,U11,Unknown,Arizona,u11_1727,,fc deportivo arizona 2015 boys blue,scottsdale city fc 2015 boys black,FC Deportivo Arizona 2015 Boys Blue,EXACT,Scottsdale City FC 2015 Boys Black,EXACT
2024-11-26,FC Deportivo Arizona 2015 Boys Blue,Phoenix Rush 2015 Boys Blue,1,0,W,L,Valley Championship,Valley Championship,U11,Unknown,Arizona,u11_1728,,fc deportivo arizona 2015 boys blue,phoenix rush 2015 boys blue,FC Deportivo Arizona 2015 Boys Blue,EXACT,Phoenix Rush 2015 Boys Blue,EXACT
2025-02-22,FC Deportivo Arizona 2015 Boys Blue,La Academia FC 2015 Boys White,0,3,L,W,Cactus Cup,Cactus Cup,U11,Unknown,Arizona,u11_1729,,fc deportivo arizona 2015 boys blue,la academia fc 2015 boys white,FC Deportivo Arizona 2015 Boys Blue,EXACT,La Academia FC 2015 Boys White,EXACT
2025-10-07,FC Deportivo Arizona 2015 Boys Blue,Spartans FC (AZ) 2015 Boys Red,4,3,W,L,Arizona U11 State League,Arizona U11 State League,U11,Unknown,Arizona,u11_1730,,fc deportivo arizona 2015 boys blue,spartans fc (az) 2015 boys red,FC Deportivo Arizona 2015 Boys Blue,EXACT,Spartans FC (AZ) 2015 Boys Red,EXACT
2025-09-29,FC Deportivo Arizona 2015 Boys Blue,Canyon Del Oro Soccer Club 2015 Boys White,2,2,T,T,Cactus Cup,Cactus Cup,U11,Unknown,Arizona,u11_1731,,fc deportivo arizona 2015 boys blue,canyon del oro soccer club 2015 boys white,FC Deportivo Arizona 2015 Boys Blue,EXACT,Canyon Del Oro Soccer Club 2015 Boys White,EXACT
2025-06-23,FC Deportivo Arizona 2015 Boys Blue,North Scottsdale Soccer Club 2015 Boys,1,3,L,W,Valley Championship,Valley Championship,U11,Unknown,Arizona,u11_1732,,fc deportivo arizona 2015 boys blue,north scottsdale soccer club 2015 boys,FC Deportivo Arizona 2015 Boys Blue,EXACT,North Scottsdale Soccer Club 2015 Boys,EXACT
2025-09-05,FC Deportivo Arizona 2015 Boys Blue,Madison FC 2015 Boys Blue,0,3,L,W,Cactus Cup,Cactus Cup,U11,Unknown,Arizona,u11_1733,,fc deportivo arizona 2015 boys blue,madison fc 2015 boys blue,FC Deportivo Arizona 2015 Boys Blue,EXACT,Madison FC 2015 Boys Blue,EXACT
2025-03-23,FC Deportivo Arizona 2015 Boys Blue,RSL-AZ North 2015 Boys Blue,2,0,W,L,Desert Classic,Desert Classic,U11,Unknown,Arizona,u11_1734,,fc deportivo arizona 2015 boys blue,rsl-az north 2015 boys blue,FC Deportivo Arizona 2015 Boys Blue,EXACT,RSL-AZ North 2015 Boys Blue,EXACT
2025-09-18,FC Deportivo Arizona 2015 Boys Blue,Renegades Soccer Club 2015 Boys,0,1,L,W,Valley Championship,Valley Championship,U11,Unknown,Arizona,u11_1735,,fc deportivo arizona 2015 boys blue,renegades soccer club 2015 boys,FC Deportivo Arizona 2015 Boys Blue,EXACT,Renegades Soccer Club 2015 Boys,EXACT
2025-04-21,FC Deportivo Arizona 2015 Boys Blue,RSL-AZ North 2015 Boys White,4,1,W,L,Valley Championship,Valley Championship,U11,Unknown,Arizona,u11_1736,,fc deportivo arizona 2015 boys blue,rsl-az north 2015 boys white,FC Deportivo Arizona 2015 Boys Blue,EXACT,RSL-AZ North 2015 Boys White,EXACT
2024-11-16,FC Deportivo Arizona 2015 Boys Blue,FC Elite Arizona 2015 Boys White,3,4,L,W,Valley Championship,Valley Championship,U11,Unknown,Arizona,u11_1737,,fc deportivo arizona 2015 boys blue,fc elite arizona 2015 boys white,FC Deportivo Arizona 2015 Boys Blue,EXACT,FC Elite Arizona 2015 Boys White,EXACT
2025-09-10,FC Deportivo Arizona 2015 Boys Blue,Kingman SC 2015 Boys,3,2,W,L,Phoenix Premier League,Phoenix Premier League,U11,Unknown,Arizona,u11_1738,,fc deportivo arizona 2015 boys blue,kingman sc 2015 boys,FC Deportivo Arizona 2015 Boys Blue,EXACT,Kingman SC 2015 Boys,EXACT
2024-11-18,FC Deportivo Arizona 2015 Boys Blue,United Latinos SC 2015 Boys White,4,4,T,T,Valley Championship,Valley Championship,U11,Unknown,Arizona,u11_1739,,fc deportivo arizona 2015 boys blue,united latinos sc 2015 boys white,FC Deportivo Arizona 2015 Boys Blue,EXACT,United Latinos SC 2015 Boys White,EXACT
2025-07-17,FC Deportivo Arizona 2015 Boys Blue,Excel Soccer Academy 2015 Boys Blue,2,1,W,L,Cactus Cup,Cactus Cup,U11,Unknown,Arizona,u11_1740,,fc deportivo arizona 2015 boys blue,excel soccer academy 2015 boys blue,FC Deportivo Arizona 2015 Boys Blue,EXACT,Excel Soccer Academy 2015 Boys Blue,EXACT
2025-01-22,FC Deportivo Arizona 2015 Boys Blue,United Latinos SC 2015 Boys Blue,2,0,W,L,Phoenix Premier League,Phoenix Premier League,U11,Unknown,Arizona,u11_1741,,fc deportivo arizona 2015 boys blue,united latinos sc 2015 boys blue,FC Deportivo Arizona 2015 Boys Blue,EXACT,United Latinos SC 2015 Boys Blue,EXACT
2025-04-11,FC Deportivo Arizona 2015 Boys Blue,Phoenix Rising FC 2015 Boys Blue,4,3,W,L,Valley Championship,Valley Championship,U11,Unknown,Arizona,u11_1742,,fc deportivo arizona 2015 boys blue,phoenix rising fc 2015 boys blue,FC Deportivo Arizona 2015 Boys Blue,EXACT,Phoenix Rising FC 2015 Boys Blue,EXACT
2025-09-24,FC Deportivo Arizona 2015 Boys Blue,La Academia FC 2015 Boys White,0,1,L,W,Cactus Cup,Cactus Cup,U11,Unknown,Arizona,u11_1743,,fc deportivo arizona 2015 boys blue,la academia fc 2015 boys white,FC Deportivo Arizona 2015 Boys Blue,EXACT,La Academia FC 2015 Boys White,EXACT
2025-09-21,FC Deportivo Arizona 2015 Boys Blue,Brazas Futebol Club 2015 Boys,4,0,W,L,AZ Cup,AZ Cup,U11,Unknown,Arizona,u11_1744,,fc deportivo arizona 2015 boys blue,brazas futebol club 2015 boys,FC Deportivo Arizona 2015 Boys Blue,EXACT,Brazas Futebol Club 2015 Boys,EXACT
2024-12-31,FC Deportivo Arizona 2015 Boys Blue,Paris Saint-Germain Academy Phoenix 2015 Boys White,2,2,T,T,AZ Cup,AZ Cup,U11,Unknown,Arizona,u11_1745,,fc deportivo arizona 2015 boys blue,paris saint-germain academy phoenix 2015 boys white,FC Deportivo Arizona 2015 Boys Blue,EXACT,Paris Saint-Germain Academy Phoenix 2015 Boys White,EXACT
2025-01-05,FC Deportivo Arizona 2015 Boys Blue,Bala FC 2015 Boys White,2,0,W,L,AZ Cup,AZ Cup,U11,Unknown,Arizona,u11_1746,,fc deportivo arizona 2015 boys blue,bala fc 2015 boys white,FC Deportivo Arizona 2015 Boys Blue,EXACT,Bala FC 2015 Boys White,EXACT
2024-11-04,FC Deportivo Arizona 2015 Boys Blue,AYSO United (AZ) 2015 Boys Red,3,2,W,L,Phoenix Premier League,Phoenix Premier League,U11,Unknown,Arizona,u11_1747,,fc deportivo arizona 2015 boys blue,ayso united (az) 2015 boys red,FC Deportivo Arizona 2015 Boys Blue,EXACT,AYSO United (AZ) 2015 Boys Red,EXACT
2025-10-03,FC Deportivo Arizona 2015 Boys White,Synergy FC AZ 2015 Boys Red,2,3,L,W,Valley Championship,Valley Championship,U11,Unknown,Arizona,u11_1748,,fc deportivo arizona 2015 boys white,synergy fc az 2015 boys red,FC Deportivo Arizona 2015 Boys White,EXACT,Synergy FC AZ 2015 Boys Red,EXACT
2025-04-27,FC Deportivo Arizona 2015 Boys White,Paladin Soccer Club 2015 Boys White,1,2,L,W,AZ Cup,AZ Cup,U11,Unknown,Arizona,u11_1749,,fc deportivo arizona 2015 boys white,paladin soccer club 2015 boys white,FC Deportivo Arizona 2015 Boys White,EXACT,Paladin Soccer Club 2015 Boys White,EXACT
2025-06-03,FC Deportivo Arizona 2015 Boys White,Spartak Academy 2015 Boys Blue,0,1,L,W,Phoenix Premier League,Phoenix Premier League,U11,Unknown,Arizona,u11_1750,,fc deportivo arizona 2015 boys white,spartak academy 2015 boys blue,FC Deportivo Arizona 2015 Boys White,EXACT,Spartak Academy 2015 Boys Blue,EXACT
2025-03-29,FC Deportivo Arizona 2015 Boys White,FC Elite Arizona 2015 Boys Blue,4,4,T,T,AZ Cup,AZ Cup,U11,Unknown,Arizona,u11_1751,,fc deportivo arizona 2015 boys white,fc elite arizona 2015 boys blue,FC Deportivo Arizona 2015 Boys White,EXACT,FC Elite Arizona 2015 Boys Blue,EXACT
2024-12-23,FC Deportivo Arizona 2015 Boys White,FC Arizona 2015 Boys White,2,4,L,W,Desert Classic,Desert Classic,U11,Unknown,Arizona,u11_1752,,fc deportivo arizona 2015 boys white,fc arizona 2015 boys white,FC Deportivo Arizona 2015 Boys White,EXACT,FC Arizona 2015 Boys White,EXACT
2024-12-15,FC Deportivo Arizona 2015 Boys White,Real Arizona FC 2015 Boys Blue,4,3,W,L,Phoenix Premier League,Phoenix Premier League,U11,Unknown,Arizona,u11_1753,,fc deportivo arizona 2015 boys white,real arizona fc 2015 boys blue,FC Deportivo Arizona 2015 Boys White,EXACT,Real Arizona FC 2015 Boys Blue,EXACT
2025-07-23,FC Deportivo Arizona 2015 Boys White,Scottsdale City FC 2015 Boys Black,2,1,W,L,Desert Classic,Desert Classic,U11,Unknown,Arizona,u11_1754,,fc deportivo arizona 2015 boys white,scottsdale city fc 2015 boys black,FC Deportivo Arizona 2015 Boys White,EXACT,Scottsdale City FC 2015 Boys Black,EXACT
2025-02-08,FC Deportivo Arizona 2015 Boys White,Excel Soccer Academy 2015 Boys Blue,4,3,W,L,Phoenix Premier League,Phoenix Premier League,U11,Unknown,Arizona,u11_1755,,fc deportivo arizona 2015 boys white,excel soccer academy 2015 boys blue,FC Deportivo Arizona 2015 Boys White,EXACT,Excel Soccer Academy 2015 Boys Blue,EXACT
2024-12-02,FC Deportivo Arizona 2015 Boys White,Dynamos SC 2015 Boys Blue,0,1,L,W,Valley Championship,Valley Championship,U11,Unknown,Arizona,u11_1756,,fc deportivo arizona 2015 boys white,dynamos sc 2015 boys blue,FC Deportivo Arizona 2015 Boys White,EXACT,Dynamos SC 2015 Boys Blue,EXACT
2025-08-19,FC Deportivo Arizona 2015 Boys White,Scottsdale City FC 2015 Boys White,0,4,L,W,Desert Classic,Desert Classic,U11,Unknown,Arizona,u11_1757,,fc deportivo arizona 2015 boys white,scottsdale city fc 2015 boys white,FC Deportivo Arizona 2015 Boys White,EXACT,Scottsdale City FC 2015 Boys White,EXACT
2025-03-10,FC Deportivo Arizona 2015 Boys White,Canyon Del Oro Soccer Club 2015 Boys Red,4,2,W,L,Cactus Cup,Cactus Cup,U11,Unknown,Arizona,u11_1758,,fc deportivo arizona 2015 boys white,canyon del oro soccer club 2015 boys red,FC Deportivo Arizona 2015 Boys White,EXACT,Canyon Del Oro Soccer Club 2015 Boys Red,EXACT
2025-02-24,FC Deportivo Arizona 2015 Boys White,FBSL 2015 Boys Red,2,0,W,L,AZ Cup,AZ Cup,U11,Unknown,Arizona,u11_1759,,fc deportivo arizona 2015 boys white,fbsl 2015 boys red,FC Deportivo Arizona 2015 Boys White,EXACT,FBSL 2015 Boys Red,EXACT
2025-01-28,FC Deportivo Arizona 2015 Boys White,AYSO United (AZ) 2015 Boys White,2,4,L,W,Valley Championship,Valley Championship,U11,Unknown,Arizona,u11_1760,,fc deportivo arizona 2015 boys white,ayso united (az) 2015 boys white,FC Deportivo Arizona 2015 Boys White,EXACT,AYSO United (AZ) 2015 Boys White,EXACT
2025-07-12,FC Deportivo Arizona 2015 Boys White,AZ Inferno 2015 Boys,2,2,T,T,Arizona U11 State League,Arizona U11 State League,U11,Unknown,Arizona,u11_1761,,fc deportivo arizona 2015 boys white,az inferno 2015 boys,FC Deportivo Arizona 2015 Boys White,EXACT,AZ Inferno 2015 Boys,EXACT
2025-01-06,FC Deportivo Arizona 2015 Boys White,RSL-AZ North 2015 Boys Red,2,1,W,L,Phoenix Premier League,Phoenix Premier League,U11,Unknown,Arizona,u11_1762,,fc deportivo arizona 2015 boys white,rsl-az north 2015 boys red,FC Deportivo Arizona 2015 Boys White,EXACT,RSL-AZ North 2015 Boys Red,EXACT
2024-12-10,FC Deportivo Arizona 2015 Boys White,RSL-AZ South 2015 Boys White,0,4,L,W,Cactus Cup,Cactus Cup,U11,Unknown,Arizona,u11_1763,,fc deportivo arizona 2015 boys white,rsl-az south 2015 boys white,FC Deportivo Arizona 2015 Boys White,EXACT,RSL-AZ South 2015 Boys White,EXACT
2024-11-14,Vail SC 2015 Boys Blue,Next Level Soccer (AZ) 2015 Boys,4,0,W,L,Phoenix Premier League,Phoenix Premier League,U11,Unknown,Arizona,u11_1764,,vail sc 2015 boys blue,next level soccer (az) 2015 boys,Vail SC 2015 Boys Blue,EXACT,Next Level Soccer (AZ) 2015 Boys,EXACT
2025-06-07,Vail SC 2015 Boys Blue,La Academia FC 2015 Boys White,4,3,W,L,Cactus Cup,Cactus Cup,U11,Unknown,Arizona,u11_1765,,vail sc 2015 boys blue,la academia fc 2015 boys white,Vail SC 2015 Boys Blue,EXACT,La Academia FC 2015 Boys White,EXACT
2025-03-09,Vail SC 2015 Boys Blue,AYSO United (AZ) 2015 Boys Red,3,3,T,T,Desert Classic,Desert Classic,U11,Unknown,Arizona,u11_1766,,vail sc 2015 boys blue,ayso united (az) 2015 boys red,Vail SC 2015 Boys Blue,EXACT,AYSO United (AZ) 2015 Boys Red,EXACT
2025-06-28,Vail SC 2015 Boys Blue,Canyon Del Oro Soccer Club 2015 Boys White,3,4,L,W,Desert Classic,Desert Classic,U11,Unknown,Arizona,u11_1767,,vail sc 2015 boys blue,canyon del oro soccer club 2015 boys white,Vail SC 2015 Boys Blue,EXACT,Canyon Del Oro Soccer Club 2015 Boys White,EXACT
2025-01-30,Vail SC 2015 Boys Blue,Scottsdale City FC 2015 Boys Black,1,0,W,L,Arizona U11 State League,Arizona U11 State League,U11,Unknown,Arizona,u11_1768,,vail sc 2015 boys blue,scottsdale city fc 2015 boys black,Vail SC 2015 Boys Blue,EXACT,Scottsdale City FC 2015 Boys Black,EXACT
2025-01-05,Vail SC 2015 Boys Blue,Phoenix Premier FC 2015 Boys White,1,0,W,L,Arizona U11 State League,Arizona U11 State League,U11,Unknown,Arizona,u11_1769,,vail sc 2015 boys blue,phoenix premier fc 2015 boys white,Vail SC 2015 Boys Blue,EXACT,Phoenix Premier FC 2015 Boys White,EXACT
2024-10-25,Vail SC 2015 Boys Blue,Canyon Del Oro Soccer Club 2015 Boys Red,4,3,W,L,Arizona U11 State League,Arizona U11 State League,U11,Unknown,Arizona,u11_1770,,vail sc 2015 boys blue,canyon del oro soccer club 2015 boys red,Vail SC 2015 Boys Blue,EXACT,Canyon Del Oro Soccer Club 2015 Boys Red,EXACT
2025-05-31,Vail SC 2015 Boys Blue,Excel Soccer Academy 2015 Boys White,1,4,L,W,Phoenix Premier League,Phoenix Premier League,U11,Unknown,Arizona,u11_1771,,vail sc 2015 boys blue,excel soccer academy 2015 boys white,Vail SC 2015 Boys Blue,EXACT,Excel Soccer Academy 2015 Boys White,EXACT
2025-03-05,Vail SC 2015 Boys Blue,AZ Arsenal Soccer Club 2015 Boys Red,1,1,T,T,Arizona U11 State League,Arizona U11 State League,U11,Unknown,Arizona,u11_1772,,vail sc 2015 boys blue,az arsenal soccer club 2015 boys red,Vail SC 2015 Boys Blue,EXACT,AZ Arsenal Soccer Club 2015 Boys Red,EXACT
