TeamKey,OppKey,Team,Opp,Score A,Score B,Date
42161943,42162133,RSL-AZ Yuma 15 Boys Patino,Tuzos Academy Mesa 2015,1,1,2025-09-20
42162133,42161943,Tuzos Academy Mesa 2015,RSL-AZ Yuma 15 Boys Patino,1,1,2025-09-20
42160370,42160668,15 Pre-MLS Next #2,15 Boys Soul Warriors,4,1,2025-09-20
42160799,42160739,U-11 (2015) Boys Pre Academy Blue,15B AChacon Pre-MLS Next,0,9,2025-09-20
42160668,42160370,15 Boys Soul Warriors,15 Pre-MLS Next #2,1,4,2025-09-20
42161345,42162172,Tuzos USA 2015A,RYSC 2015,5,5,2025-09-20
42160799,42160739,U-11 (2015) Boys Pre Academy Blue,15B AChacon Pre-MLS Next,0,9,2025-09-20
42160739,42160799,15B AChacon Pre-MLS Next,U-11 (2015) Boys Pre Academy Blue,9,0,2025-09-20
42160739,42160799,15B AChacon Pre-MLS Next,U-11 (2015) Boys Pre Academy Blue,9,0,2025-09-20
42160799,42160739,U-11 (2015) Boys Pre Academy Blue,15B AChacon Pre-MLS Next,0,9,2025-09-20
42160668,42160370,15 Boys Soul Warriors,15 Pre-MLS Next #2,1,4,2025-09-20
42160370,42160668,15 Pre-MLS Next #2,15 Boys Soul Warriors,4,1,2025-09-20
42161078,42159930,PRFC Scottsdale 15B Predator,CCV Stars 15 Boys North Pre-ECNL,3,4,2025-09-20
42159930,42161078,CCV Stars 15 Boys North Pre-ECNL,PRFC Scottsdale 15B Predator,4,3,2025-09-20
42160723,42161284,15 Boys National League #1,Chelsea 15B,1,16,2025-09-20
42162172,42161345,RYSC 2015,Tuzos USA 2015A,5,5,2025-09-20
42160369,42161804,15 Pre-MLS Next #1,15B,9,1,2025-09-20
42160739,42160799,15B AChacon Pre-MLS Next,U-11 (2015) Boys Pre Academy Blue,9,0,2025-09-20
42160799,42160739,U-11 (2015) Boys Pre Academy Blue,15B AChacon Pre-MLS Next,0,9,2025-09-20
42163046,42160580,AZSC 2015B Navy,Dynamos SC 15B SC,4,2,2025-09-20
42160580,42163046,Dynamos SC 15B SC,AZSC 2015B Navy,2,4,2025-09-20
42161849,42159965,2015 Boys White,Synergy FC 15/16B Montone,0,3,2025-09-20
42159965,42161849,Synergy FC 15/16B Montone,2015 Boys White,3,0,2025-09-20
42159930,42161078,CCV Stars 15 Boys North Pre-ECNL,PRFC Scottsdale 15B Predator,4,3,2025-09-20
42161078,42159930,PRFC Scottsdale 15B Predator,CCV Stars 15 Boys North Pre-ECNL,3,4,2025-09-20
42159858,42161358,CDO 15B Elite,Rangers 15B,8,1,2025-09-20
42161358,42159858,Rangers 15B,CDO 15B Elite,1,8,2025-09-20
42159858,42160695,CDO 15B Elite,15B Hinds,3,3,2025-09-20
42160695,42159858,15B Hinds,CDO 15B Elite,3,3,2025-09-20
42160739,42160799,15B AChacon Pre-MLS Next,U-11 (2015) Boys Pre Academy Blue,9,0,2025-09-20
42160695,42159858,15B Hinds,CDO 15B Elite,3,3,2025-09-20
42161358,42159858,Rangers 15B,CDO 15B Elite,1,8,2025-09-20
42159858,42161358,CDO 15B Elite,Rangers 15B,8,1,2025-09-20
42161570,42161415,PSG 15B Blue,PRFC Desert Foothills 15B Predator,2,2,2025-09-20
42161415,42161570,PRFC Desert Foothills 15B Predator,PSG 15B Blue,2,2,2025-09-20
42161415,42161570,PRFC Desert Foothills 15B Predator,PSG 15B Blue,2,2,2025-09-20
42161570,42161415,PSG 15B Blue,PRFC Desert Foothills 15B Predator,2,2,2025-09-20
42160828,42169603,PRFC North Valley 15B Predator,Phoenix United 2015 Academy,0,5,2025-09-20
42169603,42160828,Phoenix United 2015 Academy,PRFC North Valley 15B Predator,5,0,2025-09-20
42169603,42160828,Phoenix United 2015 Academy,PRFC North Valley 15B Predator,5,0,2025-09-20
42160828,42169603,PRFC North Valley 15B Predator,Phoenix United 2015 Academy,0,5,2025-09-20
42159858,42160695,CDO 15B Elite,15B Hinds,3,3,2025-09-20
42161284,42160723,Chelsea 15B,15 Boys National League #1,16,1,2025-09-20
42160369,42161804,15 Pre-MLS Next #1,15B,9,1,2025-09-20
42161415,42162198,PRFC Desert Foothills 15B Predator,La Piedad FC 2015,5,3,2025-09-20
42160958,42162210,Scottsdale 15 Sandsharks Select,FDI 2015,5,1,2025-09-20
42162210,42160958,FDI 2015,Scottsdale 15 Sandsharks Select,1,5,2025-09-20
42169603,42160828,Phoenix United 2015 Academy,PRFC North Valley 15B Predator,5,0,2025-09-20
42160828,42169603,PRFC North Valley 15B Predator,Phoenix United 2015 Academy,0,5,2025-09-20
42162342,42160762,15B Garza Pre MLS Next,State 48 FC 15 Elite,3,3,2025-09-20
42160762,42162342,State 48 FC 15 Elite,15B Garza Pre MLS Next,3,3,2025-09-20
42163046,42160580,AZSC 2015B Navy,Dynamos SC 15B SC,4,2,2025-09-20
42160580,42163046,Dynamos SC 15B SC,AZSC 2015B Navy,2,4,2025-09-20
42160580,42163046,Dynamos SC 15B SC,AZSC 2015B Navy,2,4,2025-09-20
42163046,42160580,AZSC 2015B Navy,Dynamos SC 15B SC,4,2,2025-09-20
42160958,42162210,Scottsdale 15 Sandsharks Select,FDI 2015,5,1,2025-09-20
42158616,42161788,2015,State 48 FC Avondale 15 Copper,2,3,2025-09-20
42161788,42158616,State 48 FC Avondale 15 Copper,2015,3,2,2025-09-20
42158616,42161788,2015,State 48 FC Avondale 15 Copper,2,3,2025-09-20
42161840,42160725,CCV Stars 15 Boys West Pre-ECNL,PRFC Scottsdale 15B Pre-Academy,2,5,2025-09-20
42160725,42161840,PRFC Scottsdale 15B Pre-Academy,CCV Stars 15 Boys West Pre-ECNL,5,2,2025-09-20
42160725,42161840,PRFC Scottsdale 15B Pre-Academy,CCV Stars 15 Boys West Pre-ECNL,5,2,2025-09-20
42161840,42160725,CCV Stars 15 Boys West Pre-ECNL,PRFC Scottsdale 15B Pre-Academy,2,5,2025-09-20
42162198,42161415,La Piedad FC 2015,PRFC Desert Foothills 15B Predator,3,5,2025-09-20
42161415,42162198,PRFC Desert Foothills 15B Predator,La Piedad FC 2015,5,3,2025-09-20
42161804,42158545,15B,15B Black,1,0,2025-09-20
42158545,42161804,15B Black,15B,0,1,2025-09-20
42161788,42158616,State 48 FC Avondale 15 Copper,2015,3,2,2025-09-20
42161943,42161507,RSL-AZ Yuma 15 Boys Patino,Excel Soccer Academy 15B Red,4,4,2025-09-20
42162210,42160958,FDI 2015,Scottsdale 15 Sandsharks Select,1,5,2025-09-20
42160810,42159959,PRFC North Valley 15B PreAcademy,BRAZAS FC 2015 Boys Black,0,4,2025-09-20
42162669,42161196,PRFC West Valley 15B Predator,15B NJMarkette,0,8,2025-09-20
42161196,42162669,15B NJMarkette,PRFC West Valley 15B Predator,8,0,2025-09-20
42162010,42162286,CCV Stars 15 Boys South Pre-ECNL,NOS Santos 15 Boys Blue,0,0,2025-09-20
42162286,42162010,NOS Santos 15 Boys Blue,CCV Stars 15 Boys South Pre-ECNL,0,0,2025-09-20
42162286,42162010,NOS Santos 15 Boys Blue,CCV Stars 15 Boys South Pre-ECNL,0,0,2025-09-20
42162010,42162286,CCV Stars 15 Boys South Pre-ECNL,NOS Santos 15 Boys Blue,0,0,2025-09-20
42161507,42161943,Excel Soccer Academy 15B Red,RSL-AZ Yuma 15 Boys Patino,4,4,2025-09-20
42161943,42161507,RSL-AZ Yuma 15 Boys Patino,Excel Soccer Academy 15B Red,4,4,2025-09-20
42161852,42158563,15B IGerman,2015 Rush Boys,1,4,2025-09-20
42158563,42161852,2015 Rush Boys,15B IGerman,4,1,2025-09-20
42159959,42160810,BRAZAS FC 2015 Boys Black,PRFC North Valley 15B PreAcademy,4,0,2025-09-20
42158563,42161852,2015 Rush Boys,15B IGerman,4,1,2025-09-20
42161196,42162669,15B NJMarkette,PRFC West Valley 15B Predator,8,0,2025-09-20
42162669,42161196,PRFC West Valley 15B Predator,15B NJMarkette,0,8,2025-09-20
42159959,42160810,BRAZAS FC 2015 Boys Black,PRFC North Valley 15B PreAcademy,4,0,2025-09-20
42160810,42159959,PRFC North Valley 15B PreAcademy,BRAZAS FC 2015 Boys Black,0,4,2025-09-20
42160828,42169603,PRFC North Valley 15B Predator,Phoenix United 2015 Academy,0,5,2025-09-20
42169603,42160828,Phoenix United 2015 Academy,PRFC North Valley 15B Predator,5,0,2025-09-20
42162183,42161609,2015 Boys Yellow,East Valley NSFC 15 Boys Tiggs,2,1,2025-09-20
42161609,42162183,East Valley NSFC 15 Boys Tiggs,2015 Boys Yellow,1,2,2025-09-20
42162198,42161415,La Piedad FC 2015,PRFC Desert Foothills 15B Predator,3,5,2025-09-20
42162183,42161609,2015 Boys Yellow,East Valley NSFC 15 Boys Tiggs,2,1,2025-09-20
42161852,42158563,15B IGerman,2015 Rush Boys,1,4,2025-09-20
42161507,42161943,Excel Soccer Academy 15B Red,RSL-AZ Yuma 15 Boys Patino,4,4,2025-09-20
42161609,42162183,East Valley NSFC 15 Boys Tiggs,2015 Boys Yellow,1,2,2025-09-20
42162210,42160958,FDI 2015,Scottsdale 15 Sandsharks Select,1,5,2025-09-20
42162669,42161196,PRFC West Valley 15B Predator,15B NJMarkette,0,8,2025-09-20
42161196,42162669,15B NJMarkette,PRFC West Valley 15B Predator,8,0,2025-09-20
42161284,42161078,Chelsea 15B,PRFC Scottsdale 15B Predator,3,3,2025-09-20
42161078,42161284,PRFC Scottsdale 15B Predator,Chelsea 15B,3,3,2025-09-20
42161078,42161284,PRFC Scottsdale 15B Predator,Chelsea 15B,3,3,2025-09-20
42161284,42161078,Chelsea 15B,PRFC Scottsdale 15B Predator,3,3,2025-09-20
42160973,42159948,15B OMolina,15B DGerman,1,7,2025-09-20
42159948,42160973,15B DGerman,15B OMolina,7,1,2025-09-20
42159948,42160973,15B DGerman,15B OMolina,7,1,2025-09-20
42160973,42159948,15B OMolina,15B DGerman,1,7,2025-09-20
42161228,42159931,Sun Warriors 15/16 Boys,CCV Stars 15 Boys North Navy,3,7,2025-09-20
42161284,42161078,Chelsea 15B,PRFC Scottsdale 15B Predator,3,3,2025-09-20
42161284,42160723,Chelsea 15B,15 Boys National League #1,16,1,2025-09-20
42158461,42160738,Atletico Tuzos Guerrero 2015,West Valley 2015 Boys Rose,1,2,2025-09-20
42160738,42158461,West Valley 2015 Boys Rose,Atletico Tuzos Guerrero 2015,2,1,2025-09-20
42160738,42162183,West Valley 2015 Boys Rose,2015 Boys Yellow,10,1,2025-09-20
42162183,42160738,2015 Boys Yellow,West Valley 2015 Boys Rose,1,10,2025-09-20
42161284,42160723,Chelsea 15B,15 Boys National League #1,16,1,2025-09-20
42160723,42161284,15 Boys National League #1,Chelsea 15B,1,16,2025-09-20
42162198,42161415,La Piedad FC 2015,PRFC Desert Foothills 15B Predator,3,5,2025-09-20
42161415,42162198,PRFC Desert Foothills 15B Predator,La Piedad FC 2015,5,3,2025-09-20
42160958,42162210,Scottsdale 15 Sandsharks Select,FDI 2015,5,1,2025-09-20
42161078,42161284,PRFC Scottsdale 15B Predator,Chelsea 15B,3,3,2025-09-20
42159931,42161228,CCV Stars 15 Boys North Navy,Sun Warriors 15/16 Boys,7,3,2025-09-20
42160723,42161284,15 Boys National League #1,Chelsea 15B,1,16,2025-09-20
42161228,42159931,Sun Warriors 15/16 Boys,CCV Stars 15 Boys North Navy,3,7,2025-09-20
42158859,42163331,COSC Pre-ECNL RL B15,PRFC Southeast Valley 15B Pre-Academy,2,1,2025-09-20
42159931,42161228,CCV Stars 15 Boys North Navy,Sun Warriors 15/16 Boys,7,3,2025-09-20
42163331,42158859,PRFC Southeast Valley 15B Pre-Academy,COSC Pre-ECNL RL B15,1,2,2025-09-20
42163331,42158859,PRFC Southeast Valley 15B Pre-Academy,COSC Pre-ECNL RL B15,1,2,2025-09-20
42158859,42163331,COSC Pre-ECNL RL B15,PRFC Southeast Valley 15B Pre-Academy,2,1,2025-09-20
42161415,42162198,PRFC Desert Foothills 15B Predator,La Piedad FC 2015,5,3,2025-09-20
42162198,42161415,La Piedad FC 2015,PRFC Desert Foothills 15B Predator,3,5,2025-09-20
42162342,42160762,15B Garza Pre MLS Next,State 48 FC 15 Elite,3,3,2025-09-20
42159633,42162345,PRFC Scottsdale 15B Copa,Dorados Reserve 2015,0,4,2025-09-20
42162345,42159633,Dorados Reserve 2015,PRFC Scottsdale 15B Copa,4,0,2025-09-20
42162345,42159633,Dorados Reserve 2015,PRFC Scottsdale 15B Copa,4,0,2025-09-20
42160762,42162342,State 48 FC 15 Elite,15B Garza Pre MLS Next,3,3,2025-09-20
42160370,42161566,15 Pre-MLS Next #2,PRFC Scottsdale 15B Samba,5,0,2025-09-20
42161196,42162669,15B NJMarkette,PRFC West Valley 15B Predator,8,0,2025-09-20
42159633,42162345,PRFC Scottsdale 15B Copa,Dorados Reserve 2015,0,4,2025-09-20
42160369,42161804,15 Pre-MLS Next #1,15B,9,1,2025-09-20
42161804,42160369,15B,15 Pre-MLS Next #1,1,9,2025-09-20
42161566,42160370,PRFC Scottsdale 15B Samba,15 Pre-MLS Next #2,0,5,2025-09-20
42162669,42161196,PRFC West Valley 15B Predator,15B NJMarkette,0,8,2025-09-20
42158545,42161804,15B Black,15B,0,1,2025-09-20
42160958,42162210,Scottsdale 15 Sandsharks Select,FDI 2015,5,1,2025-09-20
42162210,42160958,FDI 2015,Scottsdale 15 Sandsharks Select,1,5,2025-09-20
42161804,42158545,15B,15B Black,1,0,2025-09-20
42158545,42160369,15B Black,15 Pre-MLS Next #1,2,7,2025-09-21
42158545,42160369,15B Black,15 Pre-MLS Next #1,2,7,2025-09-21
42160723,42161078,15 Boys National League #1,PRFC Scottsdale 15B Predator,0,4,2025-09-21
42160369,42158545,15 Pre-MLS Next #1,15B Black,7,2,2025-09-21
42161078,42160723,PRFC Scottsdale 15B Predator,15 Boys National League #1,4,0,2025-09-21
42159858,42160695,CDO 15B Elite,15B Hinds,2,3,2025-09-21
42160695,42159858,15B Hinds,CDO 15B Elite,3,2,2025-09-21
42160668,42160370,15 Boys Soul Warriors,15 Pre-MLS Next #2,1,3,2025-09-21
42160370,42160668,15 Pre-MLS Next #2,15 Boys Soul Warriors,3,1,2025-09-21
42170457,42160762,15B NMarkette Pre-MLS Next,State 48 FC 15 Elite,2,5,2025-09-21
42159858,42160695,CDO 15B Elite,15B Hinds,2,3,2025-09-21
42160369,42158545,15 Pre-MLS Next #1,15B Black,7,2,2025-09-21
42160762,42170457,State 48 FC 15 Elite,15B NMarkette Pre-MLS Next,5,2,2025-09-21
42159695,42161530,Phoenix United 2015 Elite,PRFC West Valley 15B Pre-Academy,4,1,2025-09-21
42170457,42160762,15B NMarkette Pre-MLS Next,State 48 FC 15 Elite,2,5,2025-09-21
42160369,42161078,15 Pre-MLS Next #1,PRFC Scottsdale 15B Predator,1,0,2025-09-21
42161078,42160369,PRFC Scottsdale 15B Predator,15 Pre-MLS Next #1,0,1,2025-09-21
42176941,42160370,BVBIA ARIZONA BLACK & YELLOW 2015,15 Pre-MLS Next #2,0,7,2025-09-21
42160370,42176941,15 Pre-MLS Next #2,BVBIA ARIZONA BLACK & YELLOW 2015,7,0,2025-09-21
42161078,42160369,PRFC Scottsdale 15B Predator,15 Pre-MLS Next #1,0,1,2025-09-21
42160369,42161078,15 Pre-MLS Next #1,PRFC Scottsdale 15B Predator,1,0,2025-09-21
42161530,42159695,PRFC West Valley 15B Pre-Academy,Phoenix United 2015 Elite,1,4,2025-09-21
42159695,42161530,Phoenix United 2015 Elite,PRFC West Valley 15B Pre-Academy,4,1,2025-09-21
42161530,42159695,PRFC West Valley 15B Pre-Academy,Phoenix United 2015 Elite,1,4,2025-09-21
42161284,42160369,Chelsea 15B,15 Pre-MLS Next #1,3,0,2025-09-21
42160369,42161284,15 Pre-MLS Next #1,Chelsea 15B,0,3,2025-09-21
42160695,42159858,15B Hinds,CDO 15B Elite,3,2,2025-09-21
42160762,42170457,State 48 FC 15 Elite,15B NMarkette Pre-MLS Next,5,2,2025-09-21
42161358,42160695,Rangers 15B,15B Hinds,1,7,2025-09-21
42162342,42160725,15B Garza Pre MLS Next,PRFC Scottsdale 15B Pre-Academy,2,1,2025-09-21
42160580,42161840,Dynamos SC 15B SC,CCV Stars 15 Boys West Pre-ECNL,5,1,2025-09-21
42161443,42160217,15B Jason Pre MLS Next,Dynamos SC 15B Gold,2,3,2025-09-21
42160217,42161443,Dynamos SC 15B Gold,15B Jason Pre MLS Next,3,2,2025-09-21
42161840,42160580,CCV Stars 15 Boys West Pre-ECNL,Dynamos SC 15B SC,1,5,2025-09-21
42160580,42161840,Dynamos SC 15B SC,CCV Stars 15 Boys West Pre-ECNL,5,1,2025-09-21
42160725,42162342,PRFC Scottsdale 15B Pre-Academy,15B Garza Pre MLS Next,1,2,2025-09-21
42162342,42160725,15B Garza Pre MLS Next,PRFC Scottsdale 15B Pre-Academy,2,1,2025-09-21
42160725,42162342,PRFC Scottsdale 15B Pre-Academy,15B Garza Pre MLS Next,1,2,2025-09-21
42160217,42161443,Dynamos SC 15B Gold,15B Jason Pre MLS Next,3,2,2025-09-21
42161443,42160217,15B Jason Pre MLS Next,Dynamos SC 15B Gold,2,3,2025-09-21
42159930,42161830,CCV Stars 15 Boys North Pre-ECNL,Madison FC 15 Gold Boys,6,2,2025-09-21
42161830,42159930,Madison FC 15 Gold Boys,CCV Stars 15 Boys North Pre-ECNL,2,6,2025-09-21
42161566,42160668,PRFC Scottsdale 15B Samba,15 Boys Soul Warriors,0,3,2025-09-21
42160668,42161566,15 Boys Soul Warriors,PRFC Scottsdale 15B Samba,3,0,2025-09-21
42160695,42161358,15B Hinds,Rangers 15B,7,1,2025-09-21
42160580,42161840,Dynamos SC 15B SC,CCV Stars 15 Boys West Pre-ECNL,5,1,2025-09-21
42160695,42159858,15B Hinds,CDO 15B Elite,3,2,2025-09-21
42159858,42160695,CDO 15B Elite,15B Hinds,2,3,2025-09-21
42160668,42161566,15 Boys Soul Warriors,PRFC Scottsdale 15B Samba,3,0,2025-09-21
42161566,42160668,PRFC Scottsdale 15B Samba,15 Boys Soul Warriors,0,3,2025-09-21
42160723,42161078,15 Boys National League #1,PRFC Scottsdale 15B Predator,0,4,2025-09-21
42161078,42160723,PRFC Scottsdale 15B Predator,15 Boys National League #1,4,0,2025-09-21
42161078,42160369,PRFC Scottsdale 15B Predator,15 Pre-MLS Next #1,0,1,2025-09-21
42160369,42161078,15 Pre-MLS Next #1,PRFC Scottsdale 15B Predator,1,0,2025-09-21
42160369,42161078,15 Pre-MLS Next #1,PRFC Scottsdale 15B Predator,1,0,2025-09-21
42161078,42160369,PRFC Scottsdale 15B Predator,15 Pre-MLS Next #1,0,1,2025-09-21
42160580,42161840,Dynamos SC 15B SC,CCV Stars 15 Boys West Pre-ECNL,5,1,2025-09-21
42161840,42160580,CCV Stars 15 Boys West Pre-ECNL,Dynamos SC 15B SC,1,5,2025-09-21
42161840,42160580,CCV Stars 15 Boys West Pre-ECNL,Dynamos SC 15B SC,1,5,2025-09-21
42161840,42160580,CCV Stars 15 Boys West Pre-ECNL,Dynamos SC 15B SC,1,5,2025-09-21
42161284,42160369,Chelsea 15B,15 Pre-MLS Next #1,3,0,2025-09-21
42160369,42161284,15 Pre-MLS Next #1,Chelsea 15B,0,3,2025-09-21
42161284,42161804,Chelsea 15B,15B,14,0,2025-09-21
42160725,42162342,PRFC Scottsdale 15B Pre-Academy,15B Garza Pre MLS Next,1,2,2025-09-21
42162342,42160725,15B Garza Pre MLS Next,PRFC Scottsdale 15B Pre-Academy,2,1,2025-09-21
42161830,42159930,Madison FC 15 Gold Boys,CCV Stars 15 Boys North Pre-ECNL,2,6,2025-09-21
42159930,42161830,CCV Stars 15 Boys North Pre-ECNL,Madison FC 15 Gold Boys,6,2,2025-09-21
42159930,42161830,CCV Stars 15 Boys North Pre-ECNL,Madison FC 15 Gold Boys,6,2,2025-09-21
42161830,42159930,Madison FC 15 Gold Boys,CCV Stars 15 Boys North Pre-ECNL,2,6,2025-09-21
42161830,42159930,Madison FC 15 Gold Boys,CCV Stars 15 Boys North Pre-ECNL,2,6,2025-09-21
42159930,42161830,CCV Stars 15 Boys North Pre-ECNL,Madison FC 15 Gold Boys,6,2,2025-09-21
42161530,42159695,PRFC West Valley 15B Pre-Academy,Phoenix United 2015 Elite,1,4,2025-09-21
42159695,42161530,Phoenix United 2015 Elite,PRFC West Valley 15B Pre-Academy,4,1,2025-09-21
42159695,42161530,Phoenix United 2015 Elite,PRFC West Valley 15B Pre-Academy,4,1,2025-09-21
42161530,42159695,PRFC West Valley 15B Pre-Academy,Phoenix United 2015 Elite,1,4,2025-09-21
42160369,42161284,15 Pre-MLS Next #1,Chelsea 15B,0,3,2025-09-21
42160725,42162342,PRFC Scottsdale 15B Pre-Academy,15B Garza Pre MLS Next,1,2,2025-09-21
42161284,42160369,Chelsea 15B,15 Pre-MLS Next #1,3,0,2025-09-21
42161284,42161804,Chelsea 15B,15B,14,0,2025-09-21
42159858,42160695,CDO 15B Elite,15B Hinds,2,3,2025-09-21
42160695,42159858,15B Hinds,CDO 15B Elite,3,2,2025-09-21
42161284,42160369,Chelsea 15B,15 Pre-MLS Next #1,3,0,2025-09-21
42160369,42161284,15 Pre-MLS Next #1,Chelsea 15B,0,3,2025-09-21
42160742,42159858,VSC 2015 Boys White,CDO 15B Elite,1,3,2025-09-21
42159858,42160742,CDO 15B Elite,VSC 2015 Boys White,3,1,2025-09-21
42159858,42160742,CDO 15B Elite,VSC 2015 Boys White,3,1,2025-09-21
42160762,42170457,State 48 FC 15 Elite,15B NMarkette Pre-MLS Next,5,2,2025-09-21
42170457,42160762,15B NMarkette Pre-MLS Next,State 48 FC 15 Elite,2,5,2025-09-21
42170457,42160762,15B NMarkette Pre-MLS Next,State 48 FC 15 Elite,2,5,2025-09-21
42160762,42170457,State 48 FC 15 Elite,15B NMarkette Pre-MLS Next,5,2,2025-09-21
42161804,42161284,15B,Chelsea 15B,0,14,2025-09-21
42161804,42161284,15B,Chelsea 15B,0,14,2025-09-21
42162342,42160725,15B Garza Pre MLS Next,PRFC Scottsdale 15B Pre-Academy,2,1,2025-09-21
42160742,42159858,VSC 2015 Boys White,CDO 15B Elite,1,3,2025-09-21
42160668,42161844,15 Boys Soul Warriors,Renegades 15B,4,0,2025-09-21
42161284,42161804,Chelsea 15B,15B,14,0,2025-09-21
42161844,42160668,Renegades 15B,15 Boys Soul Warriors,0,4,2025-09-21
42161804,42161284,15B,Chelsea 15B,0,14,2025-09-21
42160217,42161443,Dynamos SC 15B Gold,15B Jason Pre MLS Next,3,2,2025-09-21
42160217,42161443,Dynamos SC 15B Gold,15B Jason Pre MLS Next,3,2,2025-09-21
42161443,42160217,15B Jason Pre MLS Next,Dynamos SC 15B Gold,2,3,2025-09-21
42161078,42160723,PRFC Scottsdale 15B Predator,15 Boys National League #1,4,0,2025-09-21
42160723,42161078,15 Boys National League #1,PRFC Scottsdale 15B Predator,0,4,2025-09-21
42160723,42161078,15 Boys National League #1,PRFC Scottsdale 15B Predator,0,4,2025-09-21
42161078,42160723,PRFC Scottsdale 15B Predator,15 Boys National League #1,4,0,2025-09-21
42158545,42160723,15B Black,15 Boys National League #1,5,0,2025-09-21
42160723,42158545,15 Boys National League #1,15B Black,0,5,2025-09-21
42160723,42158545,15 Boys National League #1,15B Black,0,5,2025-09-21
42158545,42160723,15B Black,15 Boys National League #1,5,0,2025-09-21
42161443,42160217,15B Jason Pre MLS Next,Dynamos SC 15B Gold,2,3,2025-09-21
42160370,42160668,15 Pre-MLS Next #2,15 Boys Soul Warriors,3,1,2025-09-21
42160668,42160370,15 Boys Soul Warriors,15 Pre-MLS Next #2,1,3,2025-09-21
42160668,42161844,15 Boys Soul Warriors,Renegades 15B,4,0,2025-09-21
42160370,42160668,15 Pre-MLS Next #2,15 Boys Soul Warriors,3,1,2025-09-21
42160370,42160668,15 Pre-MLS Next #2,15 Boys Soul Warriors,3,1,2025-09-21
42160668,42160370,15 Boys Soul Warriors,15 Pre-MLS Next #2,1,3,2025-09-21
42160668,42160370,15 Boys Soul Warriors,15 Pre-MLS Next #2,1,3,2025-09-21
42161284,42161804,Chelsea 15B,15B,14,0,2025-09-21
42161358,42160695,Rangers 15B,15B Hinds,1,7,2025-09-21
42161804,42161284,15B,Chelsea 15B,0,14,2025-09-21
42160695,42161358,15B Hinds,Rangers 15B,7,1,2025-09-21
42161844,42160668,Renegades 15B,15 Boys Soul Warriors,0,4,2025-09-21
42176941,42160370,BVBIA ARIZONA BLACK & YELLOW 2015,15 Pre-MLS Next #2,0,7,2025-09-21
42160370,42176941,15 Pre-MLS Next #2,BVBIA ARIZONA BLACK & YELLOW 2015,7,0,2025-09-21
42160739,42159695,15B AChacon Pre-MLS Next,Phoenix United 2015 Elite,0,0,2025-09-27
42162338,42161788,West Valley 15/16B,State 48 FC Avondale 15 Copper,1,3,2025-09-27
42163046,42160739,AZSC 2015B Navy,15B AChacon Pre-MLS Next,0,0,2025-09-27
42161526,42159960,Phoenix Premier FC 15B Black,Northwest 2015 Boys Black,0,0,2025-09-27
42159960,42161526,Northwest 2015 Boys Black,Phoenix Premier FC 15B Black,0,0,2025-09-27
42159960,42161526,Northwest 2015 Boys Black,Phoenix Premier FC 15B Black,0,0,2025-09-27
42161788,42162338,State 48 FC Avondale 15 Copper,West Valley 15/16B,3,1,2025-09-27
42161526,42159960,Phoenix Premier FC 15B Black,Northwest 2015 Boys Black,0,0,2025-09-27
42159695,42160739,Phoenix United 2015 Elite,15B AChacon Pre-MLS Next,0,0,2025-09-27
42160739,42159695,15B AChacon Pre-MLS Next,Phoenix United 2015 Elite,0,0,2025-09-27
42160739,42163046,15B AChacon Pre-MLS Next,AZSC 2015B Navy,0,0,2025-09-27
