Team,Opponent,TeamRaw,OpponentRaw,TeamScore,OpponentScore,Competition,Date,Division,TeamURL
casa grande soccer club 2012 boys gold,rsl-az south 2012 boys blue,Casa Grande Soccer Club 2012 Boys Gold,RSL-AZ South 2012 Boys Blue,3,3,League Play,2025-05-12,az_boys_u14,https://rankings.gotsport.com/teams/u14_49
casa grande soccer club 2012 boys gold,rsl-az yuma 2012 boys gold,Casa Grande Soccer Club 2012 Boys Gold,RSL-AZ Yuma 2012 Boys Gold,5,0,League Play,2025-06-07,az_boys_u14,https://rankings.gotsport.com/teams/u14_49
casa grande soccer club 2012 boys gold,mesa soccer club 2012 boys black,Casa Grande Soccer Club 2012 Boys Gold,Mesa Soccer Club 2012 Boys Black,2,4,League Play,2025-04-19,az_boys_u14,https://rankings.gotsport.com/teams/u14_49
casa grande soccer club 2012 boys gold,tempe soccer club 2012 boys blue,Casa Grande Soccer Club 2012 Boys Gold,Tempe Soccer Club 2012 Boys Blue,1,2,League Play,2025-08-07,az_boys_u14,https://rankings.gotsport.com/teams/u14_49
casa grande soccer club 2012 boys gold,fountain hills soccer club 2012 boys white,Casa Grande Soccer Club 2012 Boys Gold,Fountain Hills Soccer Club 2012 Boys White,2,4,League Play,2025-05-28,az_boys_u14,https://rankings.gotsport.com/teams/u14_49
casa grande soccer club 2012 boys gold,paradise valley soccer club 2012 boys black,Casa Grande Soccer Club 2012 Boys Gold,Paradise Valley Soccer Club 2012 Boys Black,0,4,League Play,2025-04-04,az_boys_u14,https://rankings.gotsport.com/teams/u14_49
casa grande soccer club 2012 boys gold,goodyear soccer club 2012 boys red,Casa Grande Soccer Club 2012 Boys Gold,Goodyear Soccer Club 2012 Boys Red,1,1,League Play,2025-04-07,az_boys_u14,https://rankings.gotsport.com/teams/u14_49
casa grande soccer club 2012 boys gold,cave creek soccer club 2012 boys black,Casa Grande Soccer Club 2012 Boys Gold,Cave Creek Soccer Club 2012 Boys Black,3,2,League Play,2025-05-20,az_boys_u14,https://rankings.gotsport.com/teams/u14_49
casa grande soccer club 2012 boys gold,gilbert soccer club 2012 boys white,Casa Grande Soccer Club 2012 Boys Gold,Gilbert Soccer Club 2012 Boys White,3,2,League Play,2025-06-19,az_boys_u14,https://rankings.gotsport.com/teams/u14_49
casa grande soccer club 2012 boys gold,desert sc 2012 boys red,Casa Grande Soccer Club 2012 Boys Gold,Desert SC 2012 Boys Red,5,0,League Play,2025-06-28,az_boys_u14,https://rankings.gotsport.com/teams/u14_49
casa grande soccer club 2012 boys gold,queen creek soccer club 2012 boys black,Casa Grande Soccer Club 2012 Boys Gold,Queen Creek Soccer Club 2012 Boys Black,4,2,League Play,2025-03-12,az_boys_u14,https://rankings.gotsport.com/teams/u14_49
casa grande soccer club 2012 boys gold,goodyear soccer club 2012 boys blue,Casa Grande Soccer Club 2012 Boys Gold,Goodyear Soccer Club 2012 Boys Blue,2,4,League Play,2025-05-19,az_boys_u14,https://rankings.gotsport.com/teams/u14_49
casa grande soccer club 2012 boys gold,glendale soccer club 2012 boys blue,Casa Grande Soccer Club 2012 Boys Gold,Glendale Soccer Club 2012 Boys Blue,1,1,League Play,2024-11-10,az_boys_u14,https://rankings.gotsport.com/teams/u14_49
casa grande soccer club 2012 boys gold,rsl-az north 2012 boys red,Casa Grande Soccer Club 2012 Boys Gold,RSL-AZ North 2012 Boys Red,0,5,League Play,2025-10-07,az_boys_u14,https://rankings.gotsport.com/teams/u14_49
casa grande soccer club 2012 boys gold,tempe soccer club 2012 boys blue,Casa Grande Soccer Club 2012 Boys Gold,Tempe Soccer Club 2012 Boys Blue,3,4,League Play,2024-10-22,az_boys_u14,https://rankings.gotsport.com/teams/u14_49
casa grande soccer club 2012 boys gold,peoria soccer club 2012 boys white,Casa Grande Soccer Club 2012 Boys Gold,Peoria Soccer Club 2012 Boys White,4,5,League Play,2025-09-13,az_boys_u14,https://rankings.gotsport.com/teams/u14_49
casa grande soccer club 2012 boys gold,peoria soccer club 2012 boys gold,Casa Grande Soccer Club 2012 Boys Gold,Peoria Soccer Club 2012 Boys Gold,3,5,League Play,2025-05-16,az_boys_u14,https://rankings.gotsport.com/teams/u14_49
casa grande soccer club 2012 boys gold,az arsenal soccer club 2012 boys red,Casa Grande Soccer Club 2012 Boys Gold,AZ Arsenal Soccer Club 2012 Boys Red,4,3,League Play,2024-12-09,az_boys_u14,https://rankings.gotsport.com/teams/u14_49
casa grande soccer club 2012 boys gold,rsl-az west valley 2012 boys gold,Casa Grande Soccer Club 2012 Boys Gold,RSL-AZ West Valley 2012 Boys Gold,5,0,League Play,2024-11-04,az_boys_u14,https://rankings.gotsport.com/teams/u14_49
casa grande soccer club 2012 boys gold,rsl-az north 2012 boys red,Casa Grande Soccer Club 2012 Boys Gold,RSL-AZ North 2012 Boys Red,1,0,League Play,2025-08-17,az_boys_u14,https://rankings.gotsport.com/teams/u14_49
casa grande soccer club 2012 boys gold,chandler soccer club 2012 boys white,Casa Grande Soccer Club 2012 Boys Gold,Chandler Soccer Club 2012 Boys White,5,2,League Play,2025-03-28,az_boys_u14,https://rankings.gotsport.com/teams/u14_49
casa grande soccer club 2012 boys gold,apache junction soccer club 2012 boys blue,Casa Grande Soccer Club 2012 Boys Gold,Apache Junction Soccer Club 2012 Boys Blue,1,4,League Play,2025-07-26,az_boys_u14,https://rankings.gotsport.com/teams/u14_49
casa grande soccer club 2012 boys gold,az arsenal soccer club 2012 boys red,Casa Grande Soccer Club 2012 Boys Gold,AZ Arsenal Soccer Club 2012 Boys Red,2,1,League Play,2025-09-24,az_boys_u14,https://rankings.gotsport.com/teams/u14_49
casa grande soccer club 2012 boys gold,queen creek soccer club 2012 boys white,Casa Grande Soccer Club 2012 Boys Gold,Queen Creek Soccer Club 2012 Boys White,5,0,League Play,2025-07-30,az_boys_u14,https://rankings.gotsport.com/teams/u14_49
casa grande soccer club 2012 boys gold,tempe soccer club 2012 boys white,Casa Grande Soccer Club 2012 Boys Gold,Tempe Soccer Club 2012 Boys White,1,4,League Play,2025-02-04,az_boys_u14,https://rankings.gotsport.com/teams/u14_49
casa grande soccer club 2012 boys gold,desert sc 2012 boys red,Casa Grande Soccer Club 2012 Boys Gold,Desert SC 2012 Boys Red,5,5,League Play,2025-06-26,az_boys_u14,https://rankings.gotsport.com/teams/u14_49
casa grande soccer club 2012 boys gold,chandler soccer club 2012 boys white,Casa Grande Soccer Club 2012 Boys Gold,Chandler Soccer Club 2012 Boys White,5,2,League Play,2025-06-02,az_boys_u14,https://rankings.gotsport.com/teams/u14_49
apache junction soccer club 2012 boys blue,scottsdale soccer club 2012 boys black,Apache Junction Soccer Club 2012 Boys Blue,Scottsdale Soccer Club 2012 Boys Black,5,5,League Play,2025-08-05,az_boys_u14,https://rankings.gotsport.com/teams/u14_50
apache junction soccer club 2012 boys blue,paradise valley soccer club 2012 boys blue,Apache Junction Soccer Club 2012 Boys Blue,Paradise Valley Soccer Club 2012 Boys Blue,5,4,League Play,2025-07-31,az_boys_u14,https://rankings.gotsport.com/teams/u14_50
apache junction soccer club 2012 boys blue,phoenix premier fc 2012 boys gold,Apache Junction Soccer Club 2012 Boys Blue,Phoenix Premier FC 2012 Boys Gold,0,5,League Play,2025-07-11,az_boys_u14,https://rankings.gotsport.com/teams/u14_50
apache junction soccer club 2012 boys blue,valley united fc 2012 boys black,Apache Junction Soccer Club 2012 Boys Blue,Valley United FC 2012 Boys Black,4,4,League Play,2024-11-25,az_boys_u14,https://rankings.gotsport.com/teams/u14_50
apache junction soccer club 2012 boys blue,rsl-az north 2012 boys white,Apache Junction Soccer Club 2012 Boys Blue,RSL-AZ North 2012 Boys White,4,5,League Play,2025-01-03,az_boys_u14,https://rankings.gotsport.com/teams/u14_50
apache junction soccer club 2012 boys blue,chandler soccer club 2012 boys gold,Apache Junction Soccer Club 2012 Boys Blue,Chandler Soccer Club 2012 Boys Gold,2,0,League Play,2025-09-27,az_boys_u14,https://rankings.gotsport.com/teams/u14_50
apache junction soccer club 2012 boys blue,queen creek soccer club 2012 boys white,Apache Junction Soccer Club 2012 Boys Blue,Queen Creek Soccer Club 2012 Boys White,1,2,League Play,2024-11-19,az_boys_u14,https://rankings.gotsport.com/teams/u14_50
apache junction soccer club 2012 boys blue,fc tucson youth soccer 2012 boys blue,Apache Junction Soccer Club 2012 Boys Blue,FC Tucson Youth Soccer 2012 Boys Blue,2,5,League Play,2025-01-29,az_boys_u14,https://rankings.gotsport.com/teams/u14_50
apache junction soccer club 2012 boys blue,mesa soccer club 2012 boys white,Apache Junction Soccer Club 2012 Boys Blue,Mesa Soccer Club 2012 Boys White,5,3,League Play,2025-01-04,az_boys_u14,https://rankings.gotsport.com/teams/u14_50
apache junction soccer club 2012 boys blue,fountain hills soccer club 2012 boys blue,Apache Junction Soccer Club 2012 Boys Blue,Fountain Hills Soccer Club 2012 Boys Blue,3,0,League Play,2025-04-08,az_boys_u14,https://rankings.gotsport.com/teams/u14_50
apache junction soccer club 2012 boys blue,mesa soccer club 2012 boys black,Apache Junction Soccer Club 2012 Boys Blue,Mesa Soccer Club 2012 Boys Black,0,0,League Play,2025-02-12,az_boys_u14,https://rankings.gotsport.com/teams/u14_50
apache junction soccer club 2012 boys blue,mesa soccer club 2012 boys black,Apache Junction Soccer Club 2012 Boys Blue,Mesa Soccer Club 2012 Boys Black,1,5,League Play,2024-11-07,az_boys_u14,https://rankings.gotsport.com/teams/u14_50
apache junction soccer club 2012 boys blue,rsl-az south 2012 boys white,Apache Junction Soccer Club 2012 Boys Blue,RSL-AZ South 2012 Boys White,2,0,League Play,2024-11-21,az_boys_u14,https://rankings.gotsport.com/teams/u14_50
apache junction soccer club 2012 boys blue,rsl-az south 2012 boys blue,Apache Junction Soccer Club 2012 Boys Blue,RSL-AZ South 2012 Boys Blue,0,5,League Play,2025-01-19,az_boys_u14,https://rankings.gotsport.com/teams/u14_50
apache junction soccer club 2012 boys blue,buckeye soccer club 2012 boys blue,Apache Junction Soccer Club 2012 Boys Blue,Buckeye Soccer Club 2012 Boys Blue,1,5,League Play,2024-12-01,az_boys_u14,https://rankings.gotsport.com/teams/u14_50
apache junction soccer club 2012 boys blue,queen creek soccer club 2012 boys black,Apache Junction Soccer Club 2012 Boys Blue,Queen Creek Soccer Club 2012 Boys Black,5,5,League Play,2025-04-07,az_boys_u14,https://rankings.gotsport.com/teams/u14_50
apache junction soccer club 2012 boys blue,chandler soccer club 2012 boys white,Apache Junction Soccer Club 2012 Boys Blue,Chandler Soccer Club 2012 Boys White,5,2,League Play,2025-03-16,az_boys_u14,https://rankings.gotsport.com/teams/u14_50
apache junction soccer club 2012 boys blue,az soccer club 2012 boys red,Apache Junction Soccer Club 2012 Boys Blue,AZ Soccer Club 2012 Boys Red,2,1,League Play,2025-03-09,az_boys_u14,https://rankings.gotsport.com/teams/u14_50
apache junction soccer club 2012 boys blue,rsl-az north 2012 boys red,Apache Junction Soccer Club 2012 Boys Blue,RSL-AZ North 2012 Boys Red,4,0,League Play,2024-12-15,az_boys_u14,https://rankings.gotsport.com/teams/u14_50
apache junction soccer club 2012 boys blue,peoria soccer club 2012 boys gold,Apache Junction Soccer Club 2012 Boys Blue,Peoria Soccer Club 2012 Boys Gold,1,3,League Play,2025-09-18,az_boys_u14,https://rankings.gotsport.com/teams/u14_50
apache junction soccer club 2012 boys blue,chandler soccer club 2012 boys gold,Apache Junction Soccer Club 2012 Boys Blue,Chandler Soccer Club 2012 Boys Gold,4,1,League Play,2025-05-22,az_boys_u14,https://rankings.gotsport.com/teams/u14_50
apache junction soccer club 2012 boys blue,glendale soccer club 2012 boys blue,Apache Junction Soccer Club 2012 Boys Blue,Glendale Soccer Club 2012 Boys Blue,0,1,League Play,2025-06-27,az_boys_u14,https://rankings.gotsport.com/teams/u14_50
apache junction soccer club 2012 boys blue,chandler soccer club 2012 boys white,Apache Junction Soccer Club 2012 Boys Blue,Chandler Soccer Club 2012 Boys White,3,5,League Play,2025-03-11,az_boys_u14,https://rankings.gotsport.com/teams/u14_50
apache junction soccer club 2012 boys blue,avondale soccer club 2012 boys black,Apache Junction Soccer Club 2012 Boys Blue,Avondale Soccer Club 2012 Boys Black,4,4,League Play,2024-11-24,az_boys_u14,https://rankings.gotsport.com/teams/u14_50
apache junction soccer club 2012 boys blue,fountain hills soccer club 2012 boys blue,Apache Junction Soccer Club 2012 Boys Blue,Fountain Hills Soccer Club 2012 Boys Blue,4,0,League Play,2025-02-03,az_boys_u14,https://rankings.gotsport.com/teams/u14_50
apache junction soccer club 2012 boys blue,peoria soccer club 2012 boys white,Apache Junction Soccer Club 2012 Boys Blue,Peoria Soccer Club 2012 Boys White,3,5,League Play,2025-01-29,az_boys_u14,https://rankings.gotsport.com/teams/u14_50
apache junction soccer club 2012 boys blue,fc tucson youth soccer 2012 boys blue,Apache Junction Soccer Club 2012 Boys Blue,FC Tucson Youth Soccer 2012 Boys Blue,1,3,League Play,2025-01-13,az_boys_u14,https://rankings.gotsport.com/teams/u14_50
apache junction soccer club 2012 boys blue,rsl-az yuma 2012 boys gold,Apache Junction Soccer Club 2012 Boys Blue,RSL-AZ Yuma 2012 Boys Gold,0,3,League Play,2025-04-12,az_boys_u14,https://rankings.gotsport.com/teams/u14_50
apache junction soccer club 2012 boys blue,phoenix rising fc 2012 boys black,Apache Junction Soccer Club 2012 Boys Blue,Phoenix Rising FC 2012 Boys Black,1,5,League Play,2025-06-30,az_boys_u14,https://rankings.gotsport.com/teams/u14_50
apache junction soccer club 2012 boys blue,gilbert soccer club 2012 boys white,Apache Junction Soccer Club 2012 Boys Blue,Gilbert Soccer Club 2012 Boys White,4,5,League Play,2025-01-30,az_boys_u14,https://rankings.gotsport.com/teams/u14_50
phoenix premier fc 2012 boys red,apache junction soccer club 2012 boys blue,Phoenix Premier FC 2012 Boys Red,Apache Junction Soccer Club 2012 Boys Blue,2,1,League Play,2025-05-09,az_boys_u14,https://rankings.gotsport.com/teams/u14_51
phoenix premier fc 2012 boys red,fountain hills soccer club 2012 boys blue,Phoenix Premier FC 2012 Boys Red,Fountain Hills Soccer Club 2012 Boys Blue,3,5,League Play,2025-05-02,az_boys_u14,https://rankings.gotsport.com/teams/u14_51
phoenix premier fc 2012 boys red,buckeye soccer club 2012 boys blue,Phoenix Premier FC 2012 Boys Red,Buckeye Soccer Club 2012 Boys Blue,4,5,League Play,2025-07-18,az_boys_u14,https://rankings.gotsport.com/teams/u14_51
phoenix premier fc 2012 boys red,tempe soccer club 2012 boys blue,Phoenix Premier FC 2012 Boys Red,Tempe Soccer Club 2012 Boys Blue,5,2,League Play,2025-05-04,az_boys_u14,https://rankings.gotsport.com/teams/u14_51
phoenix premier fc 2012 boys red,valley united fc 2012 boys red,Phoenix Premier FC 2012 Boys Red,Valley United FC 2012 Boys Red,4,4,League Play,2025-03-19,az_boys_u14,https://rankings.gotsport.com/teams/u14_51
phoenix premier fc 2012 boys red,avondale soccer club 2012 boys black,Phoenix Premier FC 2012 Boys Red,Avondale Soccer Club 2012 Boys Black,5,3,League Play,2025-04-06,az_boys_u14,https://rankings.gotsport.com/teams/u14_51
phoenix premier fc 2012 boys red,chandler soccer club 2012 boys red,Phoenix Premier FC 2012 Boys Red,Chandler Soccer Club 2012 Boys Red,2,1,League Play,2025-05-22,az_boys_u14,https://rankings.gotsport.com/teams/u14_51
phoenix premier fc 2012 boys red,goodyear soccer club 2012 boys red,Phoenix Premier FC 2012 Boys Red,Goodyear Soccer Club 2012 Boys Red,5,3,League Play,2025-07-14,az_boys_u14,https://rankings.gotsport.com/teams/u14_51
phoenix premier fc 2012 boys red,glendale soccer club 2012 boys red,Phoenix Premier FC 2012 Boys Red,Glendale Soccer Club 2012 Boys Red,3,0,League Play,2025-01-15,az_boys_u14,https://rankings.gotsport.com/teams/u14_51
phoenix premier fc 2012 boys red,desert sc 2012 boys black,Phoenix Premier FC 2012 Boys Red,Desert SC 2012 Boys Black,5,1,League Play,2025-07-15,az_boys_u14,https://rankings.gotsport.com/teams/u14_51
phoenix premier fc 2012 boys red,fountain hills soccer club 2012 boys black,Phoenix Premier FC 2012 Boys Red,Fountain Hills Soccer Club 2012 Boys Black,1,3,League Play,2024-10-31,az_boys_u14,https://rankings.gotsport.com/teams/u14_51
phoenix premier fc 2012 boys red,scottsdale soccer club 2012 boys black,Phoenix Premier FC 2012 Boys Red,Scottsdale Soccer Club 2012 Boys Black,4,2,League Play,2024-12-30,az_boys_u14,https://rankings.gotsport.com/teams/u14_51
phoenix premier fc 2012 boys red,cave creek soccer club 2012 boys black,Phoenix Premier FC 2012 Boys Red,Cave Creek Soccer Club 2012 Boys Black,5,4,League Play,2025-05-18,az_boys_u14,https://rankings.gotsport.com/teams/u14_51
phoenix premier fc 2012 boys red,tempe soccer club 2012 boys white,Phoenix Premier FC 2012 Boys Red,Tempe Soccer Club 2012 Boys White,5,3,League Play,2025-04-10,az_boys_u14,https://rankings.gotsport.com/teams/u14_51
phoenix premier fc 2012 boys red,az arsenal soccer club 2012 boys white,Phoenix Premier FC 2012 Boys Red,AZ Arsenal Soccer Club 2012 Boys White,3,0,League Play,2025-02-27,az_boys_u14,https://rankings.gotsport.com/teams/u14_51
phoenix premier fc 2012 boys red,scottsdale soccer club 2012 boys black,Phoenix Premier FC 2012 Boys Red,Scottsdale Soccer Club 2012 Boys Black,3,5,League Play,2025-05-19,az_boys_u14,https://rankings.gotsport.com/teams/u14_51
phoenix premier fc 2012 boys red,queen creek soccer club 2012 boys gold,Phoenix Premier FC 2012 Boys Red,Queen Creek Soccer Club 2012 Boys Gold,1,0,League Play,2025-02-24,az_boys_u14,https://rankings.gotsport.com/teams/u14_51
phoenix premier fc 2012 boys red,surprise soccer club 2012 boys gold,Phoenix Premier FC 2012 Boys Red,Surprise Soccer Club 2012 Boys Gold,0,3,League Play,2025-08-06,az_boys_u14,https://rankings.gotsport.com/teams/u14_51
phoenix premier fc 2012 boys red,fc tucson youth soccer 2012 boys blue,Phoenix Premier FC 2012 Boys Red,FC Tucson Youth Soccer 2012 Boys Blue,4,3,League Play,2025-09-25,az_boys_u14,https://rankings.gotsport.com/teams/u14_51
phoenix premier fc 2012 boys red,rsl-az north 2012 boys blue,Phoenix Premier FC 2012 Boys Red,RSL-AZ North 2012 Boys Blue,2,1,League Play,2025-09-08,az_boys_u14,https://rankings.gotsport.com/teams/u14_51
phoenix premier fc 2012 boys red,queen creek soccer club 2012 boys white,Phoenix Premier FC 2012 Boys Red,Queen Creek Soccer Club 2012 Boys White,2,4,League Play,2025-07-29,az_boys_u14,https://rankings.gotsport.com/teams/u14_51
phoenix premier fc 2012 boys red,rsl-az west valley 2012 boys gold,Phoenix Premier FC 2012 Boys Red,RSL-AZ West Valley 2012 Boys Gold,4,0,League Play,2025-06-16,az_boys_u14,https://rankings.gotsport.com/teams/u14_51
phoenix premier fc 2012 boys red,peoria soccer club 2012 boys gold,Phoenix Premier FC 2012 Boys Red,Peoria Soccer Club 2012 Boys Gold,0,5,League Play,2025-02-12,az_boys_u14,https://rankings.gotsport.com/teams/u14_51
phoenix premier fc 2012 boys red,rsl-az yuma 2012 boys red,Phoenix Premier FC 2012 Boys Red,RSL-AZ Yuma 2012 Boys Red,0,2,League Play,2025-07-24,az_boys_u14,https://rankings.gotsport.com/teams/u14_51
phoenix premier fc 2012 boys red,chandler soccer club 2012 boys red,Phoenix Premier FC 2012 Boys Red,Chandler Soccer Club 2012 Boys Red,5,4,League Play,2025-08-25,az_boys_u14,https://rankings.gotsport.com/teams/u14_51
