Team A,Team B,Score A,Score B,Date
fc elite arizona 2013 boys red,fc tucson youth soccer 2013 boys white,1,3,2025-04-22
fc elite arizona 2013 boys red,apache junction soccer club 2013 boys white,2,5,2025-09-01
fc elite arizona 2013 boys red,goodyear soccer club 2013 boys blue,3,1,2025-09-23
fc elite arizona 2013 boys red,phoenix rising fc 2013 boys black,1,4,2025-05-06
fc elite arizona 2013 boys red,apache junction soccer club 2013 boys white,0,4,2025-04-15
fc elite arizona 2013 boys red,surprise soccer club 2013 boys gold,1,3,2024-11-23
fc elite arizona 2013 boys red,gilbert soccer club 2013 boys blue,3,3,2025-07-23
fc elite arizona 2013 boys red,apache junction soccer club 2013 boys black,2,3,2025-09-28
fc elite arizona 2013 boys red,fc tucson youth soccer 2013 boys white,4,1,2025-09-20
fc elite arizona 2013 boys red,surprise soccer club 2013 boys red,5,5,2025-01-10
fc elite arizona 2013 boys red,az soccer club 2013 boys blue,0,4,2025-08-09
fc elite arizona 2013 boys red,goodyear soccer club 2013 boys blue,3,1,2025-01-09
fc elite arizona 2013 boys red,az soccer club 2013 boys black,4,0,2025-07-09
fc elite arizona 2013 boys red,az soccer club 2013 boys blue,5,1,2025-05-30
fc elite arizona 2013 boys red,tempe soccer club 2013 boys white,2,5,2025-02-16
fc elite arizona 2013 boys red,paradise valley soccer club 2013 boys blue,4,2,2025-09-29
fc elite arizona 2013 boys red,rsl-az west valley 2013 boys white,2,1,2025-10-02
fc elite arizona 2013 boys red,mesa soccer club 2013 boys white,5,2,2024-10-25
fc elite arizona 2013 boys red,az arsenal soccer club 2013 boys white,1,3,2025-01-15
fc elite arizona 2013 boys red,apache junction soccer club 2013 boys blue,3,1,2025-09-19
fc elite arizona 2013 boys red,casa grande soccer club 2013 boys blue,4,0,2025-03-04
fc elite arizona 2013 boys red,az soccer club 2013 boys gold,5,5,2025-06-15
fc elite arizona 2013 boys red,rsl-az north 2013 boys red,3,0,2025-04-08
fc elite arizona 2013 boys red,surprise soccer club 2013 boys gold,1,0,2025-06-24
fc elite arizona 2013 boys red,goodyear soccer club 2013 boys red,5,1,2024-11-04
fc elite arizona 2013 boys red,gilbert soccer club 2013 boys black,5,2,2024-10-16
fc elite arizona 2013 boys red,apache junction soccer club 2013 boys black,4,3,2025-06-05
fc elite arizona 2013 boys red,mesa soccer club 2013 boys black,4,3,2024-12-21
fc elite arizona 2013 boys red,cave creek soccer club 2013 boys white,3,3,2025-05-22
fc elite arizona 2013 boys red,buckeye soccer club 2013 boys blue,0,2,2025-01-25
fc elite arizona 2013 boys red,avondale soccer club 2013 boys gold,3,2,2024-12-28
fc elite arizona 2013 boys red,chandler soccer club 2013 boys white,2,5,2025-07-16
fc elite arizona 2013 boys red,scottsdale soccer club 2013 boys red,2,3,2025-04-23
fc elite arizona 2013 boys red,az arsenal soccer club 2013 boys white,3,3,2025-05-08
fc elite arizona 2013 boys red,buckeye soccer club 2013 boys gold,0,5,2025-05-18
fc elite arizona 2013 boys red,peoria soccer club 2013 boys blue,2,0,2025-05-27
fc elite arizona 2013 boys red,apache junction soccer club 2013 boys black,5,2,2025-04-26
fc elite arizona 2013 boys red,gilbert soccer club 2013 boys blue,4,4,2025-09-10
fc elite arizona 2013 boys red,mesa soccer club 2013 boys black,1,0,2024-12-16
fc elite arizona 2013 boys red,rsl-az west valley 2013 boys white,4,5,2025-07-11
fc elite arizona 2013 boys red,mesa soccer club 2013 boys white,4,2,2024-10-13
fc elite arizona 2013 boys red,peoria soccer club 2013 boys white,3,1,2025-10-05
fc elite arizona 2013 boys red,fc tucson youth soccer 2013 boys white,1,3,2025-09-11
fc elite arizona 2013 boys red,glendale soccer club 2013 boys gold,5,3,2024-12-11
fc elite arizona 2013 boys red,chandler soccer club 2013 boys red,0,4,2025-08-30
fc elite arizona 2013 boys red,avondale soccer club 2013 boys gold,2,3,2024-12-16
fc elite arizona 2013 boys red,surprise soccer club 2013 boys red,1,1,2025-06-08
fc elite arizona 2013 boys red,rsl-az yuma 2013 boys gold,0,0,2025-08-18
fc elite arizona 2013 boys red,rsl-az yuma 2013 boys gold,4,1,2024-10-22
fc elite arizona 2013 boys red,gilbert soccer club 2013 boys white,1,2,2025-08-06
goodyear soccer club 2013 boys red,surprise soccer club 2013 boys gold,5,2,2025-02-16
goodyear soccer club 2013 boys red,surprise soccer club 2013 boys gold,0,1,2025-04-27
goodyear soccer club 2013 boys red,rsl-az west valley 2013 boys blue,0,4,2025-06-23
goodyear soccer club 2013 boys red,cave creek soccer club 2013 boys white,0,5,2025-05-24
goodyear soccer club 2013 boys red,paradise valley soccer club 2013 boys gold,3,0,2025-01-06
goodyear soccer club 2013 boys red,az arsenal soccer club 2013 boys red,0,0,2025-03-03
goodyear soccer club 2013 boys red,az arsenal soccer club 2013 boys red,3,1,2024-10-27
goodyear soccer club 2013 boys red,surprise soccer club 2013 boys gold,0,4,2025-09-17
goodyear soccer club 2013 boys red,surprise soccer club 2013 boys red,3,0,2024-10-23
goodyear soccer club 2013 boys red,scottsdale soccer club 2013 boys blue,3,5,2025-02-05
goodyear soccer club 2013 boys red,peoria soccer club 2013 boys blue,4,3,2024-12-25
goodyear soccer club 2013 boys red,surprise soccer club 2013 boys red,5,0,2024-10-30
goodyear soccer club 2013 boys red,mesa soccer club 2013 boys black,0,1,2025-01-23
goodyear soccer club 2013 boys red,queen creek soccer club 2013 boys gold,2,5,2025-01-11
goodyear soccer club 2013 boys red,chandler soccer club 2013 boys gold,2,2,2025-08-19
goodyear soccer club 2013 boys red,fc tucson youth soccer 2013 boys black,3,1,2025-02-11
goodyear soccer club 2013 boys red,gilbert soccer club 2013 boys red,1,2,2024-10-28
goodyear soccer club 2013 boys red,surprise soccer club 2013 boys red,5,0,2025-01-04
goodyear soccer club 2013 boys red,rsl-az west valley 2013 boys blue,3,0,2025-07-25
goodyear soccer club 2013 boys red,rsl-az west valley 2013 boys white,1,3,2025-08-28
goodyear soccer club 2013 boys red,mesa soccer club 2013 boys red,2,2,2025-05-14
goodyear soccer club 2013 boys red,desert sc 2013 boys white,5,2,2024-10-19
goodyear soccer club 2013 boys red,rsl-az south 2013 boys blue,0,1,2025-02-07
goodyear soccer club 2013 boys red,chandler soccer club 2013 boys white,2,0,2025-01-27
goodyear soccer club 2013 boys red,paradise valley soccer club 2013 boys gold,3,3,2025-05-01
goodyear soccer club 2013 boys red,glendale soccer club 2013 boys blue,3,1,2025-09-05
goodyear soccer club 2013 boys red,goodyear soccer club 2013 boys blue,1,2,2025-04-16
goodyear soccer club 2013 boys red,fc tucson youth soccer 2013 boys red,5,5,2025-08-25
avondale soccer club 2013 boys gold,surprise soccer club 2013 boys gold,5,3,2025-03-28
avondale soccer club 2013 boys gold,gilbert soccer club 2013 boys gold,5,0,2024-11-06
avondale soccer club 2013 boys gold,gilbert soccer club 2013 boys blue,4,0,2025-09-18
avondale soccer club 2013 boys gold,phoenix rising fc 2013 boys black,2,2,2025-01-23
avondale soccer club 2013 boys gold,casa grande soccer club 2013 boys blue,5,4,2024-11-24
avondale soccer club 2013 boys gold,chandler soccer club 2013 boys white,4,3,2025-04-18
avondale soccer club 2013 boys gold,gilbert soccer club 2013 boys white,3,1,2024-12-21
avondale soccer club 2013 boys gold,fc elite arizona 2013 boys blue,1,3,2025-05-04
avondale soccer club 2013 boys gold,phoenix rising fc 2013 boys gold,2,1,2025-02-28
avondale soccer club 2013 boys gold,surprise soccer club 2013 boys gold,4,0,2025-01-27
avondale soccer club 2013 boys gold,fountain hills soccer club 2013 boys white,4,1,2024-11-30
avondale soccer club 2013 boys gold,fc elite arizona 2013 boys red,4,0,2025-05-28
avondale soccer club 2013 boys gold,fc tucson youth soccer 2013 boys white,0,4,2025-07-02
avondale soccer club 2013 boys gold,goodyear soccer club 2013 boys white,2,5,2024-12-30
avondale soccer club 2013 boys gold,az arsenal soccer club 2013 boys red,3,3,2025-01-20
avondale soccer club 2013 boys gold,cave creek soccer club 2013 boys white,1,5,2025-05-21
avondale soccer club 2013 boys gold,fc elite arizona 2013 boys red,4,5,2025-08-10
avondale soccer club 2013 boys gold,apache junction soccer club 2013 boys black,3,0,2025-04-07
avondale soccer club 2013 boys gold,buckeye soccer club 2013 boys gold,1,4,2025-03-21
avondale soccer club 2013 boys gold,az soccer club 2013 boys white,5,2,2025-07-31
avondale soccer club 2013 boys gold,gilbert soccer club 2013 boys blue,2,4,2025-05-23
avondale soccer club 2013 boys gold,mesa soccer club 2013 boys red,3,2,2024-12-10
avondale soccer club 2013 boys gold,mesa soccer club 2013 boys black,5,2,2025-03-13
avondale soccer club 2013 boys gold,tempe soccer club 2013 boys white,2,2,2025-08-29
avondale soccer club 2013 boys gold,paradise valley soccer club 2013 boys gold,5,3,2025-07-25
avondale soccer club 2013 boys gold,rsl-az north 2013 boys red,0,1,2025-09-14
avondale soccer club 2013 boys gold,fc elite arizona 2013 boys blue,5,1,2025-06-02
avondale soccer club 2013 boys gold,rsl-az south 2013 boys blue,3,0,2025-02-15
glendale soccer club 2013 boys gold,paradise valley soccer club 2013 boys gold,2,1,2025-04-25
glendale soccer club 2013 boys gold,avondale soccer club 2013 boys blue,3,2,2024-12-13
glendale soccer club 2013 boys gold,rsl-az west valley 2013 boys blue,4,4,2025-07-12
glendale soccer club 2013 boys gold,rsl-az west valley 2013 boys white,1,0,2025-07-02
glendale soccer club 2013 boys gold,mesa soccer club 2013 boys red,3,1,2024-11-20
glendale soccer club 2013 boys gold,scottsdale soccer club 2013 boys red,5,2,2025-07-19
glendale soccer club 2013 boys gold,gilbert soccer club 2013 boys gold,5,4,2025-02-22
glendale soccer club 2013 boys gold,paradise valley soccer club 2013 boys gold,1,3,2024-10-24
glendale soccer club 2013 boys gold,az arsenal soccer club 2013 boys gold,5,2,2024-11-23
glendale soccer club 2013 boys gold,az arsenal soccer club 2013 boys white,1,1,2024-12-13
glendale soccer club 2013 boys gold,rsl-az south 2013 boys blue,2,1,2024-10-22
glendale soccer club 2013 boys gold,az arsenal soccer club 2013 boys black,5,5,2025-07-01
glendale soccer club 2013 boys gold,fountain hills soccer club 2013 boys white,3,5,2025-08-07
glendale soccer club 2013 boys gold,chandler soccer club 2013 boys gold,2,5,2025-09-21
glendale soccer club 2013 boys gold,peoria soccer club 2013 boys white,1,2,2025-02-01
glendale soccer club 2013 boys gold,scottsdale soccer club 2013 boys red,4,2,2025-01-02
glendale soccer club 2013 boys gold,az arsenal soccer club 2013 boys red,5,0,2024-11-19
glendale soccer club 2013 boys gold,rsl-az yuma 2013 boys gold,0,1,2025-04-17
glendale soccer club 2013 boys gold,rsl-az west valley 2013 boys black,1,5,2025-05-11
glendale soccer club 2013 boys gold,mesa soccer club 2013 boys white,5,3,2025-04-13
glendale soccer club 2013 boys gold,avondale soccer club 2013 boys red,2,4,2025-03-10
glendale soccer club 2013 boys gold,surprise soccer club 2013 boys red,2,5,2025-08-08
glendale soccer club 2013 boys gold,rsl-az yuma 2013 boys gold,0,4,2025-09-20
glendale soccer club 2013 boys gold,cave creek soccer club 2013 boys white,2,0,2025-03-02
glendale soccer club 2013 boys gold,az arsenal soccer club 2013 boys black,3,5,2025-04-06
glendale soccer club 2013 boys gold,cave creek soccer club 2013 boys gold,0,3,2024-11-19
glendale soccer club 2013 boys gold,phoenix rising fc 2013 boys gold,3,3,2025-05-29
glendale soccer club 2013 boys gold,buckeye soccer club 2013 boys gold,1,2,2025-01-03
phoenix rising fc 2013 boys blue,az soccer club 2013 boys black,2,1,2025-10-10
phoenix rising fc 2013 boys blue,cave creek soccer club 2013 boys white,5,3,2025-05-29
phoenix rising fc 2013 boys blue,fc tucson youth soccer 2013 boys white,2,4,2025-03-31
phoenix rising fc 2013 boys blue,paradise valley soccer club 2013 boys blue,2,4,2025-06-23
phoenix rising fc 2013 boys blue,gilbert soccer club 2013 boys black,5,1,2025-03-03
phoenix rising fc 2013 boys blue,az soccer club 2013 boys blue,5,2,2025-03-06
phoenix rising fc 2013 boys blue,fc tucson youth soccer 2013 boys blue,1,5,2024-12-24
phoenix rising fc 2013 boys blue,rsl-az west valley 2013 boys black,1,3,2025-06-12
phoenix rising fc 2013 boys blue,paradise valley soccer club 2013 boys gold,5,2,2025-05-31
phoenix rising fc 2013 boys blue,fc tucson youth soccer 2013 boys black,0,0,2025-07-31
phoenix rising fc 2013 boys blue,mesa soccer club 2013 boys gold,1,5,2025-02-04
phoenix rising fc 2013 boys blue,goodyear soccer club 2013 boys blue,5,3,2025-09-05
phoenix rising fc 2013 boys blue,fc tucson youth soccer 2013 boys white,1,0,2025-04-12
phoenix rising fc 2013 boys blue,goodyear soccer club 2013 boys red,2,0,2024-12-20
phoenix rising fc 2013 boys blue,chandler soccer club 2013 boys gold,0,0,2024-10-28
phoenix rising fc 2013 boys blue,fc tucson youth soccer 2013 boys white,5,0,2025-04-08
phoenix rising fc 2013 boys blue,phoenix premier fc 2013 boys white,2,0,2025-07-30
phoenix rising fc 2013 boys blue,casa grande soccer club 2013 boys blue,2,4,2025-07-13
phoenix rising fc 2013 boys blue,phoenix rising fc 2013 boys gold,0,3,2024-12-18
phoenix rising fc 2013 boys blue,rsl-az west valley 2013 boys gold,3,1,2024-11-08
phoenix rising fc 2013 boys blue,gilbert soccer club 2013 boys white,1,1,2025-07-15
phoenix rising fc 2013 boys blue,fc tucson youth soccer 2013 boys white,3,4,2025-01-05
phoenix rising fc 2013 boys blue,fc tucson youth soccer 2013 boys white,0,2,2025-05-29
phoenix rising fc 2013 boys blue,mesa soccer club 2013 boys black,0,0,2025-01-02
phoenix rising fc 2013 boys blue,chandler soccer club 2013 boys gold,2,5,2025-08-23
phoenix rising fc 2013 boys blue,fc tucson youth soccer 2013 boys white,5,0,2024-10-27
phoenix rising fc 2013 boys blue,goodyear soccer club 2013 boys blue,1,3,2024-11-14
phoenix rising fc 2013 boys blue,phoenix rising fc 2013 boys gold,5,3,2025-08-09
gilbert soccer club 2013 boys red,goodyear soccer club 2013 boys black,5,1,2024-12-03
gilbert soccer club 2013 boys red,apache junction soccer club 2013 boys black,0,1,2025-01-21
gilbert soccer club 2013 boys red,gilbert soccer club 2013 boys blue,0,3,2024-11-07
gilbert soccer club 2013 boys red,az arsenal soccer club 2013 boys black,1,1,2025-06-05
gilbert soccer club 2013 boys red,buckeye soccer club 2013 boys gold,5,3,2025-07-12
gilbert soccer club 2013 boys red,goodyear soccer club 2013 boys white,5,4,2025-02-15
gilbert soccer club 2013 boys red,casa grande soccer club 2013 boys white,1,4,2024-10-13
gilbert soccer club 2013 boys red,az arsenal soccer club 2013 boys red,2,0,2025-06-07
gilbert soccer club 2013 boys red,glendale soccer club 2013 boys blue,0,1,2025-02-24
gilbert soccer club 2013 boys red,surprise soccer club 2013 boys gold,2,5,2025-04-20
gilbert soccer club 2013 boys red,fc tucson youth soccer 2013 boys white,4,4,2025-09-04
gilbert soccer club 2013 boys red,rsl-az west valley 2013 boys white,3,4,2025-06-27
gilbert soccer club 2013 boys red,fc tucson youth soccer 2013 boys red,2,4,2025-09-18
gilbert soccer club 2013 boys red,avondale soccer club 2013 boys blue,5,1,2024-10-12
gilbert soccer club 2013 boys red,goodyear soccer club 2013 boys white,4,3,2024-11-04
gilbert soccer club 2013 boys red,rsl-az north 2013 boys red,3,3,2024-11-17
gilbert soccer club 2013 boys red,phoenix rising fc 2013 boys gold,4,2,2024-12-02
gilbert soccer club 2013 boys red,fc tucson youth soccer 2013 boys white,4,0,2024-10-23
gilbert soccer club 2013 boys red,rsl-az west valley 2013 boys white,5,2,2025-02-23
gilbert soccer club 2013 boys red,buckeye soccer club 2013 boys blue,2,5,2025-06-08
gilbert soccer club 2013 boys red,rsl-az south 2013 boys blue,2,0,2024-11-10
gilbert soccer club 2013 boys red,chandler soccer club 2013 boys white,3,0,2025-06-09
gilbert soccer club 2013 boys red,phoenix rising fc 2013 boys gold,1,1,2024-11-20
gilbert soccer club 2013 boys red,rsl-az north 2013 boys red,5,1,2025-01-21
gilbert soccer club 2013 boys red,fc elite arizona 2013 boys blue,5,2,2025-01-30
gilbert soccer club 2013 boys red,fc elite arizona 2013 boys red,1,0,2025-06-03
gilbert soccer club 2013 boys red,az arsenal soccer club 2013 boys black,3,5,2024-11-27
gilbert soccer club 2013 boys red,az soccer club 2013 boys white,2,5,2025-09-22
cave creek soccer club 2013 boys white,buckeye soccer club 2013 boys blue,3,5,2025-07-05
cave creek soccer club 2013 boys white,fc elite arizona 2013 boys red,1,1,2025-08-21
cave creek soccer club 2013 boys white,fc elite arizona 2013 boys blue,0,4,2025-08-08
cave creek soccer club 2013 boys white,queen creek soccer club 2013 boys black,4,2,2024-12-06
cave creek soccer club 2013 boys white,rsl-az west valley 2013 boys white,0,2,2025-05-25
cave creek soccer club 2013 boys white,paradise valley soccer club 2013 boys blue,5,3,2024-11-02
cave creek soccer club 2013 boys white,gilbert soccer club 2013 boys gold,4,2,2025-08-03
cave creek soccer club 2013 boys white,surprise soccer club 2013 boys red,1,3,2025-03-14
cave creek soccer club 2013 boys white,rsl-az west valley 2013 boys black,4,1,2025-10-02
