Team,Opponent,TeamRaw,OpponentRaw,TeamScore,OpponentScore,Competition,Date,Division,TeamURL
chandler soccer club 2013 boys white,tempe soccer club 2013 boys white,Chandler Soccer Club 2013 Boys White,Tempe Soccer Club 2013 Boys White,5,0,League Play,2025-03-17,az_boys_u13,https://rankings.gotsport.com/teams/u13_59
chandler soccer club 2013 boys white,rsl-az yuma 2013 boys gold,Chandler Soccer Club 2013 Boys White,RSL-AZ Yuma 2013 Boys Gold,3,5,League Play,2025-09-10,az_boys_u13,https://rankings.gotsport.com/teams/u13_59
chandler soccer club 2013 boys white,mesa soccer club 2013 boys red,Chandler Soccer Club 2013 Boys White,Mesa Soccer Club 2013 Boys Red,2,3,League Play,2024-12-01,az_boys_u13,https://rankings.gotsport.com/teams/u13_59
chandler soccer club 2013 boys white,fc tucson youth soccer 2013 boys blue,Chandler Soccer Club 2013 Boys White,FC Tucson Youth Soccer 2013 Boys Blue,1,3,League Play,2024-12-15,az_boys_u13,https://rankings.gotsport.com/teams/u13_59
chandler soccer club 2013 boys white,rsl-az west valley 2013 boys white,Chandler Soccer Club 2013 Boys White,RSL-AZ West Valley 2013 Boys White,4,5,League Play,2025-06-12,az_boys_u13,https://rankings.gotsport.com/teams/u13_59
chandler soccer club 2013 boys white,glendale soccer club 2013 boys blue,Chandler Soccer Club 2013 Boys White,Glendale Soccer Club 2013 Boys Blue,0,4,League Play,2025-05-24,az_boys_u13,https://rankings.gotsport.com/teams/u13_59
chandler soccer club 2013 boys white,peoria soccer club 2013 boys gold,Chandler Soccer Club 2013 Boys White,Peoria Soccer Club 2013 Boys Gold,2,4,League Play,2025-07-12,az_boys_u13,https://rankings.gotsport.com/teams/u13_59
chandler soccer club 2013 boys white,peoria soccer club 2013 boys gold,Chandler Soccer Club 2013 Boys White,Peoria Soccer Club 2013 Boys Gold,3,5,League Play,2024-11-09,az_boys_u13,https://rankings.gotsport.com/teams/u13_59
chandler soccer club 2013 boys white,goodyear soccer club 2013 boys black,Chandler Soccer Club 2013 Boys White,Goodyear Soccer Club 2013 Boys Black,0,3,League Play,2025-05-21,az_boys_u13,https://rankings.gotsport.com/teams/u13_59
chandler soccer club 2013 boys white,fc tucson youth soccer 2013 boys blue,Chandler Soccer Club 2013 Boys White,FC Tucson Youth Soccer 2013 Boys Blue,1,3,League Play,2025-03-22,az_boys_u13,https://rankings.gotsport.com/teams/u13_59
chandler soccer club 2013 boys white,cave creek soccer club 2013 boys white,Chandler Soccer Club 2013 Boys White,Cave Creek Soccer Club 2013 Boys White,4,3,League Play,2025-01-14,az_boys_u13,https://rankings.gotsport.com/teams/u13_59
chandler soccer club 2013 boys white,glendale soccer club 2013 boys blue,Chandler Soccer Club 2013 Boys White,Glendale Soccer Club 2013 Boys Blue,2,4,League Play,2025-01-03,az_boys_u13,https://rankings.gotsport.com/teams/u13_59
chandler soccer club 2013 boys white,desert sc 2013 boys white,Chandler Soccer Club 2013 Boys White,Desert SC 2013 Boys White,2,2,League Play,2025-09-24,az_boys_u13,https://rankings.gotsport.com/teams/u13_59
chandler soccer club 2013 boys white,rsl-az north 2013 boys red,Chandler Soccer Club 2013 Boys White,RSL-AZ North 2013 Boys Red,3,0,League Play,2025-04-05,az_boys_u13,https://rankings.gotsport.com/teams/u13_59
gilbert soccer club 2013 boys white,paradise valley soccer club 2013 boys gold,Gilbert Soccer Club 2013 Boys White,Paradise Valley Soccer Club 2013 Boys Gold,4,4,League Play,2025-02-10,az_boys_u13,https://rankings.gotsport.com/teams/u13_60
gilbert soccer club 2013 boys white,avondale soccer club 2013 boys gold,Gilbert Soccer Club 2013 Boys White,Avondale Soccer Club 2013 Boys Gold,3,2,League Play,2025-07-09,az_boys_u13,https://rankings.gotsport.com/teams/u13_60
gilbert soccer club 2013 boys white,avondale soccer club 2013 boys blue,Gilbert Soccer Club 2013 Boys White,Avondale Soccer Club 2013 Boys Blue,0,4,League Play,2025-08-13,az_boys_u13,https://rankings.gotsport.com/teams/u13_60
gilbert soccer club 2013 boys white,rsl-az north 2013 boys red,Gilbert Soccer Club 2013 Boys White,RSL-AZ North 2013 Boys Red,3,0,League Play,2025-08-18,az_boys_u13,https://rankings.gotsport.com/teams/u13_60
gilbert soccer club 2013 boys white,avondale soccer club 2013 boys red,Gilbert Soccer Club 2013 Boys White,Avondale Soccer Club 2013 Boys Red,3,4,League Play,2025-09-28,az_boys_u13,https://rankings.gotsport.com/teams/u13_60
gilbert soccer club 2013 boys white,tempe soccer club 2013 boys white,Gilbert Soccer Club 2013 Boys White,Tempe Soccer Club 2013 Boys White,0,0,League Play,2025-02-03,az_boys_u13,https://rankings.gotsport.com/teams/u13_60
gilbert soccer club 2013 boys white,paradise valley soccer club 2013 boys blue,Gilbert Soccer Club 2013 Boys White,Paradise Valley Soccer Club 2013 Boys Blue,1,0,League Play,2025-03-03,az_boys_u13,https://rankings.gotsport.com/teams/u13_60
gilbert soccer club 2013 boys white,rsl-az west valley 2013 boys white,Gilbert Soccer Club 2013 Boys White,RSL-AZ West Valley 2013 Boys White,1,2,League Play,2025-09-18,az_boys_u13,https://rankings.gotsport.com/teams/u13_60
gilbert soccer club 2013 boys white,goodyear soccer club 2013 boys black,Gilbert Soccer Club 2013 Boys White,Goodyear Soccer Club 2013 Boys Black,2,4,League Play,2025-05-10,az_boys_u13,https://rankings.gotsport.com/teams/u13_60
gilbert soccer club 2013 boys white,mesa soccer club 2013 boys white,Gilbert Soccer Club 2013 Boys White,Mesa Soccer Club 2013 Boys White,1,4,League Play,2025-05-18,az_boys_u13,https://rankings.gotsport.com/teams/u13_60
gilbert soccer club 2013 boys white,queen creek soccer club 2013 boys black,Gilbert Soccer Club 2013 Boys White,Queen Creek Soccer Club 2013 Boys Black,0,0,League Play,2025-09-09,az_boys_u13,https://rankings.gotsport.com/teams/u13_60
gilbert soccer club 2013 boys white,rsl-az west valley 2013 boys white,Gilbert Soccer Club 2013 Boys White,RSL-AZ West Valley 2013 Boys White,4,2,League Play,2025-09-27,az_boys_u13,https://rankings.gotsport.com/teams/u13_60
gilbert soccer club 2013 boys white,mesa soccer club 2013 boys white,Gilbert Soccer Club 2013 Boys White,Mesa Soccer Club 2013 Boys White,4,5,League Play,2024-11-19,az_boys_u13,https://rankings.gotsport.com/teams/u13_60
gilbert soccer club 2013 boys white,az arsenal soccer club 2013 boys gold,Gilbert Soccer Club 2013 Boys White,AZ Arsenal Soccer Club 2013 Boys Gold,1,4,League Play,2025-02-09,az_boys_u13,https://rankings.gotsport.com/teams/u13_60
gilbert soccer club 2013 boys white,chandler soccer club 2013 boys gold,Gilbert Soccer Club 2013 Boys White,Chandler Soccer Club 2013 Boys Gold,0,5,League Play,2025-01-10,az_boys_u13,https://rankings.gotsport.com/teams/u13_60
gilbert soccer club 2013 boys white,rsl-az south 2013 boys red,Gilbert Soccer Club 2013 Boys White,RSL-AZ South 2013 Boys Red,5,5,League Play,2025-05-04,az_boys_u13,https://rankings.gotsport.com/teams/u13_60
gilbert soccer club 2013 boys white,rsl-az west valley 2013 boys white,Gilbert Soccer Club 2013 Boys White,RSL-AZ West Valley 2013 Boys White,4,5,League Play,2025-01-24,az_boys_u13,https://rankings.gotsport.com/teams/u13_60
gilbert soccer club 2013 boys white,fc elite arizona 2013 boys blue,Gilbert Soccer Club 2013 Boys White,FC Elite Arizona 2013 Boys Blue,3,2,League Play,2025-06-04,az_boys_u13,https://rankings.gotsport.com/teams/u13_60
gilbert soccer club 2013 boys white,peoria soccer club 2013 boys gold,Gilbert Soccer Club 2013 Boys White,Peoria Soccer Club 2013 Boys Gold,4,2,League Play,2025-02-09,az_boys_u13,https://rankings.gotsport.com/teams/u13_60
gilbert soccer club 2013 boys white,goodyear soccer club 2013 boys blue,Gilbert Soccer Club 2013 Boys White,Goodyear Soccer Club 2013 Boys Blue,5,4,League Play,2025-08-10,az_boys_u13,https://rankings.gotsport.com/teams/u13_60
gilbert soccer club 2013 boys white,fountain hills soccer club 2013 boys blue,Gilbert Soccer Club 2013 Boys White,Fountain Hills Soccer Club 2013 Boys Blue,3,1,League Play,2025-07-10,az_boys_u13,https://rankings.gotsport.com/teams/u13_60
gilbert soccer club 2013 boys white,fc elite arizona 2013 boys red,Gilbert Soccer Club 2013 Boys White,FC Elite Arizona 2013 Boys Red,1,0,League Play,2025-03-28,az_boys_u13,https://rankings.gotsport.com/teams/u13_60
gilbert soccer club 2013 boys white,az arsenal soccer club 2013 boys white,Gilbert Soccer Club 2013 Boys White,AZ Arsenal Soccer Club 2013 Boys White,3,2,League Play,2025-05-20,az_boys_u13,https://rankings.gotsport.com/teams/u13_60
gilbert soccer club 2013 boys white,scottsdale soccer club 2013 boys blue,Gilbert Soccer Club 2013 Boys White,Scottsdale Soccer Club 2013 Boys Blue,3,2,League Play,2025-01-21,az_boys_u13,https://rankings.gotsport.com/teams/u13_60
gilbert soccer club 2013 boys white,phoenix rising fc 2013 boys gold,Gilbert Soccer Club 2013 Boys White,Phoenix Rising FC 2013 Boys Gold,0,0,League Play,2025-06-28,az_boys_u13,https://rankings.gotsport.com/teams/u13_60
gilbert soccer club 2013 boys white,phoenix rising fc 2013 boys gold,Gilbert Soccer Club 2013 Boys White,Phoenix Rising FC 2013 Boys Gold,1,1,League Play,2025-07-26,az_boys_u13,https://rankings.gotsport.com/teams/u13_60
gilbert soccer club 2013 boys white,apache junction soccer club 2013 boys white,Gilbert Soccer Club 2013 Boys White,Apache Junction Soccer Club 2013 Boys White,2,4,League Play,2025-03-30,az_boys_u13,https://rankings.gotsport.com/teams/u13_60
gilbert soccer club 2013 boys white,rsl-az south 2013 boys red,Gilbert Soccer Club 2013 Boys White,RSL-AZ South 2013 Boys Red,0,3,League Play,2025-06-27,az_boys_u13,https://rankings.gotsport.com/teams/u13_60
maricopa soccer club 2013 boys red,buckeye soccer club 2013 boys gold,Maricopa Soccer Club 2013 Boys Red,Buckeye Soccer Club 2013 Boys Gold,1,3,League Play,2025-08-25,az_boys_u13,https://rankings.gotsport.com/teams/u13_61
maricopa soccer club 2013 boys red,desert sc 2013 boys white,Maricopa Soccer Club 2013 Boys Red,Desert SC 2013 Boys White,2,2,League Play,2025-08-16,az_boys_u13,https://rankings.gotsport.com/teams/u13_61
maricopa soccer club 2013 boys red,desert sc 2013 boys white,Maricopa Soccer Club 2013 Boys Red,Desert SC 2013 Boys White,3,4,League Play,2024-12-07,az_boys_u13,https://rankings.gotsport.com/teams/u13_61
maricopa soccer club 2013 boys red,apache junction soccer club 2013 boys blue,Maricopa Soccer Club 2013 Boys Red,Apache Junction Soccer Club 2013 Boys Blue,1,1,League Play,2025-09-13,az_boys_u13,https://rankings.gotsport.com/teams/u13_61
maricopa soccer club 2013 boys red,fc tucson youth soccer 2013 boys white,Maricopa Soccer Club 2013 Boys Red,FC Tucson Youth Soccer 2013 Boys White,0,5,League Play,2025-06-30,az_boys_u13,https://rankings.gotsport.com/teams/u13_61
maricopa soccer club 2013 boys red,az soccer club 2013 boys white,Maricopa Soccer Club 2013 Boys Red,AZ Soccer Club 2013 Boys White,4,3,League Play,2025-05-02,az_boys_u13,https://rankings.gotsport.com/teams/u13_61
maricopa soccer club 2013 boys red,buckeye soccer club 2013 boys blue,Maricopa Soccer Club 2013 Boys Red,Buckeye Soccer Club 2013 Boys Blue,3,4,League Play,2025-07-11,az_boys_u13,https://rankings.gotsport.com/teams/u13_61
maricopa soccer club 2013 boys red,peoria soccer club 2013 boys gold,Maricopa Soccer Club 2013 Boys Red,Peoria Soccer Club 2013 Boys Gold,5,2,League Play,2025-03-20,az_boys_u13,https://rankings.gotsport.com/teams/u13_61
maricopa soccer club 2013 boys red,mesa soccer club 2013 boys black,Maricopa Soccer Club 2013 Boys Red,Mesa Soccer Club 2013 Boys Black,5,5,League Play,2025-04-07,az_boys_u13,https://rankings.gotsport.com/teams/u13_61
maricopa soccer club 2013 boys red,rsl-az west valley 2013 boys black,Maricopa Soccer Club 2013 Boys Red,RSL-AZ West Valley 2013 Boys Black,1,4,League Play,2025-05-30,az_boys_u13,https://rankings.gotsport.com/teams/u13_61
maricopa soccer club 2013 boys red,phoenix rising fc 2013 boys gold,Maricopa Soccer Club 2013 Boys Red,Phoenix Rising FC 2013 Boys Gold,1,5,League Play,2025-08-12,az_boys_u13,https://rankings.gotsport.com/teams/u13_61
maricopa soccer club 2013 boys red,rsl-az west valley 2013 boys blue,Maricopa Soccer Club 2013 Boys Red,RSL-AZ West Valley 2013 Boys Blue,0,5,League Play,2025-09-08,az_boys_u13,https://rankings.gotsport.com/teams/u13_61
maricopa soccer club 2013 boys red,casa grande soccer club 2013 boys blue,Maricopa Soccer Club 2013 Boys Red,Casa Grande Soccer Club 2013 Boys Blue,2,3,League Play,2025-03-13,az_boys_u13,https://rankings.gotsport.com/teams/u13_61
maricopa soccer club 2013 boys red,goodyear soccer club 2013 boys blue,Maricopa Soccer Club 2013 Boys Red,Goodyear Soccer Club 2013 Boys Blue,0,4,League Play,2025-09-10,az_boys_u13,https://rankings.gotsport.com/teams/u13_61
maricopa soccer club 2013 boys red,cave creek soccer club 2013 boys white,Maricopa Soccer Club 2013 Boys Red,Cave Creek Soccer Club 2013 Boys White,4,1,League Play,2025-09-16,az_boys_u13,https://rankings.gotsport.com/teams/u13_61
maricopa soccer club 2013 boys red,phoenix rising fc 2013 boys blue,Maricopa Soccer Club 2013 Boys Red,Phoenix Rising FC 2013 Boys Blue,5,0,League Play,2025-06-10,az_boys_u13,https://rankings.gotsport.com/teams/u13_61
maricopa soccer club 2013 boys red,rsl-az west valley 2013 boys white,Maricopa Soccer Club 2013 Boys Red,RSL-AZ West Valley 2013 Boys White,5,3,League Play,2025-04-02,az_boys_u13,https://rankings.gotsport.com/teams/u13_61
maricopa soccer club 2013 boys red,mesa soccer club 2013 boys gold,Maricopa Soccer Club 2013 Boys Red,Mesa Soccer Club 2013 Boys Gold,3,4,League Play,2025-01-12,az_boys_u13,https://rankings.gotsport.com/teams/u13_61
maricopa soccer club 2013 boys red,az arsenal soccer club 2013 boys black,Maricopa Soccer Club 2013 Boys Red,AZ Arsenal Soccer Club 2013 Boys Black,2,4,League Play,2025-02-03,az_boys_u13,https://rankings.gotsport.com/teams/u13_61
maricopa soccer club 2013 boys red,queen creek soccer club 2013 boys black,Maricopa Soccer Club 2013 Boys Red,Queen Creek Soccer Club 2013 Boys Black,4,0,League Play,2025-04-30,az_boys_u13,https://rankings.gotsport.com/teams/u13_61
maricopa soccer club 2013 boys red,paradise valley soccer club 2013 boys gold,Maricopa Soccer Club 2013 Boys Red,Paradise Valley Soccer Club 2013 Boys Gold,3,5,League Play,2024-10-19,az_boys_u13,https://rankings.gotsport.com/teams/u13_61
maricopa soccer club 2013 boys red,az soccer club 2013 boys gold,Maricopa Soccer Club 2013 Boys Red,AZ Soccer Club 2013 Boys Gold,1,0,League Play,2024-11-04,az_boys_u13,https://rankings.gotsport.com/teams/u13_61
maricopa soccer club 2013 boys red,rsl-az west valley 2013 boys black,Maricopa Soccer Club 2013 Boys Red,RSL-AZ West Valley 2013 Boys Black,1,5,League Play,2025-10-08,az_boys_u13,https://rankings.gotsport.com/teams/u13_61
maricopa soccer club 2013 boys red,az soccer club 2013 boys gold,Maricopa Soccer Club 2013 Boys Red,AZ Soccer Club 2013 Boys Gold,4,2,League Play,2025-04-01,az_boys_u13,https://rankings.gotsport.com/teams/u13_61
maricopa soccer club 2013 boys red,scottsdale soccer club 2013 boys blue,Maricopa Soccer Club 2013 Boys Red,Scottsdale Soccer Club 2013 Boys Blue,2,1,League Play,2025-08-30,az_boys_u13,https://rankings.gotsport.com/teams/u13_61
maricopa soccer club 2013 boys red,goodyear soccer club 2013 boys red,Maricopa Soccer Club 2013 Boys Red,Goodyear Soccer Club 2013 Boys Red,1,2,League Play,2025-02-08,az_boys_u13,https://rankings.gotsport.com/teams/u13_61
maricopa soccer club 2013 boys red,az arsenal soccer club 2013 boys black,Maricopa Soccer Club 2013 Boys Red,AZ Arsenal Soccer Club 2013 Boys Black,2,4,League Play,2025-06-02,az_boys_u13,https://rankings.gotsport.com/teams/u13_61
maricopa soccer club 2013 boys red,az soccer club 2013 boys gold,Maricopa Soccer Club 2013 Boys Red,AZ Soccer Club 2013 Boys Gold,3,3,League Play,2025-01-17,az_boys_u13,https://rankings.gotsport.com/teams/u13_61
fc elite arizona 2013 boys blue,cave creek soccer club 2013 boys white,FC Elite Arizona 2013 Boys Blue,Cave Creek Soccer Club 2013 Boys White,5,4,League Play,2024-10-28,az_boys_u13,https://rankings.gotsport.com/teams/u13_62
fc elite arizona 2013 boys blue,avondale soccer club 2013 boys red,FC Elite Arizona 2013 Boys Blue,Avondale Soccer Club 2013 Boys Red,3,1,League Play,2025-09-09,az_boys_u13,https://rankings.gotsport.com/teams/u13_62
fc elite arizona 2013 boys blue,queen creek soccer club 2013 boys black,FC Elite Arizona 2013 Boys Blue,Queen Creek Soccer Club 2013 Boys Black,4,5,League Play,2025-09-20,az_boys_u13,https://rankings.gotsport.com/teams/u13_62
fc elite arizona 2013 boys blue,mesa soccer club 2013 boys black,FC Elite Arizona 2013 Boys Blue,Mesa Soccer Club 2013 Boys Black,5,4,League Play,2025-07-03,az_boys_u13,https://rankings.gotsport.com/teams/u13_62
fc elite arizona 2013 boys blue,goodyear soccer club 2013 boys red,FC Elite Arizona 2013 Boys Blue,Goodyear Soccer Club 2013 Boys Red,5,1,League Play,2024-12-19,az_boys_u13,https://rankings.gotsport.com/teams/u13_62
fc elite arizona 2013 boys blue,scottsdale soccer club 2013 boys blue,FC Elite Arizona 2013 Boys Blue,Scottsdale Soccer Club 2013 Boys Blue,2,5,League Play,2025-07-18,az_boys_u13,https://rankings.gotsport.com/teams/u13_62
fc elite arizona 2013 boys blue,queen creek soccer club 2013 boys gold,FC Elite Arizona 2013 Boys Blue,Queen Creek Soccer Club 2013 Boys Gold,1,3,League Play,2024-12-01,az_boys_u13,https://rankings.gotsport.com/teams/u13_62
fc elite arizona 2013 boys blue,avondale soccer club 2013 boys red,FC Elite Arizona 2013 Boys Blue,Avondale Soccer Club 2013 Boys Red,1,1,League Play,2025-09-27,az_boys_u13,https://rankings.gotsport.com/teams/u13_62
fc elite arizona 2013 boys blue,az soccer club 2013 boys white,FC Elite Arizona 2013 Boys Blue,AZ Soccer Club 2013 Boys White,2,2,League Play,2025-04-26,az_boys_u13,https://rankings.gotsport.com/teams/u13_62
fc elite arizona 2013 boys blue,rsl-az south 2013 boys blue,FC Elite Arizona 2013 Boys Blue,RSL-AZ South 2013 Boys Blue,1,3,League Play,2025-09-09,az_boys_u13,https://rankings.gotsport.com/teams/u13_62
fc elite arizona 2013 boys blue,avondale soccer club 2013 boys red,FC Elite Arizona 2013 Boys Blue,Avondale Soccer Club 2013 Boys Red,0,1,League Play,2024-12-07,az_boys_u13,https://rankings.gotsport.com/teams/u13_62
fc elite arizona 2013 boys blue,goodyear soccer club 2013 boys blue,FC Elite Arizona 2013 Boys Blue,Goodyear Soccer Club 2013 Boys Blue,2,2,League Play,2025-03-25,az_boys_u13,https://rankings.gotsport.com/teams/u13_62
fc elite arizona 2013 boys blue,az arsenal soccer club 2013 boys black,FC Elite Arizona 2013 Boys Blue,AZ Arsenal Soccer Club 2013 Boys Black,4,2,League Play,2025-07-24,az_boys_u13,https://rankings.gotsport.com/teams/u13_62
fc elite arizona 2013 boys blue,rsl-az south 2013 boys red,FC Elite Arizona 2013 Boys Blue,RSL-AZ South 2013 Boys Red,2,2,League Play,2025-05-28,az_boys_u13,https://rankings.gotsport.com/teams/u13_62
fc elite arizona 2013 boys blue,paradise valley soccer club 2013 boys gold,FC Elite Arizona 2013 Boys Blue,Paradise Valley Soccer Club 2013 Boys Gold,2,4,League Play,2025-06-18,az_boys_u13,https://rankings.gotsport.com/teams/u13_62
