Team A,Team B,Score A,Score B,Date
rsl-az yuma 2016 boys gold,buckeye soccer club 2016 boys black,3,1,2025-02-16
rsl-az yuma 2016 boys gold,scottsdale soccer club 2016 boys gold,0,1,2025-03-02
rsl-az yuma 2016 boys gold,peoria soccer club 2016 boys black,2,2,2025-01-23
rsl-az yuma 2016 boys gold,cave creek soccer club 2016 boys white,0,4,2025-07-17
rsl-az yuma 2016 boys gold,phoenix rising fc 2016 boys gold,3,3,2025-06-22
rsl-az yuma 2016 boys gold,glendale soccer club 2016 boys black,3,3,2025-04-16
rsl-az yuma 2016 boys gold,maricopa soccer club 2016 boys white,2,1,2025-04-05
rsl-az yuma 2016 boys gold,phoenix rising fc 2016 boys gold,2,1,2025-01-09
rsl-az yuma 2016 boys gold,gilbert soccer club 2016 boys blue,3,1,2025-07-13
rsl-az yuma 2016 boys gold,surprise soccer club 2016 boys blue,2,4,2025-05-11
rsl-az yuma 2016 boys gold,glendale soccer club 2016 boys blue,2,3,2025-08-22
rsl-az yuma 2016 boys gold,cave creek soccer club 2016 boys black,3,0,2025-03-28
rsl-az yuma 2016 boys gold,buckeye soccer club 2016 boys blue,4,0,2025-02-28
rsl-az yuma 2016 boys gold,az arsenal soccer club 2016 boys blue,3,3,2025-01-18
rsl-az yuma 2016 boys gold,rsl-az north 2016 boys black,3,3,2025-04-17
rsl-az yuma 2016 boys gold,tempe soccer club 2016 boys white,2,4,2025-02-28
rsl-az yuma 2016 boys gold,valley united fc 2016 boys black,2,2,2025-03-02
rsl-az yuma 2016 boys gold,chandler soccer club 2016 boys blue,0,0,2025-03-20
rsl-az yuma 2016 boys gold,casa grande soccer club 2016 boys gold,0,0,2025-08-05
rsl-az yuma 2016 boys gold,gilbert soccer club 2016 boys blue,1,2,2025-09-16
cave creek soccer club 2016 boys white,buckeye soccer club 2016 boys gold,0,1,2025-02-23
cave creek soccer club 2016 boys white,desert sc 2016 boys white,1,2,2025-08-26
cave creek soccer club 2016 boys white,rsl-az west valley 2016 boys red,2,4,2025-07-31
cave creek soccer club 2016 boys white,valley united fc 2016 boys white,1,1,2025-07-01
cave creek soccer club 2016 boys white,rsl-az yuma 2016 boys gold,3,1,2025-08-07
cave creek soccer club 2016 boys white,scottsdale soccer club 2016 boys white,1,0,2025-03-12
cave creek soccer club 2016 boys white,scottsdale soccer club 2016 boys gold,0,2,2025-08-21
cave creek soccer club 2016 boys white,desert sc 2016 boys white,4,0,2025-02-21
cave creek soccer club 2016 boys white,chandler soccer club 2016 boys blue,4,4,2025-03-26
cave creek soccer club 2016 boys white,surprise soccer club 2016 boys red,1,1,2025-04-06
cave creek soccer club 2016 boys white,queen creek soccer club 2016 boys white,2,0,2025-03-07
cave creek soccer club 2016 boys white,casa grande soccer club 2016 boys black,0,4,2025-02-14
cave creek soccer club 2016 boys white,queen creek soccer club 2016 boys blue,0,2,2025-06-30
cave creek soccer club 2016 boys white,glendale soccer club 2016 boys white,3,2,2025-07-19
cave creek soccer club 2016 boys white,buckeye soccer club 2016 boys blue,0,4,2025-09-25
cave creek soccer club 2016 boys white,fountain hills soccer club 2016 boys white,4,1,2025-05-20
cave creek soccer club 2016 boys white,rsl-az south 2016 boys blue,1,2,2025-02-20
cave creek soccer club 2016 boys white,fc tucson youth soccer 2016 boys gold,4,0,2024-12-22
cave creek soccer club 2016 boys white,fountain hills soccer club 2016 boys blue,3,0,2025-08-09
cave creek soccer club 2016 boys white,surprise soccer club 2016 boys blue,1,0,2025-01-20
cave creek soccer club 2016 boys white,peoria soccer club 2016 boys gold,1,1,2025-09-24
cave creek soccer club 2016 boys white,rsl-az yuma 2016 boys gold,0,3,2025-02-03
cave creek soccer club 2016 boys white,queen creek soccer club 2016 boys blue,0,0,2025-02-26
cave creek soccer club 2016 boys white,fc tucson youth soccer 2016 boys white,2,3,2025-02-02
cave creek soccer club 2016 boys white,fountain hills soccer club 2016 boys blue,2,3,2025-03-13
rsl-az west valley 2016 boys gold,buckeye soccer club 2016 boys black,1,4,2025-09-11
rsl-az west valley 2016 boys gold,phoenix rising fc 2016 boys gold,0,4,2025-05-17
rsl-az west valley 2016 boys gold,mesa soccer club 2016 boys blue,1,2,2025-08-10
rsl-az west valley 2016 boys gold,goodyear soccer club 2016 boys gold,0,3,2025-05-07
rsl-az west valley 2016 boys gold,mesa soccer club 2016 boys gold,2,0,2025-10-08
rsl-az west valley 2016 boys gold,casa grande soccer club 2016 boys black,1,0,2025-09-04
rsl-az west valley 2016 boys gold,maricopa soccer club 2016 boys white,2,4,2025-07-31
rsl-az west valley 2016 boys gold,gilbert soccer club 2016 boys red,3,2,2025-04-03
rsl-az west valley 2016 boys gold,chandler soccer club 2016 boys red,2,4,2025-10-10
rsl-az west valley 2016 boys gold,surprise soccer club 2016 boys blue,1,3,2025-05-29
rsl-az west valley 2016 boys gold,avondale soccer club 2016 boys white,2,1,2025-10-08
rsl-az west valley 2016 boys gold,gilbert soccer club 2016 boys white,0,0,2025-01-17
rsl-az west valley 2016 boys gold,az arsenal soccer club 2016 boys blue,2,4,2025-06-20
rsl-az west valley 2016 boys gold,fc elite arizona 2016 boys blue,0,3,2025-01-06
rsl-az west valley 2016 boys gold,fc elite arizona 2016 boys blue,1,3,2025-05-12
rsl-az west valley 2016 boys gold,phoenix rising fc 2016 boys red,3,0,2025-06-21
rsl-az west valley 2016 boys gold,fc tucson youth soccer 2016 boys gold,0,4,2025-01-28
rsl-az west valley 2016 boys gold,phoenix premier fc 2016 boys black,1,4,2025-08-11
rsl-az west valley 2016 boys gold,az arsenal soccer club 2016 boys blue,3,3,2025-04-09
rsl-az west valley 2016 boys gold,az arsenal soccer club 2016 boys gold,1,4,2024-12-24
rsl-az west valley 2016 boys gold,rsl-az west valley 2016 boys red,4,0,2025-02-10
rsl-az west valley 2016 boys gold,rsl-az yuma 2016 boys gold,3,3,2025-08-06
rsl-az west valley 2016 boys gold,queen creek soccer club 2016 boys blue,4,3,2025-05-07
rsl-az west valley 2016 boys gold,buckeye soccer club 2016 boys black,4,0,2025-07-26
rsl-az west valley 2016 boys gold,az arsenal soccer club 2016 boys gold,0,2,2025-02-23
fc tucson youth soccer 2016 boys red,rsl-az north 2016 boys black,1,3,2025-07-17
fc tucson youth soccer 2016 boys red,peoria soccer club 2016 boys black,4,2,2024-12-25
fc tucson youth soccer 2016 boys red,chandler soccer club 2016 boys gold,2,0,2025-07-05
fc tucson youth soccer 2016 boys red,az arsenal soccer club 2016 boys blue,3,4,2025-03-31
fc tucson youth soccer 2016 boys red,az soccer club 2016 boys black,3,4,2025-01-31
fc tucson youth soccer 2016 boys red,gilbert soccer club 2016 boys red,2,0,2025-02-17
fc tucson youth soccer 2016 boys red,tempe soccer club 2016 boys white,3,3,2025-03-28
fc tucson youth soccer 2016 boys red,scottsdale soccer club 2016 boys gold,2,3,2025-01-23
fc tucson youth soccer 2016 boys red,cave creek soccer club 2016 boys white,4,4,2025-05-31
fc tucson youth soccer 2016 boys red,surprise soccer club 2016 boys red,0,0,2025-03-18
fc tucson youth soccer 2016 boys red,chandler soccer club 2016 boys blue,2,4,2025-05-25
fc tucson youth soccer 2016 boys red,fc elite arizona 2016 boys black,1,1,2025-02-04
fc tucson youth soccer 2016 boys red,fc tucson youth soccer 2016 boys white,4,2,2025-01-08
fc tucson youth soccer 2016 boys red,fountain hills soccer club 2016 boys red,1,3,2025-06-10
fc tucson youth soccer 2016 boys red,surprise soccer club 2016 boys blue,1,0,2025-09-17
fc tucson youth soccer 2016 boys red,valley united fc 2016 boys white,4,2,2025-02-17
fc tucson youth soccer 2016 boys red,peoria soccer club 2016 boys black,2,2,2024-12-21
fc tucson youth soccer 2016 boys red,gilbert soccer club 2016 boys black,1,0,2025-04-18
fc tucson youth soccer 2016 boys red,az soccer club 2016 boys red,0,0,2025-09-25
fc tucson youth soccer 2016 boys red,mesa soccer club 2016 boys blue,0,2,2025-01-15
fc tucson youth soccer 2016 boys red,gilbert soccer club 2016 boys gold,2,1,2025-10-08
fc tucson youth soccer 2016 boys red,az arsenal soccer club 2016 boys gold,0,4,2025-06-08
fc tucson youth soccer 2016 boys red,rsl-az yuma 2016 boys red,4,4,2025-04-30
fc tucson youth soccer 2016 boys red,glendale soccer club 2016 boys white,2,0,2025-04-26
fc tucson youth soccer 2016 boys red,paradise valley soccer club 2016 boys white,0,1,2025-09-29
casa grande soccer club 2016 boys red,maricopa soccer club 2016 boys gold,1,1,2025-05-18
casa grande soccer club 2016 boys red,queen creek soccer club 2016 boys blue,1,2,2025-05-11
casa grande soccer club 2016 boys red,queen creek soccer club 2016 boys gold,4,4,2025-06-05
casa grande soccer club 2016 boys red,rsl-az south 2016 boys blue,1,0,2025-09-23
casa grande soccer club 2016 boys red,rsl-az west valley 2016 boys white,3,3,2025-02-09
casa grande soccer club 2016 boys red,glendale soccer club 2016 boys black,2,3,2025-05-18
casa grande soccer club 2016 boys red,az soccer club 2016 boys red,3,4,2025-01-11
casa grande soccer club 2016 boys red,casa grande soccer club 2016 boys black,2,0,2025-02-04
casa grande soccer club 2016 boys red,glendale soccer club 2016 boys black,2,4,2025-05-29
casa grande soccer club 2016 boys red,phoenix premier fc 2016 boys red,2,1,2025-02-20
casa grande soccer club 2016 boys red,desert sc 2016 boys white,1,1,2025-05-10
casa grande soccer club 2016 boys red,maricopa soccer club 2016 boys black,3,0,2025-05-10
casa grande soccer club 2016 boys red,glendale soccer club 2016 boys blue,1,2,2025-07-13
casa grande soccer club 2016 boys red,az arsenal soccer club 2016 boys gold,4,3,2025-07-11
casa grande soccer club 2016 boys red,az soccer club 2016 boys red,1,2,2025-09-04
casa grande soccer club 2016 boys red,paradise valley soccer club 2016 boys blue,4,3,2025-01-29
casa grande soccer club 2016 boys red,glendale soccer club 2016 boys white,3,1,2025-02-12
casa grande soccer club 2016 boys red,chandler soccer club 2016 boys blue,3,3,2025-04-13
casa grande soccer club 2016 boys red,gilbert soccer club 2016 boys blue,2,1,2025-01-11
casa grande soccer club 2016 boys red,rsl-az yuma 2016 boys gold,3,3,2024-12-16
casa grande soccer club 2016 boys red,peoria soccer club 2016 boys white,3,1,2025-04-12
casa grande soccer club 2016 boys red,rsl-az south 2016 boys gold,1,0,2024-12-27
casa grande soccer club 2016 boys red,chandler soccer club 2016 boys blue,4,4,2025-09-30
casa grande soccer club 2016 boys red,peoria soccer club 2016 boys white,4,3,2025-02-22
casa grande soccer club 2016 boys red,fc tucson youth soccer 2016 boys gold,3,2,2025-08-13
fountain hills soccer club 2016 boys white,cave creek soccer club 2016 boys white,2,1,2024-12-26
fountain hills soccer club 2016 boys white,paradise valley soccer club 2016 boys blue,0,0,2025-09-23
fountain hills soccer club 2016 boys white,fc tucson youth soccer 2016 boys white,4,1,2025-04-18
fountain hills soccer club 2016 boys white,rsl-az west valley 2016 boys black,1,2,2025-08-08
fountain hills soccer club 2016 boys white,desert sc 2016 boys blue,1,4,2025-01-04
fountain hills soccer club 2016 boys white,surprise soccer club 2016 boys red,3,0,2025-04-29
fountain hills soccer club 2016 boys white,fc tucson youth soccer 2016 boys red,4,0,2025-08-05
fountain hills soccer club 2016 boys white,maricopa soccer club 2016 boys white,3,2,2025-07-22
fountain hills soccer club 2016 boys white,chandler soccer club 2016 boys gold,3,3,2025-05-11
fountain hills soccer club 2016 boys white,phoenix rising fc 2016 boys gold,3,4,2025-08-29
fountain hills soccer club 2016 boys white,maricopa soccer club 2016 boys gold,2,2,2025-07-03
fountain hills soccer club 2016 boys white,fc tucson youth soccer 2016 boys red,3,1,2025-04-26
fountain hills soccer club 2016 boys white,gilbert soccer club 2016 boys blue,1,3,2025-08-31
fountain hills soccer club 2016 boys white,rsl-az west valley 2016 boys red,3,2,2025-03-25
fountain hills soccer club 2016 boys white,tempe soccer club 2016 boys white,1,0,2025-06-20
fountain hills soccer club 2016 boys white,casa grande soccer club 2016 boys gold,2,3,2025-08-19
fountain hills soccer club 2016 boys white,fc elite arizona 2016 boys black,3,1,2025-08-02
fountain hills soccer club 2016 boys white,az soccer club 2016 boys red,2,2,2025-04-30
fountain hills soccer club 2016 boys white,casa grande soccer club 2016 boys white,2,2,2025-05-10
fountain hills soccer club 2016 boys white,fc tucson youth soccer 2016 boys gold,2,1,2025-06-04
fountain hills soccer club 2016 boys white,fc tucson youth soccer 2016 boys red,0,4,2024-12-25
fountain hills soccer club 2016 boys white,fc tucson youth soccer 2016 boys gold,3,4,2025-04-14
fountain hills soccer club 2016 boys white,surprise soccer club 2016 boys red,3,3,2025-06-04
fountain hills soccer club 2016 boys white,casa grande soccer club 2016 boys black,3,3,2025-07-15
fountain hills soccer club 2016 boys white,valley united fc 2016 boys black,1,0,2025-05-29
rsl-az north 2016 boys black,queen creek soccer club 2016 boys blue,4,3,2025-01-26
rsl-az north 2016 boys black,rsl-az north 2016 boys white,1,1,2025-05-24
rsl-az north 2016 boys black,queen creek soccer club 2016 boys blue,0,3,2024-12-17
rsl-az north 2016 boys black,glendale soccer club 2016 boys blue,3,1,2025-07-02
rsl-az north 2016 boys black,paradise valley soccer club 2016 boys blue,3,2,2025-06-07
rsl-az north 2016 boys black,fc tucson youth soccer 2016 boys gold,0,4,2025-05-03
rsl-az north 2016 boys black,desert sc 2016 boys white,0,0,2025-04-28
rsl-az north 2016 boys black,tempe soccer club 2016 boys black,4,3,2025-08-29
rsl-az north 2016 boys black,fountain hills soccer club 2016 boys blue,2,3,2025-02-03
rsl-az north 2016 boys black,chandler soccer club 2016 boys red,4,0,2025-06-12
rsl-az north 2016 boys black,fc tucson youth soccer 2016 boys gold,1,1,2025-05-02
rsl-az north 2016 boys black,rsl-az yuma 2016 boys red,1,1,2025-01-07
rsl-az north 2016 boys black,chandler soccer club 2016 boys gold,1,1,2025-01-15
rsl-az north 2016 boys black,goodyear soccer club 2016 boys gold,4,3,2025-03-20
rsl-az north 2016 boys black,casa grande soccer club 2016 boys black,4,0,2025-10-08
rsl-az north 2016 boys black,peoria soccer club 2016 boys gold,4,1,2025-04-18
rsl-az north 2016 boys black,az soccer club 2016 boys red,3,3,2025-09-24
rsl-az north 2016 boys black,maricopa soccer club 2016 boys gold,3,0,2025-10-10
rsl-az north 2016 boys black,chandler soccer club 2016 boys blue,1,0,2025-07-22
rsl-az north 2016 boys black,casa grande soccer club 2016 boys gold,0,3,2025-10-03
rsl-az north 2016 boys black,az arsenal soccer club 2016 boys blue,4,4,2025-07-23
rsl-az north 2016 boys black,goodyear soccer club 2016 boys black,0,1,2025-09-27
rsl-az north 2016 boys black,casa grande soccer club 2016 boys gold,2,2,2025-07-06
rsl-az north 2016 boys black,casa grande soccer club 2016 boys black,3,4,2025-01-14
rsl-az north 2016 boys black,glendale soccer club 2016 boys blue,1,0,2025-09-30
gilbert soccer club 2016 boys white,rsl-az north 2016 boys black,1,2,2025-09-13
gilbert soccer club 2016 boys white,desert sc 2016 boys white,1,1,2025-02-27
gilbert soccer club 2016 boys white,gilbert soccer club 2016 boys gold,2,0,2025-08-17
gilbert soccer club 2016 boys white,rsl-az west valley 2016 boys red,0,4,2025-06-17
gilbert soccer club 2016 boys white,casa grande soccer club 2016 boys blue,1,4,2025-10-08
gilbert soccer club 2016 boys white,rsl-az yuma 2016 boys gold,1,1,2025-04-03
gilbert soccer club 2016 boys white,mesa soccer club 2016 boys blue,3,3,2025-05-04
gilbert soccer club 2016 boys white,cave creek soccer club 2016 boys black,4,4,2025-08-20
gilbert soccer club 2016 boys white,fountain hills soccer club 2016 boys white,3,4,2025-04-29
gilbert soccer club 2016 boys white,fc tucson youth soccer 2016 boys red,3,1,2025-03-13
gilbert soccer club 2016 boys white,rsl-az west valley 2016 boys gold,1,2,2025-05-03
gilbert soccer club 2016 boys white,buckeye soccer club 2016 boys gold,2,1,2025-06-18
gilbert soccer club 2016 boys white,cave creek soccer club 2016 boys white,1,3,2025-06-29
gilbert soccer club 2016 boys white,peoria soccer club 2016 boys black,0,3,2025-08-21
gilbert soccer club 2016 boys white,rsl-az north 2016 boys white,3,4,2024-12-15
gilbert soccer club 2016 boys white,chandler soccer club 2016 boys blue,3,4,2025-04-26
gilbert soccer club 2016 boys white,rsl-az yuma 2016 boys gold,0,0,2025-03-09
gilbert soccer club 2016 boys white,fc elite arizona 2016 boys blue,0,2,2025-01-05
gilbert soccer club 2016 boys white,queen creek soccer club 2016 boys gold,0,1,2025-09-20
gilbert soccer club 2016 boys white,rsl-az yuma 2016 boys gold,3,0,2025-06-24
gilbert soccer club 2016 boys white,peoria soccer club 2016 boys white,4,2,2024-12-17
gilbert soccer club 2016 boys white,maricopa soccer club 2016 boys gold,4,4,2025-04-27
gilbert soccer club 2016 boys white,chandler soccer club 2016 boys blue,0,2,2025-07-14
gilbert soccer club 2016 boys white,rsl-az yuma 2016 boys gold,1,2,2025-07-10
gilbert soccer club 2016 boys white,valley united fc 2016 boys black,2,2,2025-08-28
queen creek soccer club 2016 boys blue,paradise valley soccer club 2016 boys blue,1,2,2025-04-25
queen creek soccer club 2016 boys blue,fc tucson youth soccer 2016 boys gold,3,0,2025-07-24
queen creek soccer club 2016 boys blue,fc tucson youth soccer 2016 boys gold,0,0,2025-08-02
queen creek soccer club 2016 boys blue,fc tucson youth soccer 2016 boys gold,3,1,2024-12-27
queen creek soccer club 2016 boys blue,rsl-az yuma 2016 boys gold,4,2,2025-09-23
queen creek soccer club 2016 boys blue,queen creek soccer club 2016 boys gold,0,2,2025-09-04
