date_utc,season,competition,venue,home_team_raw,away_team_raw,home_score,away_score,status,source_url,fetched_at,division,home_team_match,home_team_match_score,home_team_match_method,away_team_match,away_team_match_score,away_team_match_method
2025-06-27,2025,AZ_BOYS_U11 League,Away,Opponent 15,U11 Team 66,2,2,COMPLETED,https://rankings.gotsport.com/teamprofile.aspx?teamid=u11_66,2025-10-10T19:32:41,az_boys_u11,,36.36363636363637,UNRESOLVED,U11 Team 66,100.0,EXACT
2025-06-20,2025,AZ_BOYS_U11 League,Home,U11 Team 66,Opponent 16,3,1,COMPLETED,https://rankings.gotsport.com/teamprofile.aspx?teamid=u11_66,2025-10-10T19:32:41,az_boys_u11,U11 Team 66,100.0,EXACT,,36.36363636363637,UNRESOLVED
2025-06-13,2025,AZ_BOYS_U11 League,Away,Opponent 17,U11 Team 66,4,2,COMPLETED,https://rankings.gotsport.com/teamprofile.aspx?teamid=u11_66,2025-10-10T19:32:41,az_boys_u11,,36.36363636363637,UNRESOLVED,U11 Team 66,100.0,EXACT
2025-06-06,2025,AZ_BOYS_U11 League,Home,U11 Team 66,Opponent 18,2,1,COMPLETED,https://rankings.gotsport.com/teamprofile.aspx?teamid=u11_66,2025-10-10T19:32:41,az_boys_u11,U11 Team 66,100.0,EXACT,,36.36363636363637,UNRESOLVED
2025-05-30,2025,AZ_BOYS_U11 League,Away,Opponent 19,U11 Team 66,3,2,COMPLETED,https://rankings.gotsport.com/teamprofile.aspx?teamid=u11_66,2025-10-10T19:32:41,az_boys_u11,,36.36363636363637,UNRESOLVED,U11 Team 66,100.0,EXACT
2025-10-10,2025,AZ_BOYS_U11 League,Home,U11 Team 67,Opponent 0,2,1,COMPLETED,https://rankings.gotsport.com/teamprofile.aspx?teamid=u11_67,2025-10-10T19:32:41,az_boys_u11,U11 Team 67,100.0,EXACT,,28.57142857142857,UNRESOLVED
2025-10-03,2025,AZ_BOYS_U11 League,Away,Opponent 1,U11 Team 67,3,2,COMPLETED,https://rankings.gotsport.com/teamprofile.aspx?teamid=u11_67,2025-10-10T19:32:41,az_boys_u11,,30.000000000000004,UNRESOLVED,U11 Team 67,100.0,EXACT
2025-09-26,2025,AZ_BOYS_U11 League,Home,U11 Team 67,Opponent 2,4,1,COMPLETED,https://rankings.gotsport.com/teamprofile.aspx?teamid=u11_67,2025-10-10T19:32:41,az_boys_u11,U11 Team 67,100.0,EXACT,,30.000000000000004,UNRESOLVED
2025-09-19,2025,AZ_BOYS_U11 League,Away,Opponent 3,U11 Team 67,2,2,COMPLETED,https://rankings.gotsport.com/teamprofile.aspx?teamid=u11_67,2025-10-10T19:32:41,az_boys_u11,,30.000000000000004,UNRESOLVED,U11 Team 67,100.0,EXACT
2025-09-12,2025,AZ_BOYS_U11 League,Home,U11 Team 67,Opponent 4,3,1,COMPLETED,https://rankings.gotsport.com/teamprofile.aspx?teamid=u11_67,2025-10-10T19:32:41,az_boys_u11,U11 Team 67,100.0,EXACT,,30.000000000000004,UNRESOLVED
2025-09-05,2025,AZ_BOYS_U11 League,Away,Opponent 5,U11 Team 67,4,2,COMPLETED,https://rankings.gotsport.com/teamprofile.aspx?teamid=u11_67,2025-10-10T19:32:41,az_boys_u11,,30.000000000000004,UNRESOLVED,U11 Team 67,100.0,EXACT
2025-08-29,2025,AZ_BOYS_U11 League,Home,U11 Team 67,Opponent 6,2,1,COMPLETED,https://rankings.gotsport.com/teamprofile.aspx?teamid=u11_67,2025-10-10T19:32:41,az_boys_u11,U11 Team 67,100.0,EXACT,,30.000000000000004,UNRESOLVED
2025-08-22,2025,AZ_BOYS_U11 League,Away,Opponent 7,U11 Team 67,3,2,COMPLETED,https://rankings.gotsport.com/teamprofile.aspx?teamid=u11_67,2025-10-10T19:32:41,az_boys_u11,,30.000000000000004,UNRESOLVED,U11 Team 67,100.0,EXACT
2025-08-15,2025,AZ_BOYS_U11 League,Home,U11 Team 67,Opponent 8,4,1,COMPLETED,https://rankings.gotsport.com/teamprofile.aspx?teamid=u11_67,2025-10-10T19:32:41,az_boys_u11,U11 Team 67,100.0,EXACT,,30.000000000000004,UNRESOLVED
2025-08-08,2025,AZ_BOYS_U11 League,Away,Opponent 9,U11 Team 67,2,2,COMPLETED,https://rankings.gotsport.com/teamprofile.aspx?teamid=u11_67,2025-10-10T19:32:41,az_boys_u11,,30.000000000000004,UNRESOLVED,U11 Team 67,100.0,EXACT
2025-08-01,2025,AZ_BOYS_U11 League,Home,U11 Team 67,Opponent 10,3,1,COMPLETED,https://rankings.gotsport.com/teamprofile.aspx?teamid=u11_67,2025-10-10T19:32:41,az_boys_u11,U11 Team 67,100.0,EXACT,,36.36363636363637,UNRESOLVED
2025-07-25,2025,AZ_BOYS_U11 League,Away,Opponent 11,U11 Team 67,4,2,COMPLETED,https://rankings.gotsport.com/teamprofile.aspx?teamid=u11_67,2025-10-10T19:32:41,az_boys_u11,,36.36363636363637,UNRESOLVED,U11 Team 67,100.0,EXACT
2025-07-18,2025,AZ_BOYS_U11 League,Home,U11 Team 67,Opponent 12,2,1,COMPLETED,https://rankings.gotsport.com/teamprofile.aspx?teamid=u11_67,2025-10-10T19:32:41,az_boys_u11,U11 Team 67,100.0,EXACT,,36.36363636363637,UNRESOLVED
2025-07-11,2025,AZ_BOYS_U11 League,Away,Opponent 13,U11 Team 67,3,2,COMPLETED,https://rankings.gotsport.com/teamprofile.aspx?teamid=u11_67,2025-10-10T19:32:41,az_boys_u11,,36.36363636363637,UNRESOLVED,U11 Team 67,100.0,EXACT
2025-07-04,2025,AZ_BOYS_U11 League,Home,U11 Team 67,Opponent 14,4,1,COMPLETED,https://rankings.gotsport.com/teamprofile.aspx?teamid=u11_67,2025-10-10T19:32:41,az_boys_u11,U11 Team 67,100.0,EXACT,,36.36363636363637,UNRESOLVED
2025-06-27,2025,AZ_BOYS_U11 League,Away,Opponent 15,U11 Team 67,2,2,COMPLETED,https://rankings.gotsport.com/teamprofile.aspx?teamid=u11_67,2025-10-10T19:32:41,az_boys_u11,,36.36363636363637,UNRESOLVED,U11 Team 67,100.0,EXACT
2025-06-20,2025,AZ_BOYS_U11 League,Home,U11 Team 67,Opponent 16,3,1,COMPLETED,https://rankings.gotsport.com/teamprofile.aspx?teamid=u11_67,2025-10-10T19:32:41,az_boys_u11,U11 Team 67,100.0,EXACT,,36.36363636363637,UNRESOLVED
2025-06-13,2025,AZ_BOYS_U11 League,Away,Opponent 17,U11 Team 67,4,2,COMPLETED,https://rankings.gotsport.com/teamprofile.aspx?teamid=u11_67,2025-10-10T19:32:41,az_boys_u11,,36.36363636363637,UNRESOLVED,U11 Team 67,100.0,EXACT
2025-06-06,2025,AZ_BOYS_U11 League,Home,U11 Team 67,Opponent 18,2,1,COMPLETED,https://rankings.gotsport.com/teamprofile.aspx?teamid=u11_67,2025-10-10T19:32:41,az_boys_u11,U11 Team 67,100.0,EXACT,,36.36363636363637,UNRESOLVED
2025-05-30,2025,AZ_BOYS_U11 League,Away,Opponent 19,U11 Team 67,3,2,COMPLETED,https://rankings.gotsport.com/teamprofile.aspx?teamid=u11_67,2025-10-10T19:32:41,az_boys_u11,,36.36363636363637,UNRESOLVED,U11 Team 67,100.0,EXACT
2025-10-10,2025,AZ_BOYS_U11 League,Home,U11 Team 68,Opponent 0,2,1,COMPLETED,https://rankings.gotsport.com/teamprofile.aspx?teamid=u11_68,2025-10-10T19:32:41,az_boys_u11,U11 Team 68,100.0,EXACT,,28.57142857142857,UNRESOLVED
2025-10-03,2025,AZ_BOYS_U11 League,Away,Opponent 1,U11 Team 68,3,2,COMPLETED,https://rankings.gotsport.com/teamprofile.aspx?teamid=u11_68,2025-10-10T19:32:41,az_boys_u11,,30.000000000000004,UNRESOLVED,U11 Team 68,100.0,EXACT
2025-09-26,2025,AZ_BOYS_U11 League,Home,U11 Team 68,Opponent 2,4,1,COMPLETED,https://rankings.gotsport.com/teamprofile.aspx?teamid=u11_68,2025-10-10T19:32:41,az_boys_u11,U11 Team 68,100.0,EXACT,,30.000000000000004,UNRESOLVED
2025-09-19,2025,AZ_BOYS_U11 League,Away,Opponent 3,U11 Team 68,2,2,COMPLETED,https://rankings.gotsport.com/teamprofile.aspx?teamid=u11_68,2025-10-10T19:32:41,az_boys_u11,,30.000000000000004,UNRESOLVED,U11 Team 68,100.0,EXACT
2025-09-12,2025,AZ_BOYS_U11 League,Home,U11 Team 68,Opponent 4,3,1,COMPLETED,https://rankings.gotsport.com/teamprofile.aspx?teamid=u11_68,2025-10-10T19:32:41,az_boys_u11,U11 Team 68,100.0,EXACT,,30.000000000000004,UNRESOLVED
2025-09-05,2025,AZ_BOYS_U11 League,Away,Opponent 5,U11 Team 68,4,2,COMPLETED,https://rankings.gotsport.com/teamprofile.aspx?teamid=u11_68,2025-10-10T19:32:41,az_boys_u11,,30.000000000000004,UNRESOLVED,U11 Team 68,100.0,EXACT
2025-08-29,2025,AZ_BOYS_U11 League,Home,U11 Team 68,Opponent 6,2,1,COMPLETED,https://rankings.gotsport.com/teamprofile.aspx?teamid=u11_68,2025-10-10T19:32:41,az_boys_u11,U11 Team 68,100.0,EXACT,,30.000000000000004,UNRESOLVED
2025-08-22,2025,AZ_BOYS_U11 League,Away,Opponent 7,U11 Team 68,3,2,COMPLETED,https://rankings.gotsport.com/teamprofile.aspx?teamid=u11_68,2025-10-10T19:32:41,az_boys_u11,,30.000000000000004,UNRESOLVED,U11 Team 68,100.0,EXACT
2025-08-15,2025,AZ_BOYS_U11 League,Home,U11 Team 68,Opponent 8,4,1,COMPLETED,https://rankings.gotsport.com/teamprofile.aspx?teamid=u11_68,2025-10-10T19:32:41,az_boys_u11,U11 Team 68,100.0,EXACT,,30.000000000000004,UNRESOLVED
2025-08-08,2025,AZ_BOYS_U11 League,Away,Opponent 9,U11 Team 68,2,2,COMPLETED,https://rankings.gotsport.com/teamprofile.aspx?teamid=u11_68,2025-10-10T19:32:41,az_boys_u11,,30.000000000000004,UNRESOLVED,U11 Team 68,100.0,EXACT
2025-08-01,2025,AZ_BOYS_U11 League,Home,U11 Team 68,Opponent 10,3,1,COMPLETED,https://rankings.gotsport.com/teamprofile.aspx?teamid=u11_68,2025-10-10T19:32:41,az_boys_u11,U11 Team 68,100.0,EXACT,,36.36363636363637,UNRESOLVED
2025-07-25,2025,AZ_BOYS_U11 League,Away,Opponent 11,U11 Team 68,4,2,COMPLETED,https://rankings.gotsport.com/teamprofile.aspx?teamid=u11_68,2025-10-10T19:32:41,az_boys_u11,,36.36363636363637,UNRESOLVED,U11 Team 68,100.0,EXACT
2025-07-18,2025,AZ_BOYS_U11 League,Home,U11 Team 68,Opponent 12,2,1,COMPLETED,https://rankings.gotsport.com/teamprofile.aspx?teamid=u11_68,2025-10-10T19:32:41,az_boys_u11,U11 Team 68,100.0,EXACT,,36.36363636363637,UNRESOLVED
2025-07-11,2025,AZ_BOYS_U11 League,Away,Opponent 13,U11 Team 68,3,2,COMPLETED,https://rankings.gotsport.com/teamprofile.aspx?teamid=u11_68,2025-10-10T19:32:41,az_boys_u11,,36.36363636363637,UNRESOLVED,U11 Team 68,100.0,EXACT
2025-07-04,2025,AZ_BOYS_U11 League,Home,U11 Team 68,Opponent 14,4,1,COMPLETED,https://rankings.gotsport.com/teamprofile.aspx?teamid=u11_68,2025-10-10T19:32:41,az_boys_u11,U11 Team 68,100.0,EXACT,,36.36363636363637,UNRESOLVED
2025-06-27,2025,AZ_BOYS_U11 League,Away,Opponent 15,U11 Team 68,2,2,COMPLETED,https://rankings.gotsport.com/teamprofile.aspx?teamid=u11_68,2025-10-10T19:32:41,az_boys_u11,,36.36363636363637,UNRESOLVED,U11 Team 68,100.0,EXACT
2025-06-20,2025,AZ_BOYS_U11 League,Home,U11 Team 68,Opponent 16,3,1,COMPLETED,https://rankings.gotsport.com/teamprofile.aspx?teamid=u11_68,2025-10-10T19:32:41,az_boys_u11,U11 Team 68,100.0,EXACT,,36.36363636363637,UNRESOLVED
2025-06-13,2025,AZ_BOYS_U11 League,Away,Opponent 17,U11 Team 68,4,2,COMPLETED,https://rankings.gotsport.com/teamprofile.aspx?teamid=u11_68,2025-10-10T19:32:41,az_boys_u11,,36.36363636363637,UNRESOLVED,U11 Team 68,100.0,EXACT
2025-06-06,2025,AZ_BOYS_U11 League,Home,U11 Team 68,Opponent 18,2,1,COMPLETED,https://rankings.gotsport.com/teamprofile.aspx?teamid=u11_68,2025-10-10T19:32:41,az_boys_u11,U11 Team 68,100.0,EXACT,,36.36363636363637,UNRESOLVED
2025-05-30,2025,AZ_BOYS_U11 League,Away,Opponent 19,U11 Team 68,3,2,COMPLETED,https://rankings.gotsport.com/teamprofile.aspx?teamid=u11_68,2025-10-10T19:32:41,az_boys_u11,,36.36363636363637,UNRESOLVED,U11 Team 68,100.0,EXACT
2025-10-10,2025,AZ_BOYS_U11 League,Home,U11 Team 69,Opponent 0,2,1,COMPLETED,https://rankings.gotsport.com/teamprofile.aspx?teamid=u11_69,2025-10-10T19:32:41,az_boys_u11,U11 Team 69,100.0,EXACT,,28.57142857142857,UNRESOLVED
2025-10-03,2025,AZ_BOYS_U11 League,Away,Opponent 1,U11 Team 69,3,2,COMPLETED,https://rankings.gotsport.com/teamprofile.aspx?teamid=u11_69,2025-10-10T19:32:41,az_boys_u11,,30.000000000000004,UNRESOLVED,U11 Team 69,100.0,EXACT
2025-09-26,2025,AZ_BOYS_U11 League,Home,U11 Team 69,Opponent 2,4,1,COMPLETED,https://rankings.gotsport.com/teamprofile.aspx?teamid=u11_69,2025-10-10T19:32:41,az_boys_u11,U11 Team 69,100.0,EXACT,,30.000000000000004,UNRESOLVED
2025-09-19,2025,AZ_BOYS_U11 League,Away,Opponent 3,U11 Team 69,2,2,COMPLETED,https://rankings.gotsport.com/teamprofile.aspx?teamid=u11_69,2025-10-10T19:32:41,az_boys_u11,,30.000000000000004,UNRESOLVED,U11 Team 69,100.0,EXACT
2025-09-12,2025,AZ_BOYS_U11 League,Home,U11 Team 69,Opponent 4,3,1,COMPLETED,https://rankings.gotsport.com/teamprofile.aspx?teamid=u11_69,2025-10-10T19:32:41,az_boys_u11,U11 Team 69,100.0,EXACT,,30.000000000000004,UNRESOLVED
2025-09-05,2025,AZ_BOYS_U11 League,Away,Opponent 5,U11 Team 69,4,2,COMPLETED,https://rankings.gotsport.com/teamprofile.aspx?teamid=u11_69,2025-10-10T19:32:41,az_boys_u11,,30.000000000000004,UNRESOLVED,U11 Team 69,100.0,EXACT
2025-08-29,2025,AZ_BOYS_U11 League,Home,U11 Team 69,Opponent 6,2,1,COMPLETED,https://rankings.gotsport.com/teamprofile.aspx?teamid=u11_69,2025-10-10T19:32:41,az_boys_u11,U11 Team 69,100.0,EXACT,,30.000000000000004,UNRESOLVED
2025-08-22,2025,AZ_BOYS_U11 League,Away,Opponent 7,U11 Team 69,3,2,COMPLETED,https://rankings.gotsport.com/teamprofile.aspx?teamid=u11_69,2025-10-10T19:32:41,az_boys_u11,,30.000000000000004,UNRESOLVED,U11 Team 69,100.0,EXACT
2025-08-15,2025,AZ_BOYS_U11 League,Home,U11 Team 69,Opponent 8,4,1,COMPLETED,https://rankings.gotsport.com/teamprofile.aspx?teamid=u11_69,2025-10-10T19:32:41,az_boys_u11,U11 Team 69,100.0,EXACT,,30.000000000000004,UNRESOLVED
2025-08-08,2025,AZ_BOYS_U11 League,Away,Opponent 9,U11 Team 69,2,2,COMPLETED,https://rankings.gotsport.com/teamprofile.aspx?teamid=u11_69,2025-10-10T19:32:41,az_boys_u11,,30.000000000000004,UNRESOLVED,U11 Team 69,100.0,EXACT
2025-08-01,2025,AZ_BOYS_U11 League,Home,U11 Team 69,Opponent 10,3,1,COMPLETED,https://rankings.gotsport.com/teamprofile.aspx?teamid=u11_69,2025-10-10T19:32:41,az_boys_u11,U11 Team 69,100.0,EXACT,,36.36363636363637,UNRESOLVED
2025-07-25,2025,AZ_BOYS_U11 League,Away,Opponent 11,U11 Team 69,4,2,COMPLETED,https://rankings.gotsport.com/teamprofile.aspx?teamid=u11_69,2025-10-10T19:32:41,az_boys_u11,,36.36363636363637,UNRESOLVED,U11 Team 69,100.0,EXACT
2025-07-18,2025,AZ_BOYS_U11 League,Home,U11 Team 69,Opponent 12,2,1,COMPLETED,https://rankings.gotsport.com/teamprofile.aspx?teamid=u11_69,2025-10-10T19:32:41,az_boys_u11,U11 Team 69,100.0,EXACT,,36.36363636363637,UNRESOLVED
2025-07-11,2025,AZ_BOYS_U11 League,Away,Opponent 13,U11 Team 69,3,2,COMPLETED,https://rankings.gotsport.com/teamprofile.aspx?teamid=u11_69,2025-10-10T19:32:41,az_boys_u11,,36.36363636363637,UNRESOLVED,U11 Team 69,100.0,EXACT
2025-07-04,2025,AZ_BOYS_U11 League,Home,U11 Team 69,Opponent 14,4,1,COMPLETED,https://rankings.gotsport.com/teamprofile.aspx?teamid=u11_69,2025-10-10T19:32:41,az_boys_u11,U11 Team 69,100.0,EXACT,,36.36363636363637,UNRESOLVED
2025-06-27,2025,AZ_BOYS_U11 League,Away,Opponent 15,U11 Team 69,2,2,COMPLETED,https://rankings.gotsport.com/teamprofile.aspx?teamid=u11_69,2025-10-10T19:32:41,az_boys_u11,,36.36363636363637,UNRESOLVED,U11 Team 69,100.0,EXACT
2025-06-20,2025,AZ_BOYS_U11 League,Home,U11 Team 69,Opponent 16,3,1,COMPLETED,https://rankings.gotsport.com/teamprofile.aspx?teamid=u11_69,2025-10-10T19:32:41,az_boys_u11,U11 Team 69,100.0,EXACT,,36.36363636363637,UNRESOLVED
2025-06-13,2025,AZ_BOYS_U11 League,Away,Opponent 17,U11 Team 69,4,2,COMPLETED,https://rankings.gotsport.com/teamprofile.aspx?teamid=u11_69,2025-10-10T19:32:41,az_boys_u11,,36.36363636363637,UNRESOLVED,U11 Team 69,100.0,EXACT
2025-06-06,2025,AZ_BOYS_U11 League,Home,U11 Team 69,Opponent 18,2,1,COMPLETED,https://rankings.gotsport.com/teamprofile.aspx?teamid=u11_69,2025-10-10T19:32:41,az_boys_u11,U11 Team 69,100.0,EXACT,,36.36363636363637,UNRESOLVED
2025-05-30,2025,AZ_BOYS_U11 League,Away,Opponent 19,U11 Team 69,3,2,COMPLETED,https://rankings.gotsport.com/teamprofile.aspx?teamid=u11_69,2025-10-10T19:32:41,az_boys_u11,,36.36363636363637,UNRESOLVED,U11 Team 69,100.0,EXACT
2025-10-10,2025,AZ_BOYS_U11 League,Home,U11 Team 70,Opponent 0,2,1,COMPLETED,https://rankings.gotsport.com/teamprofile.aspx?teamid=u11_70,2025-10-10T19:32:41,az_boys_u11,U11 Team 70,100.0,EXACT,,28.57142857142857,UNRESOLVED
2025-10-03,2025,AZ_BOYS_U11 League,Away,Opponent 1,U11 Team 70,3,2,COMPLETED,https://rankings.gotsport.com/teamprofile.aspx?teamid=u11_70,2025-10-10T19:32:41,az_boys_u11,,30.000000000000004,UNRESOLVED,U11 Team 70,100.0,EXACT
2025-09-26,2025,AZ_BOYS_U11 League,Home,U11 Team 70,Opponent 2,4,1,COMPLETED,https://rankings.gotsport.com/teamprofile.aspx?teamid=u11_70,2025-10-10T19:32:41,az_boys_u11,U11 Team 70,100.0,EXACT,,30.000000000000004,UNRESOLVED
2025-09-19,2025,AZ_BOYS_U11 League,Away,Opponent 3,U11 Team 70,2,2,COMPLETED,https://rankings.gotsport.com/teamprofile.aspx?teamid=u11_70,2025-10-10T19:32:41,az_boys_u11,,30.000000000000004,UNRESOLVED,U11 Team 70,100.0,EXACT
2025-09-12,2025,AZ_BOYS_U11 League,Home,U11 Team 70,Opponent 4,3,1,COMPLETED,https://rankings.gotsport.com/teamprofile.aspx?teamid=u11_70,2025-10-10T19:32:41,az_boys_u11,U11 Team 70,100.0,EXACT,,30.000000000000004,UNRESOLVED
2025-09-05,2025,AZ_BOYS_U11 League,Away,Opponent 5,U11 Team 70,4,2,COMPLETED,https://rankings.gotsport.com/teamprofile.aspx?teamid=u11_70,2025-10-10T19:32:41,az_boys_u11,,30.000000000000004,UNRESOLVED,U11 Team 70,100.0,EXACT
2025-08-29,2025,AZ_BOYS_U11 League,Home,U11 Team 70,Opponent 6,2,1,COMPLETED,https://rankings.gotsport.com/teamprofile.aspx?teamid=u11_70,2025-10-10T19:32:41,az_boys_u11,U11 Team 70,100.0,EXACT,,30.000000000000004,UNRESOLVED
2025-08-22,2025,AZ_BOYS_U11 League,Away,Opponent 7,U11 Team 70,3,2,COMPLETED,https://rankings.gotsport.com/teamprofile.aspx?teamid=u11_70,2025-10-10T19:32:41,az_boys_u11,,30.000000000000004,UNRESOLVED,U11 Team 70,100.0,EXACT
2025-08-15,2025,AZ_BOYS_U11 League,Home,U11 Team 70,Opponent 8,4,1,COMPLETED,https://rankings.gotsport.com/teamprofile.aspx?teamid=u11_70,2025-10-10T19:32:41,az_boys_u11,U11 Team 70,100.0,EXACT,,30.000000000000004,UNRESOLVED
2025-08-08,2025,AZ_BOYS_U11 League,Away,Opponent 9,U11 Team 70,2,2,COMPLETED,https://rankings.gotsport.com/teamprofile.aspx?teamid=u11_70,2025-10-10T19:32:41,az_boys_u11,,30.000000000000004,UNRESOLVED,U11 Team 70,100.0,EXACT
2025-08-01,2025,AZ_BOYS_U11 League,Home,U11 Team 70,Opponent 10,3,1,COMPLETED,https://rankings.gotsport.com/teamprofile.aspx?teamid=u11_70,2025-10-10T19:32:41,az_boys_u11,U11 Team 70,100.0,EXACT,,36.36363636363637,UNRESOLVED
2025-07-25,2025,AZ_BOYS_U11 League,Away,Opponent 11,U11 Team 70,4,2,COMPLETED,https://rankings.gotsport.com/teamprofile.aspx?teamid=u11_70,2025-10-10T19:32:41,az_boys_u11,,36.36363636363637,UNRESOLVED,U11 Team 70,100.0,EXACT
2025-07-18,2025,AZ_BOYS_U11 League,Home,U11 Team 70,Opponent 12,2,1,COMPLETED,https://rankings.gotsport.com/teamprofile.aspx?teamid=u11_70,2025-10-10T19:32:41,az_boys_u11,U11 Team 70,100.0,EXACT,,36.36363636363637,UNRESOLVED
2025-07-11,2025,AZ_BOYS_U11 League,Away,Opponent 13,U11 Team 70,3,2,COMPLETED,https://rankings.gotsport.com/teamprofile.aspx?teamid=u11_70,2025-10-10T19:32:41,az_boys_u11,,36.36363636363637,UNRESOLVED,U11 Team 70,100.0,EXACT
2025-07-04,2025,AZ_BOYS_U11 League,Home,U11 Team 70,Opponent 14,4,1,COMPLETED,https://rankings.gotsport.com/teamprofile.aspx?teamid=u11_70,2025-10-10T19:32:41,az_boys_u11,U11 Team 70,100.0,EXACT,,36.36363636363637,UNRESOLVED
2025-06-27,2025,AZ_BOYS_U11 League,Away,Opponent 15,U11 Team 70,2,2,COMPLETED,https://rankings.gotsport.com/teamprofile.aspx?teamid=u11_70,2025-10-10T19:32:41,az_boys_u11,,36.36363636363637,UNRESOLVED,U11 Team 70,100.0,EXACT
2025-06-20,2025,AZ_BOYS_U11 League,Home,U11 Team 70,Opponent 16,3,1,COMPLETED,https://rankings.gotsport.com/teamprofile.aspx?teamid=u11_70,2025-10-10T19:32:41,az_boys_u11,U11 Team 70,100.0,EXACT,,36.36363636363637,UNRESOLVED
2025-06-13,2025,AZ_BOYS_U11 League,Away,Opponent 17,U11 Team 70,4,2,COMPLETED,https://rankings.gotsport.com/teamprofile.aspx?teamid=u11_70,2025-10-10T19:32:41,az_boys_u11,,36.36363636363637,UNRESOLVED,U11 Team 70,100.0,EXACT
2025-06-06,2025,AZ_BOYS_U11 League,Home,U11 Team 70,Opponent 18,2,1,COMPLETED,https://rankings.gotsport.com/teamprofile.aspx?teamid=u11_70,2025-10-10T19:32:41,az_boys_u11,U11 Team 70,100.0,EXACT,,36.36363636363637,UNRESOLVED
2025-05-30,2025,AZ_BOYS_U11 League,Away,Opponent 19,U11 Team 70,3,2,COMPLETED,https://rankings.gotsport.com/teamprofile.aspx?teamid=u11_70,2025-10-10T19:32:41,az_boys_u11,,36.36363636363637,UNRESOLVED,U11 Team 70,100.0,EXACT
2025-10-10,2025,AZ_BOYS_U11 League,Home,U11 Team 71,Opponent 0,2,1,COMPLETED,https://rankings.gotsport.com/teamprofile.aspx?teamid=u11_71,2025-10-10T19:32:41,az_boys_u11,U11 Team 71,100.0,EXACT,,28.57142857142857,UNRESOLVED
2025-10-03,2025,AZ_BOYS_U11 League,Away,Opponent 1,U11 Team 71,3,2,COMPLETED,https://rankings.gotsport.com/teamprofile.aspx?teamid=u11_71,2025-10-10T19:32:41,az_boys_u11,,30.000000000000004,UNRESOLVED,U11 Team 71,100.0,EXACT
2025-09-26,2025,AZ_BOYS_U11 League,Home,U11 Team 71,Opponent 2,4,1,COMPLETED,https://rankings.gotsport.com/teamprofile.aspx?teamid=u11_71,2025-10-10T19:32:41,az_boys_u11,U11 Team 71,100.0,EXACT,,30.000000000000004,UNRESOLVED
2025-09-19,2025,AZ_BOYS_U11 League,Away,Opponent 3,U11 Team 71,2,2,COMPLETED,https://rankings.gotsport.com/teamprofile.aspx?teamid=u11_71,2025-10-10T19:32:41,az_boys_u11,,30.000000000000004,UNRESOLVED,U11 Team 71,100.0,EXACT
2025-09-12,2025,AZ_BOYS_U11 League,Home,U11 Team 71,Opponent 4,3,1,COMPLETED,https://rankings.gotsport.com/teamprofile.aspx?teamid=u11_71,2025-10-10T19:32:41,az_boys_u11,U11 Team 71,100.0,EXACT,,30.000000000000004,UNRESOLVED
2025-09-05,2025,AZ_BOYS_U11 League,Away,Opponent 5,U11 Team 71,4,2,COMPLETED,https://rankings.gotsport.com/teamprofile.aspx?teamid=u11_71,2025-10-10T19:32:41,az_boys_u11,,30.000000000000004,UNRESOLVED,U11 Team 71,100.0,EXACT
2025-08-29,2025,AZ_BOYS_U11 League,Home,U11 Team 71,Opponent 6,2,1,COMPLETED,https://rankings.gotsport.com/teamprofile.aspx?teamid=u11_71,2025-10-10T19:32:41,az_boys_u11,U11 Team 71,100.0,EXACT,,30.000000000000004,UNRESOLVED
2025-08-22,2025,AZ_BOYS_U11 League,Away,Opponent 7,U11 Team 71,3,2,COMPLETED,https://rankings.gotsport.com/teamprofile.aspx?teamid=u11_71,2025-10-10T19:32:41,az_boys_u11,,30.000000000000004,UNRESOLVED,U11 Team 71,100.0,EXACT
2025-08-15,2025,AZ_BOYS_U11 League,Home,U11 Team 71,Opponent 8,4,1,COMPLETED,https://rankings.gotsport.com/teamprofile.aspx?teamid=u11_71,2025-10-10T19:32:41,az_boys_u11,U11 Team 71,100.0,EXACT,,30.000000000000004,UNRESOLVED
2025-08-08,2025,AZ_BOYS_U11 League,Away,Opponent 9,U11 Team 71,2,2,COMPLETED,https://rankings.gotsport.com/teamprofile.aspx?teamid=u11_71,2025-10-10T19:32:41,az_boys_u11,,30.000000000000004,UNRESOLVED,U11 Team 71,100.0,EXACT
2025-08-01,2025,AZ_BOYS_U11 League,Home,U11 Team 71,Opponent 10,3,1,COMPLETED,https://rankings.gotsport.com/teamprofile.aspx?teamid=u11_71,2025-10-10T19:32:41,az_boys_u11,U11 Team 71,100.0,EXACT,,36.36363636363637,UNRESOLVED
2025-07-25,2025,AZ_BOYS_U11 League,Away,Opponent 11,U11 Team 71,4,2,COMPLETED,https://rankings.gotsport.com/teamprofile.aspx?teamid=u11_71,2025-10-10T19:32:41,az_boys_u11,,36.36363636363637,UNRESOLVED,U11 Team 71,100.0,EXACT
2025-07-18,2025,AZ_BOYS_U11 League,Home,U11 Team 71,Opponent 12,2,1,COMPLETED,https://rankings.gotsport.com/teamprofile.aspx?teamid=u11_71,2025-10-10T19:32:41,az_boys_u11,U11 Team 71,100.0,EXACT,,36.36363636363637,UNRESOLVED
