Team A,Team B,Score A,Score B,Date,Competition,SourceURL
rsl-az west valley 2016 red,casa grande soccer club 2016 black,2,0,2025-02-18,League Play,https://rankings.gotsport.com/teams/u10_65
rsl-az west valley 2016 red,tucson youth soccer 2016 red,0,2,2025-03-24,League Play,https://rankings.gotsport.com/teams/u10_65
rsl-az west valley 2016 red,az arsenal soccer club 2016 gold,4,0,2025-04-16,League Play,https://rankings.gotsport.com/teams/u10_65
rsl-az west valley 2016 red,buckeye soccer club 2016 black,3,0,2025-02-05,League Play,https://rankings.gotsport.com/teams/u10_65
rsl-az west valley 2016 red,casa grande soccer club 2016 black,1,4,2025-06-13,League Play,https://rankings.gotsport.com/teams/u10_65
rsl-az west valley 2016 red,valley united 2016 black,1,2,2025-01-11,League Play,https://rankings.gotsport.com/teams/u10_65
rsl-az west valley 2016 red,cave creek soccer club 2016 black,2,3,2025-04-19,League Play,https://rankings.gotsport.com/teams/u10_65
rsl-az west valley 2016 red,mesa soccer club 2016 blue,0,4,2025-01-31,League Play,https://rankings.gotsport.com/teams/u10_65
rsl-az west valley 2016 red,casa grande soccer club 2016 gold,0,0,2025-06-21,League Play,https://rankings.gotsport.com/teams/u10_65
rsl-az west valley 2016 red,fountain hills soccer club 2016 white,1,3,2025-09-24,League Play,https://rankings.gotsport.com/teams/u10_65
rsl-az west valley 2016 red,rsl-az yuma 2016 gold,4,3,2025-08-02,League Play,https://rankings.gotsport.com/teams/u10_65
rsl-az west valley 2016 red,queen creek soccer club 2016 blue,3,0,2025-03-22,League Play,https://rankings.gotsport.com/teams/u10_65
rsl-az west valley 2016 red,chandler soccer club 2016 gold,3,3,2025-07-20,League Play,https://rankings.gotsport.com/teams/u10_65
rsl-az west valley 2016 red,gilbert soccer club 2016 blue,4,1,2025-09-20,League Play,https://rankings.gotsport.com/teams/u10_65
rsl-az west valley 2016 red,casa grande soccer club 2016 gold,3,4,2025-08-18,League Play,https://rankings.gotsport.com/teams/u10_65
rsl-az west valley 2016 red,elite arizona 2016 black,3,0,2025-02-21,League Play,https://rankings.gotsport.com/teams/u10_65
rsl-az west valley 2016 red,buckeye soccer club 2016 black,4,3,2025-04-14,League Play,https://rankings.gotsport.com/teams/u10_65
rsl-az west valley 2016 red,gilbert soccer club 2016 blue,3,3,2025-05-25,League Play,https://rankings.gotsport.com/teams/u10_65
rsl-az west valley 2016 red,maricopa soccer club 2016 red,1,2,2025-03-30,League Play,https://rankings.gotsport.com/teams/u10_65
rsl-az west valley 2016 red,gilbert soccer club 2016 red,2,0,2025-07-01,League Play,https://rankings.gotsport.com/teams/u10_65
rsl-az west valley 2016 red,fountain hills soccer club 2016 blue,1,0,2025-02-17,League Play,https://rankings.gotsport.com/teams/u10_65
rsl-az west valley 2016 red,rsl-az west valley 2016 gold,3,1,2025-02-18,League Play,https://rankings.gotsport.com/teams/u10_65
rsl-az west valley 2016 red,scottsdale soccer club 2016 gold,2,4,2025-06-08,League Play,https://rankings.gotsport.com/teams/u10_65
fountain hills soccer club 2016 red,avondale soccer club 2016 red,2,2,2025-07-03,League Play,https://rankings.gotsport.com/teams/u10_66
fountain hills soccer club 2016 red,fountain hills soccer club 2016 blue,0,3,2025-03-19,League Play,https://rankings.gotsport.com/teams/u10_66
fountain hills soccer club 2016 red,glendale soccer club 2016 blue,3,2,2025-01-25,League Play,https://rankings.gotsport.com/teams/u10_66
fountain hills soccer club 2016 red,elite arizona 2016 black,2,0,2024-12-28,League Play,https://rankings.gotsport.com/teams/u10_66
fountain hills soccer club 2016 red,queen creek soccer club 2016 gold,4,4,2025-07-22,League Play,https://rankings.gotsport.com/teams/u10_66
fountain hills soccer club 2016 red,apache junction soccer club 2016 red,0,3,2025-08-28,League Play,https://rankings.gotsport.com/teams/u10_66
fountain hills soccer club 2016 red,phoenix rising 2016 gold,3,1,2025-05-06,League Play,https://rankings.gotsport.com/teams/u10_66
fountain hills soccer club 2016 red,maricopa soccer club 2016 black,3,4,2025-07-24,League Play,https://rankings.gotsport.com/teams/u10_66
fountain hills soccer club 2016 red,rsl-az north 2016 blue,0,0,2024-12-22,League Play,https://rankings.gotsport.com/teams/u10_66
fountain hills soccer club 2016 red,goodyear soccer club 2016 gold,1,3,2025-02-10,League Play,https://rankings.gotsport.com/teams/u10_66
fountain hills soccer club 2016 red,az soccer club 2016 black,2,1,2025-08-22,League Play,https://rankings.gotsport.com/teams/u10_66
fountain hills soccer club 2016 red,queen creek soccer club 2016 white,0,2,2025-05-05,League Play,https://rankings.gotsport.com/teams/u10_66
fountain hills soccer club 2016 red,maricopa soccer club 2016 gold,4,3,2025-02-27,League Play,https://rankings.gotsport.com/teams/u10_66
fountain hills soccer club 2016 red,rsl-az yuma 2016 red,1,4,2025-07-02,League Play,https://rankings.gotsport.com/teams/u10_66
fountain hills soccer club 2016 red,fountain hills soccer club 2016 blue,3,1,2024-12-17,League Play,https://rankings.gotsport.com/teams/u10_66
fountain hills soccer club 2016 red,maricopa soccer club 2016 gold,0,4,2025-04-05,League Play,https://rankings.gotsport.com/teams/u10_66
fountain hills soccer club 2016 red,gilbert soccer club 2016 red,4,2,2025-08-27,League Play,https://rankings.gotsport.com/teams/u10_66
fountain hills soccer club 2016 red,rsl-az north 2016 black,3,3,2025-04-09,League Play,https://rankings.gotsport.com/teams/u10_66
fountain hills soccer club 2016 red,tucson youth soccer 2016 gold,2,4,2025-02-04,League Play,https://rankings.gotsport.com/teams/u10_66
fountain hills soccer club 2016 red,cave creek soccer club 2016 white,3,4,2025-01-07,League Play,https://rankings.gotsport.com/teams/u10_66
fountain hills soccer club 2016 red,avondale soccer club 2016 white,1,0,2025-04-20,League Play,https://rankings.gotsport.com/teams/u10_66
fountain hills soccer club 2016 red,scottsdale soccer club 2016 white,4,2,2025-03-18,League Play,https://rankings.gotsport.com/teams/u10_66
fountain hills soccer club 2016 red,rsl-az yuma 2016 red,0,4,2025-07-16,League Play,https://rankings.gotsport.com/teams/u10_66
fountain hills soccer club 2016 red,tucson youth soccer 2016 gold,4,4,2025-06-05,League Play,https://rankings.gotsport.com/teams/u10_66
fountain hills soccer club 2016 red,valley united 2016 white,3,2,2025-02-24,League Play,https://rankings.gotsport.com/teams/u10_66
fountain hills soccer club 2016 blue,maricopa soccer club 2016 gold,1,4,2025-01-13,League Play,https://rankings.gotsport.com/teams/u10_67
fountain hills soccer club 2016 blue,queen creek soccer club 2016 blue,3,1,2025-02-20,League Play,https://rankings.gotsport.com/teams/u10_67
fountain hills soccer club 2016 blue,glendale soccer club 2016 white,3,2,2025-07-29,League Play,https://rankings.gotsport.com/teams/u10_67
fountain hills soccer club 2016 blue,tucson youth soccer 2016 white,4,1,2025-04-04,League Play,https://rankings.gotsport.com/teams/u10_67
fountain hills soccer club 2016 blue,glendale soccer club 2016 white,3,3,2025-04-22,League Play,https://rankings.gotsport.com/teams/u10_67
fountain hills soccer club 2016 blue,rsl-az south 2016 blue,3,0,2025-05-04,League Play,https://rankings.gotsport.com/teams/u10_67
fountain hills soccer club 2016 blue,tempe soccer club 2016 white,0,4,2025-06-27,League Play,https://rankings.gotsport.com/teams/u10_67
fountain hills soccer club 2016 blue,chandler soccer club 2016 blue,2,4,2025-06-30,League Play,https://rankings.gotsport.com/teams/u10_67
fountain hills soccer club 2016 blue,maricopa soccer club 2016 black,2,3,2025-09-07,League Play,https://rankings.gotsport.com/teams/u10_67
fountain hills soccer club 2016 blue,chandler soccer club 2016 red,0,2,2025-05-04,League Play,https://rankings.gotsport.com/teams/u10_67
fountain hills soccer club 2016 blue,elite arizona 2016 black,0,2,2025-09-27,League Play,https://rankings.gotsport.com/teams/u10_67
fountain hills soccer club 2016 blue,fountain hills soccer club 2016 white,0,1,2025-06-28,League Play,https://rankings.gotsport.com/teams/u10_67
fountain hills soccer club 2016 blue,tempe soccer club 2016 white,4,0,2025-06-02,League Play,https://rankings.gotsport.com/teams/u10_67
fountain hills soccer club 2016 blue,phoenix rising 2016 red,3,0,2025-01-11,League Play,https://rankings.gotsport.com/teams/u10_67
fountain hills soccer club 2016 blue,buckeye soccer club 2016 black,3,1,2025-07-21,League Play,https://rankings.gotsport.com/teams/u10_67
fountain hills soccer club 2016 blue,avondale soccer club 2016 red,0,0,2025-02-07,League Play,https://rankings.gotsport.com/teams/u10_67
fountain hills soccer club 2016 blue,casa grande soccer club 2016 black,3,0,2025-01-12,League Play,https://rankings.gotsport.com/teams/u10_67
fountain hills soccer club 2016 blue,buckeye soccer club 2016 gold,0,1,2025-08-24,League Play,https://rankings.gotsport.com/teams/u10_67
fountain hills soccer club 2016 blue,casa grande soccer club 2016 black,0,1,2025-04-13,League Play,https://rankings.gotsport.com/teams/u10_67
fountain hills soccer club 2016 blue,avondale soccer club 2016 white,0,4,2025-07-24,League Play,https://rankings.gotsport.com/teams/u10_67
fountain hills soccer club 2016 blue,tucson youth soccer 2016 white,2,0,2025-09-10,League Play,https://rankings.gotsport.com/teams/u10_67
fountain hills soccer club 2016 blue,apache junction soccer club 2016 red,0,2,2025-08-18,League Play,https://rankings.gotsport.com/teams/u10_67
fountain hills soccer club 2016 blue,fountain hills soccer club 2016 white,4,1,2025-09-13,League Play,https://rankings.gotsport.com/teams/u10_67
fountain hills soccer club 2016 blue,glendale soccer club 2016 blue,1,4,2025-04-28,League Play,https://rankings.gotsport.com/teams/u10_67
fountain hills soccer club 2016 blue,chandler soccer club 2016 gold,2,1,2025-05-10,League Play,https://rankings.gotsport.com/teams/u10_67
paradise valley soccer club 2016 gold,scottsdale soccer club 2016 black,2,4,2025-02-27,League Play,https://rankings.gotsport.com/teams/u10_68
paradise valley soccer club 2016 gold,mesa soccer club 2016 blue,3,2,2025-03-27,League Play,https://rankings.gotsport.com/teams/u10_68
paradise valley soccer club 2016 gold,casa grande soccer club 2016 black,4,0,2025-05-20,League Play,https://rankings.gotsport.com/teams/u10_68
paradise valley soccer club 2016 gold,peoria soccer club 2016 gold,2,2,2025-07-03,League Play,https://rankings.gotsport.com/teams/u10_68
paradise valley soccer club 2016 gold,az arsenal soccer club 2016 gold,1,2,2025-08-04,League Play,https://rankings.gotsport.com/teams/u10_68
paradise valley soccer club 2016 gold,az arsenal soccer club 2016 blue,2,1,2025-01-22,League Play,https://rankings.gotsport.com/teams/u10_68
paradise valley soccer club 2016 gold,rsl-az yuma 2016 gold,2,4,2025-04-30,League Play,https://rankings.gotsport.com/teams/u10_68
paradise valley soccer club 2016 gold,fountain hills soccer club 2016 red,1,0,2025-07-03,League Play,https://rankings.gotsport.com/teams/u10_68
paradise valley soccer club 2016 gold,rsl-az yuma 2016 red,0,2,2025-06-25,League Play,https://rankings.gotsport.com/teams/u10_68
paradise valley soccer club 2016 gold,phoenix rising 2016 red,3,2,2025-07-03,League Play,https://rankings.gotsport.com/teams/u10_68
paradise valley soccer club 2016 gold,tucson youth soccer 2016 red,2,2,2025-04-02,League Play,https://rankings.gotsport.com/teams/u10_68
paradise valley soccer club 2016 gold,maricopa soccer club 2016 white,2,4,2025-08-11,League Play,https://rankings.gotsport.com/teams/u10_68
paradise valley soccer club 2016 gold,peoria soccer club 2016 gold,3,2,2025-01-18,League Play,https://rankings.gotsport.com/teams/u10_68
paradise valley soccer club 2016 gold,paradise valley soccer club 2016 blue,0,4,2025-06-08,League Play,https://rankings.gotsport.com/teams/u10_68
paradise valley soccer club 2016 gold,fountain hills soccer club 2016 white,2,1,2025-05-05,League Play,https://rankings.gotsport.com/teams/u10_68
paradise valley soccer club 2016 gold,paradise valley soccer club 2016 white,1,4,2025-03-06,League Play,https://rankings.gotsport.com/teams/u10_68
paradise valley soccer club 2016 gold,desert 2016 blue,1,1,2025-08-17,League Play,https://rankings.gotsport.com/teams/u10_68
paradise valley soccer club 2016 gold,apache junction soccer club 2016 red,1,3,2025-03-31,League Play,https://rankings.gotsport.com/teams/u10_68
paradise valley soccer club 2016 gold,buckeye soccer club 2016 blue,0,0,2025-04-02,League Play,https://rankings.gotsport.com/teams/u10_68
paradise valley soccer club 2016 gold,glendale soccer club 2016 white,1,2,2025-04-30,League Play,https://rankings.gotsport.com/teams/u10_68
paradise valley soccer club 2016 gold,rsl-az yuma 2016 gold,1,1,2025-03-07,League Play,https://rankings.gotsport.com/teams/u10_68
paradise valley soccer club 2016 gold,chandler soccer club 2016 blue,2,1,2025-10-04,League Play,https://rankings.gotsport.com/teams/u10_68
paradise valley soccer club 2016 gold,rsl-az north 2016 white,2,3,2025-05-17,League Play,https://rankings.gotsport.com/teams/u10_68
paradise valley soccer club 2016 gold,rsl-az west valley 2016 black,0,0,2025-09-23,League Play,https://rankings.gotsport.com/teams/u10_68
paradise valley soccer club 2016 gold,az soccer club 2016 gold,3,4,2025-03-31,League Play,https://rankings.gotsport.com/teams/u10_68
rsl-az yuma 2016 gold,maricopa soccer club 2016 gold,4,2,2025-07-13,League Play,https://rankings.gotsport.com/teams/u10_69
rsl-az yuma 2016 gold,az arsenal soccer club 2016 blue,4,2,2025-02-04,League Play,https://rankings.gotsport.com/teams/u10_69
rsl-az yuma 2016 gold,rsl-az north 2016 black,4,0,2025-09-08,League Play,https://rankings.gotsport.com/teams/u10_69
rsl-az yuma 2016 gold,desert 2016 blue,3,3,2025-02-07,League Play,https://rankings.gotsport.com/teams/u10_69
rsl-az yuma 2016 gold,queen creek soccer club 2016 gold,0,4,2025-03-20,League Play,https://rankings.gotsport.com/teams/u10_69
rsl-az yuma 2016 gold,buckeye soccer club 2016 black,3,1,2025-02-16,League Play,https://rankings.gotsport.com/teams/u10_69
rsl-az yuma 2016 gold,scottsdale soccer club 2016 gold,0,1,2025-03-02,League Play,https://rankings.gotsport.com/teams/u10_69
rsl-az yuma 2016 gold,peoria soccer club 2016 black,2,2,2025-01-23,League Play,https://rankings.gotsport.com/teams/u10_69
rsl-az yuma 2016 gold,cave creek soccer club 2016 white,0,4,2025-07-17,League Play,https://rankings.gotsport.com/teams/u10_69
rsl-az yuma 2016 gold,phoenix rising 2016 gold,3,3,2025-06-22,League Play,https://rankings.gotsport.com/teams/u10_69
rsl-az yuma 2016 gold,glendale soccer club 2016 black,3,3,2025-04-16,League Play,https://rankings.gotsport.com/teams/u10_69
rsl-az yuma 2016 gold,maricopa soccer club 2016 white,2,1,2025-04-05,League Play,https://rankings.gotsport.com/teams/u10_69
rsl-az yuma 2016 gold,phoenix rising 2016 gold,2,1,2025-01-09,League Play,https://rankings.gotsport.com/teams/u10_69
rsl-az yuma 2016 gold,gilbert soccer club 2016 blue,3,1,2025-07-13,League Play,https://rankings.gotsport.com/teams/u10_69
rsl-az yuma 2016 gold,surprise soccer club 2016 blue,2,4,2025-05-11,League Play,https://rankings.gotsport.com/teams/u10_69
rsl-az yuma 2016 gold,glendale soccer club 2016 blue,2,3,2025-08-22,League Play,https://rankings.gotsport.com/teams/u10_69
rsl-az yuma 2016 gold,cave creek soccer club 2016 black,3,0,2025-03-28,League Play,https://rankings.gotsport.com/teams/u10_69
rsl-az yuma 2016 gold,buckeye soccer club 2016 blue,4,0,2025-02-28,League Play,https://rankings.gotsport.com/teams/u10_69
rsl-az yuma 2016 gold,az arsenal soccer club 2016 blue,3,3,2025-01-18,League Play,https://rankings.gotsport.com/teams/u10_69
rsl-az yuma 2016 gold,rsl-az north 2016 black,3,3,2025-04-17,League Play,https://rankings.gotsport.com/teams/u10_69
rsl-az yuma 2016 gold,tempe soccer club 2016 white,2,4,2025-02-28,League Play,https://rankings.gotsport.com/teams/u10_69
rsl-az yuma 2016 gold,valley united 2016 black,2,2,2025-03-02,League Play,https://rankings.gotsport.com/teams/u10_69
rsl-az yuma 2016 gold,chandler soccer club 2016 blue,0,0,2025-03-20,League Play,https://rankings.gotsport.com/teams/u10_69
rsl-az yuma 2016 gold,casa grande soccer club 2016 gold,0,0,2025-08-05,League Play,https://rankings.gotsport.com/teams/u10_69
rsl-az yuma 2016 gold,gilbert soccer club 2016 blue,1,2,2025-09-16,League Play,https://rankings.gotsport.com/teams/u10_69
cave creek soccer club 2016 white,buckeye soccer club 2016 gold,0,1,2025-02-23,League Play,https://rankings.gotsport.com/teams/u10_70
cave creek soccer club 2016 white,desert 2016 white,1,2,2025-08-26,League Play,https://rankings.gotsport.com/teams/u10_70
cave creek soccer club 2016 white,rsl-az west valley 2016 red,2,4,2025-07-31,League Play,https://rankings.gotsport.com/teams/u10_70
cave creek soccer club 2016 white,valley united 2016 white,1,1,2025-07-01,League Play,https://rankings.gotsport.com/teams/u10_70
